Stamp, X, Y, Z, Yaw
130.061000000, 1.74677e-06, 6.84427e-07, 0.0643128, 0.0651714
130.095000000, 2.2627e-06, 1.6632e-06, 0.0722483, 0.0651296
130.129000000, 2.82117e-06, 2.96346e-06, 0.0775046, 0.0650548
130.163000000, 3.48507e-06, 4.70805e-06, 0.0829441, 0.0649575
130.195000000, 4.07689e-06, 6.52756e-06, 0.0855829, 0.0649229
130.229000000, 4.81576e-06, 8.78522e-06, 0.087594, 0.0648179
130.263000000, 5.58522e-06, 1.0917e-05, 0.0885389, 0.0647196
130.295000000, 6.52881e-06, 1.3844e-05, 0.0880954, 0.0646686
130.329000000, 7.42053e-06, 1.66977e-05, 0.0863528, 0.0645812
130.363000000, 8.37112e-06, 1.96946e-05, 0.0855872, 0.064462
130.395000000, 9.28478e-06, 2.27394e-05, 0.0837156, 0.0643998
130.431000000, 1.0284e-05, 2.60718e-05, 0.0774613, 0.0642553
130.463000000, 1.13583e-05, 2.95965e-05, 0.0640328, 0.0641354
130.497000000, 1.22551e-05, 3.26562e-05, 0.0545906, 0.0640861
130.531000000, 1.32451e-05, 3.58659e-05, 0.0433966, 0.063956
130.565000000, 1.43749e-05, 3.94135e-05, 0.0352684, 0.0638269
130.597000000, 1.53636e-05, 4.28513e-05, 0.0265545, 0.0637415
130.631000000, 1.64277e-05, 4.6893e-05, 0.0186006, 0.0636193
130.665000000, 1.7626e-05, 5.10111e-05, 0.0142292, 0.0634838
130.697000000, 1.87811e-05, 5.53704e-05, 0.00960935, 0.0634326
130.731000000, 1.97526e-05, 5.90924e-05, 0.00617682, 0.0632858
130.765000000, 2.07629e-05, 6.30409e-05, 0.00397008, 0.0631078
130.799000000, 2.14825e-05, 6.60854e-05, 0.00211863, 0.063011
130.831000000, 2.23784e-05, 6.95423e-05, 0.00113306, 0.0628217
130.865000000, 2.32541e-05, 7.29298e-05, 0.000578758, 0.0626676
130.899000000, 2.41722e-05, 7.71652e-05, 0.000772296, 0.0625689
130.931000000, 2.46754e-05, 7.97956e-05, 0.00288471, 0.0623255
130.965000000, 2.54847e-05, 8.33819e-05, 0.00425843, 0.0620823
130.997000000, 2.63006e-05, 8.64457e-05, 0.00322769, 0.0619756
131.031000000, 2.72191e-05, 8.93942e-05, -0.000570272, 0.0617803
131.065000000, 2.8664e-05, 9.33489e-05, -0.00513959, 0.0615213
131.099000000, 2.95797e-05, 9.54135e-05, -0.00799418, 0.0613922
131.131000000, 3.09849e-05, 9.8076e-05, -0.00999274, 0.0611488
131.165000000, 3.23857e-05, 0.000100236, -0.0139566, 0.0608683
131.199000000, 3.40929e-05, 0.000102428, -0.0193135, 0.0607336
131.231000000, 3.57572e-05, 0.000104309, -0.023019, 0.0604581
131.265000000, 3.782e-05, 0.000105614, -0.0296637, 0.0601568
131.299000000, 4.03031e-05, 0.000106727, -0.0372911, 0.0600449
131.331000000, 4.25933e-05, 0.000107043, -0.0431249, 0.0597267
131.365000000, 4.4707e-05, 0.00010672, -0.0470559, 0.0594254
131.397000000, 4.77358e-05, 0.000107062, -0.050581, 0.0592392
131.431000000, 5.09336e-05, 0.000106859, -0.0536915, 0.0589404
131.465000000, 5.36792e-05, 0.000104862, -0.05457, 0.0585675
131.499000000, 5.6559e-05, 0.000103529, -0.054014, 0.0583906
131.531000000, 5.9692e-05, 0.000103216, -0.0543164, 0.0581038
131.565000000, 6.31321e-05, 0.000100742, -0.0537114, 0.0576679
131.599000000, 6.65892e-05, 9.90712e-05, -0.0525333, 0.057509
131.631000000, 7.02469e-05, 9.72963e-05, -0.0513129, 0.0570418
131.665000000, 7.39387e-05, 9.54017e-05, -0.0511353, 0.0566445
131.699000000, 7.81335e-05, 9.35741e-05, -0.0505393, 0.0564661
131.731000000, 8.21244e-05, 9.23763e-05, -0.0497955, 0.0559411
131.765000000, 8.64699e-05, 9.01554e-05, -0.0485965, 0.0555046
131.799000000, 9.07809e-05, 8.77639e-05, -0.0462165, 0.0552551
131.831000000, 9.38358e-05, 8.45891e-05, -0.0434664, 0.0547588
131.865000000, 9.88161e-05, 8.3103e-05, -0.043536, 0.0543228
131.897000000, 0.000102919, 7.99755e-05, -0.0428466, 0.0540472
131.933000000, 0.000105842, 7.63543e-05, -0.0412162, 0.0536019
131.965000000, 0.000109562, 7.2752e-05, -0.0391853, 0.053128
131.997000000, 0.000113053, 6.8813e-05, -0.0375064, 0.0528058
132.031000000, 0.000115225, 6.43065e-05, -0.0349482, 0.0523409
132.065000000, 0.00011842, 5.96533e-05, -0.0327286, 0.0517898
132.097000000, 0.00012121, 5.4414e-05, -0.0318803, 0.0515057
132.131000000, 0.000124624, 5.02178e-05, -0.032717, 0.0510441
132.165000000, 0.000126462, 4.42981e-05, -0.0336793, 0.0504869
132.199000000, 0.000128057, 3.81419e-05, -0.0353241, 0.0502259
132.231000000, 0.000129844, 3.16269e-05, -0.0364785, 0.0497537
132.265000000, 0.000131453, 2.48686e-05, -0.0368607, 0.0492383
132.299000000, 0.000131713, 1.82724e-05, -0.0364022, 0.0490501
132.331000000, 0.000132682, 1.10278e-05, -0.0354827, 0.048555
132.365000000, 0.000132712, 3.79242e-06, -0.0347695, 0.0481553
132.397000000, 0.000134604, -2.84567e-06, -0.0350588, 0.0478818
132.433000000, 0.000133841, -1.04024e-05, -0.0339496, 0.0474588
132.465000000, 0.000133336, -1.84518e-05, -0.0325397, 0.0469553
132.499000000, 0.000132231, -2.62187e-05, -0.0308492, 0.0467718
132.531000000, 0.000130408, -3.36001e-05, -0.0281327, 0.0462518
132.565000000, 0.000131048, -4.09689e-05, -0.0299239, 0.0457667
132.599000000, 0.000130349, -5.01658e-05, -0.041052, 0.0454149
132.631000000, 0.000128562, -5.83318e-05, -0.0516591, 0.0448302
132.665000000, 0.000127037, -6.69995e-05, -0.0607876, 0.0441702
132.697000000, 0.000124786, -7.51044e-05, -0.0687241, 0.0438211
132.733000000, 0.000122742, -8.37485e-05, -0.0744038, 0.0431652
132.765000000, 0.000121855, -9.13585e-05, -0.0779186, 0.0425024
132.797000000, 0.000119282, -9.95044e-05, -0.0809952, 0.0421131
132.831000000, 0.000116678, -0.000107478, -0.0825328, 0.0413329
132.865000000, 0.000115031, -0.000116847, -0.0848488, 0.0405464
132.899000000, 0.000112508, -0.000124708, -0.0861891, 0.0402454
