Stamp, Max volume, Current volume
226.439000000, 2890, 45.168
226.539000000, 2890, 45.184
226.639000000, 2890, 45.264
226.739000000, 2890, 45.344
226.839000000, 2890, 45.344
226.939000000, 2890, 45.352
227.039000000, 2890, 45.416
227.139000000, 2890, 45.488
227.239000000, 2890, 45.488
227.339000000, 2890, 45.536
227.439000000, 2890, 45.536
227.539000000, 2890, 45.576
227.639000000, 2890, 45.616
227.741000000, 2890, 45.808
227.939000000, 2890, 45.816
228.041000000, 2890, 45.816
228.141000000, 2890, 45.824
228.339000000, 2890, 46.12
228.439000000, 2890, 46.184
228.539000000, 2890, 46.44
228.639000000, 2890, 46.44
228.739000000, 2890, 46.528
228.839000000, 2890, 46.528
228.939000000, 2890, 46.6
229.039000000, 2890, 46.6
229.139000000, 2890, 46.68
229.239000000, 2890, 46.68
229.339000000, 2890, 46.68
229.439000000, 2890, 46.752
229.539000000, 2890, 46.752
229.639000000, 2890, 46.752
229.739000000, 2890, 46.752
229.839000000, 2890, 46.752
229.939000000, 2890, 46.752
230.039000000, 2890, 46.752
230.139000000, 2890, 46.752
230.239000000, 2890, 46.752
230.339000000, 2890, 47.096
230.439000000, 2890, 47.12
230.539000000, 2890, 47.12
230.639000000, 2890, 47.12
230.739000000, 2890, 47.12
230.839000000, 2890, 47.216
230.939000000, 2890, 47.552
231.039000000, 2890, 47.968
231.139000000, 2890, 48.832
231.239000000, 2890, 49.56
231.339000000, 2890, 50.216
231.439000000, 2890, 50.768
231.539000000, 2890, 51.288
231.639000000, 2890, 51.656
231.739000000, 2890, 51.856
231.839000000, 2890, 51.984
231.939000000, 2890, 52.056
232.039000000, 2890, 52.176
232.139000000, 2890, 52.312
232.239000000, 2890, 52.312
232.339000000, 2890, 52.408
232.439000000, 2890, 52.472
232.539000000, 2890, 52.472
232.639000000, 2890, 52.472
232.739000000, 2890, 52.472
232.839000000, 2890, 52.472
232.939000000, 2890, 52.472
233.039000000, 2890, 52.472
233.139000000, 2890, 52.6
233.239000000, 2890, 52.6
233.339000000, 2890, 52.6
233.439000000, 2890, 52.6
233.539000000, 2890, 52.608
233.639000000, 2890, 52.608
233.739000000, 2890, 52.608
233.839000000, 2890, 52.608
233.939000000, 2890, 52.608
234.039000000, 2890, 52.608
234.139000000, 2890, 52.616
234.239000000, 2890, 52.712
234.339000000, 2890, 52.808
234.439000000, 2890, 52.904
234.539000000, 2890, 53.008
234.639000000, 2890, 53.168
234.739000000, 2890, 53.256
234.839000000, 2890, 53.352
234.939000000, 2890, 53.432
235.039000000, 2890, 53.72
235.139000000, 2890, 54.224
235.239000000, 2890, 56.064
235.339000000, 2890, 57.752
235.439000000, 2890, 59.672
235.539000000, 2890, 61.616
235.639000000, 2890, 63.512
235.739000000, 2890, 65.312
235.839000000, 2890, 67.376
235.939000000, 2890, 69.512
236.039000000, 2890, 71.48
236.139000000, 2890, 73.416
236.239000000, 2890, 75.368
236.339000000, 2890, 77.448
236.439000000, 2890, 79.616
236.539000000, 2890, 81.752
236.639000000, 2890, 83.736
236.739000000, 2890, 85.848
236.839000000, 2890, 87.816
236.939000000, 2890, 90.048
237.039000000, 2890, 92.144
237.139000000, 2890, 94.216
237.239000000, 2890, 96.112
237.339000000, 2890, 98.176
237.439000000, 2890, 100.256
237.539000000, 2890, 102.544
237.639000000, 2890, 104.424
237.739000000, 2890, 106.872
237.839000000, 2890, 108.568
238.039000000, 2890, 112.928
238.139000000, 2890, 115.248
238.239000000, 2890, 117.04
238.339000000, 2890, 119.216
238.439000000, 2890, 121.568
238.539000000, 2890, 123.736
238.639000000, 2890, 125.896
238.739000000, 2890, 127.952
238.839000000, 2890, 130.232
238.939000000, 2890, 132.408
239.041000000, 2890, 134.496
239.239000000, 2890, 137.264
239.339000000, 2890, 138.64
239.439000000, 2890, 139.696
239.539000000, 2890, 140.552
239.639000000, 2890, 141.512
239.739000000, 2890, 142.136
239.839000000, 2890, 142.904
239.941000000, 2890, 143.384
240.139000000, 2890, 144.736
240.239000000, 2890, 145.312
240.339000000, 2890, 146.088
240.439000000, 2890, 146.688
240.539000000, 2890, 147.376
240.639000000, 2890, 147.992
240.739000000, 2890, 148.648
240.839000000, 2890, 149.216
240.939000000, 2890, 149.512
241.039000000, 2890, 149.736
241.139000000, 2890, 149.936
241.239000000, 2890, 150.136
241.339000000, 2890, 150.248
241.439000000, 2890, 150.368
241.541000000, 2890, 150.472
241.739000000, 2890, 150.704
241.839000000, 2890, 150.816
241.939000000, 2890, 150.84
242.039000000, 2890, 150.928
242.139000000, 2890, 150.984
242.239000000, 2890, 151.048
242.339000000, 2890, 151.08
242.439000000, 2890, 151.12
242.539000000, 2890, 151.176
242.639000000, 2890, 151.192
242.739000000, 2890, 151.232
242.839000000, 2890, 151.272
242.939000000, 2890, 151.28
243.039000000, 2890, 151.28
243.139000000, 2890, 151.28
243.239000000, 2890, 151.28
243.339000000, 2890, 151.296
243.439000000, 2890, 151.296
243.539000000, 2890, 151.296
243.639000000, 2890, 151.304
243.739000000, 2890, 151.304
243.839000000, 2890, 151.304
243.939000000, 2890, 151.304
244.039000000, 2890, 151.312
244.139000000, 2890, 151.392
244.239000000, 2890, 151.568
244.339000000, 2890, 151.856
244.439000000, 2890, 152.472
244.539000000, 2890, 153.344
244.639000000, 2890, 154.112
244.739000000, 2890, 154.728
