Stamp, Min, Max, Current, Mean
142.601000000, 2, 3, 0.334092, 0.334092
142.635000000, 2, 3, 0.334284, 0.334188
142.669000000, 2, 3, 0.334456, 0.334278
142.703000000, 2, 3, 0.334651, 0.334371
142.735000000, 2, 3, 0.334866, 0.33447
142.769000000, 2, 3, 0.334999, 0.334558
142.803000000, 2, 3, 0.335081, 0.334633
142.837000000, 2, 3, 0.335217, 0.334706
142.869000000, 2, 3, 3.30764, 0.665031
142.903000000, 2, 3, 3.30753, 0.929282
142.935000000, 2, 3, 3.30743, 1.14548
142.971000000, 2, 3, 3.30739, 1.32564
143.003000000, 2, 3, 3.30735, 1.47808
143.037000000, 2, 3, 3.3073, 1.60873
143.071000000, 2, 3, 3.30725, 1.72197
143.103000000, 2, 3, 3.30721, 1.82105
143.137000000, 2, 3, 3.30715, 1.90846
143.171000000, 2, 3, 3.30706, 1.98616
143.205000000, 2, 3, 3.30698, 2.05568
143.237000000, 2, 3, 3.3069, 2.11824
143.271000000, 2, 3, 3.30683, 2.17484
143.307000000, 2, 3, 3.30676, 2.22629
143.339000000, 2, 3, 3.30672, 2.27327
143.373000000, 2, 3, 3.3067, 2.31633
143.405000000, 2, 3, 3.30669, 2.35594
143.441000000, 2, 3, 3.30665, 2.39251
143.473000000, 2, 3, 3.30661, 2.42636
143.507000000, 2, 3, 3.30657, 2.4578
143.541000000, 2, 3, 3.30653, 2.48706
143.575000000, 2, 3, 3.30649, 2.51438
143.607000000, 2, 3, 3.3065, 2.53993
143.639000000, 2, 3, 3.30648, 2.56389
143.673000000, 2, 3, 3.30647, 2.58639
143.707000000, 2, 3, 3.30645, 2.60757
143.741000000, 2, 3, 3.30648, 2.62754
143.773000000, 2, 3, 0.334383, 2.56384
143.805000000, 2, 3, 0.333989, 2.50357
143.841000000, 2, 3, 0.333735, 2.44647
143.873000000, 2, 3, 0.333587, 2.39229
143.907000000, 2, 3, 0.333538, 2.34082
143.939000000, 2, 3, 0.332126, 2.29183
143.973000000, 2, 3, 0.329278, 2.2451
144.007000000, 2, 3, 0.327554, 2.20051
144.039000000, 2, 3, 0.326244, 2.15791
144.073000000, 2, 3, 0.325193, 2.11719
144.107000000, 2, 3, 0.324382, 2.07821
144.141000000, 2, 3, 0.323446, 2.04088
144.173000000, 2, 3, 0.322771, 2.00508
144.207000000, 2, 3, 0.322212, 1.97074
144.241000000, 2, 3, 0.32175, 1.93776
144.273000000, 2, 3, 0.321385, 1.90607
144.305000000, 2, 3, 0.321106, 1.87559
144.341000000, 2, 3, 0.320848, 1.84625
144.373000000, 2, 3, 0.320576, 1.818
144.407000000, 2, 3, 0.320398, 1.79077
144.439000000, 2, 3, 0.320251, 1.76451
144.473000000, 2, 3, 0.320113, 1.73917
144.507000000, 2, 3, 0.320026, 1.7147
144.539000000, 2, 3, 0.319942, 1.69106
144.573000000, 2, 3, 0.31983, 1.66821
144.607000000, 2, 3, 0.319715, 1.6461
144.641000000, 2, 3, 0.319643, 1.62471
144.675000000, 2, 3, 0.319606, 1.60399
144.707000000, 2, 3, 0.319618, 1.58392
144.739000000, 2, 3, 0.319852, 1.56447
144.775000000, 2, 3, 0.320312, 1.54562
144.807000000, 2, 3, 0.321109, 1.52735
144.841000000, 2, 3, 0.322349, 1.50963
144.873000000, 2, 3, 0.324264, 1.49245
144.907000000, 2, 3, 0.327112, 1.4758
144.941000000, 2, 3, 0.330489, 1.45967
144.973000000, 2, 3, 3.30561, 1.48531
145.007000000, 2, 3, 3.30521, 1.51024
145.039000000, 2, 3, 3.30481, 1.53449
145.075000000, 2, 3, 3.30456, 1.55809
145.107000000, 2, 3, 3.30435, 1.58107
145.141000000, 2, 3, 3.30425, 1.60345
145.173000000, 2, 3, 3.30418, 1.62525
145.207000000, 2, 3, 3.30414, 1.6465
145.239000000, 2, 3, 3.30411, 1.66722
145.273000000, 2, 3, 3.30411, 1.68743
145.305000000, 2, 3, 3.30413, 1.70715
145.341000000, 2, 3, 3.30416, 1.72639
145.373000000, 2, 3, 3.30412, 1.74517
145.407000000, 2, 3, 3.30411, 1.76351
145.441000000, 2, 3, 3.30413, 1.78142
145.473000000, 2, 3, 3.30418, 1.79893
