Stamp, Min, Max, Current, Mean
130.331000000, 2, 3, 0.31651, 0.31651
130.363000000, 2, 3, 0.316542, 0.316526
130.395000000, 2, 3, 0.316631, 0.316561
130.431000000, 2, 3, 0.317012, 0.316674
130.465000000, 2, 3, 0.318247, 0.316988
130.497000000, 2, 3, 0.31945, 0.317398
130.531000000, 2, 3, 0.32123, 0.317946
130.565000000, 2, 3, 0.322759, 0.318548
130.597000000, 2, 3, 0.324617, 0.319222
130.631000000, 2, 3, 0.326507, 0.31995
130.665000000, 2, 3, 0.327622, 0.320648
130.699000000, 2, 3, 0.328859, 0.321332
130.731000000, 2, 3, 0.329817, 0.321985
130.765000000, 2, 3, 0.330449, 0.322589
130.799000000, 2, 3, 0.33099, 0.323149
130.831000000, 2, 3, 0.331281, 0.323658
130.865000000, 2, 3, 0.331445, 0.324116
130.899000000, 2, 3, 0.331385, 0.32452
130.931000000, 2, 3, 0.330758, 0.324848
130.965000000, 2, 3, 0.330355, 0.325123
130.999000000, 2, 3, 0.330654, 0.325387
131.031000000, 2, 3, 0.331439, 0.325662
131.065000000, 2, 3, 0.330095, 0.325855
131.099000000, 2, 3, 0.329284, 0.325997
131.131000000, 2, 3, 0.32873, 0.326107
131.165000000, 2, 3, 0.327664, 0.326167
131.199000000, 2, 3, 0.326296, 0.326171
131.231000000, 2, 3, 0.325398, 0.326144
131.265000000, 2, 3, 0.323888, 0.326066
131.299000000, 2, 3, 0.322315, 0.325941
131.333000000, 2, 3, 0.321229, 0.325789
131.365000000, 2, 3, 0.320554, 0.325625
131.399000000, 2, 3, 0.319988, 0.325455
131.431000000, 2, 3, 0.319519, 0.32528
131.465000000, 2, 3, 0.319391, 0.325112
131.499000000, 2, 3, 0.319468, 0.324955
131.531000000, 2, 3, 0.319422, 0.324805
131.565000000, 2, 3, 0.319507, 0.324666
131.599000000, 2, 3, 0.319677, 0.324538
131.631000000, 2, 3, 0.319858, 0.324421
131.667000000, 2, 3, 0.319882, 0.32431
131.699000000, 2, 3, 0.31997, 0.324207
131.731000000, 2, 3, 0.320082, 0.324111
131.765000000, 2, 3, 0.320269, 0.324024
131.799000000, 2, 3, 0.320657, 0.323949
131.833000000, 2, 3, 0.321127, 0.323888
131.865000000, 2, 3, 0.321111, 0.323829
131.897000000, 2, 3, 0.32123, 0.323774
131.933000000, 2, 3, 0.321523, 0.323728
131.965000000, 2, 3, 0.321898, 0.323692
131.999000000, 2, 3, 0.322217, 0.323663
132.031000000, 2, 3, 0.322722, 0.323645
132.065000000, 2, 3, 0.323176, 0.323636
132.099000000, 2, 3, 0.323352, 0.323631
132.131000000, 2, 3, 0.323175, 0.323622
132.165000000, 2, 3, 0.322976, 0.323611
132.199000000, 2, 3, 0.322643, 0.323594
132.231000000, 2, 3, 0.322414, 0.323574
132.265000000, 2, 3, 0.322339, 0.323553
132.299000000, 2, 3, 0.322431, 0.323534
132.331000000, 2, 3, 0.322615, 0.323519
132.365000000, 2, 3, 0.322761, 0.323507
132.399000000, 2, 3, 0.322701, 0.323494
132.433000000, 2, 3, 0.322925, 0.323485
132.465000000, 2, 3, 0.323214, 0.323481
132.499000000, 2, 3, 0.32357, 0.323482
132.531000000, 2, 3, 0.32416, 0.323492
132.565000000, 2, 3, 0.323765, 0.323496
132.599000000, 2, 3, 0.321538, 0.323468
132.631000000, 2, 3, 0.319763, 0.323415
132.665000000, 2, 3, 0.318509, 0.323346
132.697000000, 2, 3, 0.317629, 0.323267
132.733000000, 2, 3, 0.31712, 0.323182
132.765000000, 2, 3, 0.316854, 0.323097
132.799000000, 2, 3, 0.316654, 0.323011
132.831000000, 2, 3, 0.316565, 0.322926
132.865000000, 2, 3, 0.316445, 0.322842
132.899000000, 2, 3, 0.316383, 0.322759
132.931000000, 2, 3, 0.3161, 0.322675
132.965000000, 2, 3, 0.316112, 0.322593
132.999000000, 2, 3, 0.316226, 0.322514
133.031000000, 2, 3, 0.316325, 0.322439
133.065000000, 2, 3, 0.316383, 0.322366
133.097000000, 2, 3, 0.316399, 0.322295
133.133000000, 2, 3, 0.316306, 0.322224
133.165000000, 2, 3, 0.3163, 0.322155
133.199000000, 2, 3, 0.316231, 0.322087
133.231000000, 2, 3, 0.316175, 0.32202
133.265000000, 2, 3, 0.316127, 0.321954
133.297000000, 2, 3, 0.316101, 0.321889
133.331000000, 2, 3, 0.316087, 0.321825
133.365000000, 2, 3, 0.316116, 0.321763
133.397000000, 2, 3, 0.316213, 0.321703
133.431000000, 2, 3, 0.316403, 0.321647
133.463000000, 2, 3, 0.316673, 0.321595
133.499000000, 2, 3, 0.317091, 0.321548
133.531000000, 2, 3, 0.317424, 0.321505
133.565000000, 2, 3, 0.317948, 0.321469
133.597000000, 2, 3, 0.318472, 0.321439
133.631000000, 2, 3, 0.319038, 0.321415
133.665000000, 2, 3, 0.319358, 0.321394
133.697000000, 2, 3, 0.319717, 0.321378
133.731000000, 2, 3, 0.320153, 0.321366
133.765000000, 2, 3, 0.3207, 0.321359
133.799000000, 2, 3, 0.320973, 0.321356
133.831000000, 2, 3, 0.321368, 0.321356
133.865000000, 2, 3, 0.322233, 0.321364
133.897000000, 2, 3, 0.322836, 0.321378
133.931000000, 2, 3, 0.324045, 0.321402
133.965000000, 2, 3, 0.324772, 0.321433
133.997000000, 2, 3, 0.324538, 0.321461
134.031000000, 2, 3, 0.324516, 0.321488
134.065000000, 2, 3, 0.324753, 0.321517
134.097000000, 2, 3, 0.325099, 0.321548
134.131000000, 2, 3, 0.32566, 0.321584
134.165000000, 2, 3, 0.326632, 0.321628
134.199000000, 2, 3, 0.327474, 0.321678
134.231000000, 2, 3, 0.328605, 0.321736
134.263000000, 2, 3, 0.330052, 0.321806
134.299000000, 2, 3, 3.30303, 0.34665
134.331000000, 2, 3, 3.30286, 0.371081
134.365000000, 2, 3, 3.3027, 0.395111
134.397000000, 2, 3, 3.30252, 0.418748
134.431000000, 2, 3, 3.30238, 0.442003
134.465000000, 2, 3, 3.30242, 0.464887
134.499000000, 2, 3, 3.30251, 0.487408
134.531000000, 2, 3, 3.30271, 0.509575
134.563000000, 2, 3, 0.331617, 0.508185
134.599000000, 2, 3, 0.329701, 0.506801
134.631000000, 2, 3, 0.326945, 0.505418
134.665000000, 2, 3, 0.325238, 0.504043
134.699000000, 2, 3, 0.324008, 0.502679
134.733000000, 2, 3, 0.322973, 0.501327
134.767000000, 2, 3, 0.322495, 0.499993
134.799000000, 2, 3, 0.322091, 0.498675
134.831000000, 2, 3, 0.321821, 0.497375
134.865000000, 2, 3, 0.321796, 0.496093
134.899000000, 2, 3, 0.321857, 0.494831
134.933000000, 2, 3, 0.322155, 0.493588
134.965000000, 2, 3, 0.322375, 0.492365
134.999000000, 2, 3, 0.322712, 0.491162
135.033000000, 2, 3, 0.323032, 0.489978
135.067000000, 2, 3, 0.323603, 0.488815
135.099000000, 2, 3, 0.323878, 0.487669
135.131000000, 2, 3, 0.324003, 0.48654
135.167000000, 2, 3, 0.324128, 0.485428
135.199000000, 2, 3, 0.323568, 0.484327
135.233000000, 2, 3, 0.323323, 0.483239
135.265000000, 2, 3, 0.323103, 0.482164
135.299000000, 2, 3, 0.322968, 0.481103
135.333000000, 2, 3, 0.322938, 0.480056
135.365000000, 2, 3, 0.323194, 0.479024
135.399000000, 2, 3, 0.323398, 0.478006
135.433000000, 2, 3, 0.323604, 0.477004
135.467000000, 2, 3, 0.323871, 0.476016
135.499000000, 2, 3, 0.324021, 0.475042
135.531000000, 2, 3, 0.324216, 0.474081
135.567000000, 2, 3, 0.324233, 0.473132
135.599000000, 2, 3, 0.32444, 0.472197
135.633000000, 2, 3, 0.324612, 0.471275
135.665000000, 2, 3, 0.324684, 0.470364
135.699000000, 2, 3, 0.324812, 0.469466
135.733000000, 2, 3, 0.324869, 0.468579
135.765000000, 2, 3, 0.325077, 0.467704
135.799000000, 2, 3, 0.325507, 0.466842
135.833000000, 2, 3, 0.326137, 0.465994
135.865000000, 2, 3, 0.326933, 0.465162
135.899000000, 2, 3, 0.327863, 0.464344
135.933000000, 2, 3, 0.329207, 0.463545
135.967000000, 2, 3, 0.330028, 0.462759
135.999000000, 2, 3, 0.330457, 0.461986
136.033000000, 2, 3, 0.330681, 0.461222
136.067000000, 2, 3, 0.331074, 0.46047
136.099000000, 2, 3, 0.331513, 0.459729
136.133000000, 2, 3, 3.30298, 0.475976
136.165000000, 2, 3, 3.30289, 0.492038
136.199000000, 2, 3, 3.30278, 0.507918
136.233000000, 2, 3, 3.30268, 0.523619
136.265000000, 2, 3, 3.30257, 0.539144
136.299000000, 2, 3, 3.30247, 0.554496
136.333000000, 2, 3, 3.30238, 0.569677
136.367000000, 2, 3, 3.30227, 0.584691
136.399000000, 2, 3, 3.30219, 0.599541
136.433000000, 2, 3, 3.30213, 0.614229
136.465000000, 2, 3, 3.30208, 0.628758
136.499000000, 2, 3, 3.30201, 0.64313
136.533000000, 2, 3, 3.30189, 0.657348
136.565000000, 2, 3, 3.30178, 0.671414
136.599000000, 2, 3, 3.30167, 0.685331
136.633000000, 2, 3, 3.30158, 0.699101
136.667000000, 2, 3, 3.30153, 0.712726
136.699000000, 2, 3, 3.30151, 0.726209
136.733000000, 2, 3, 3.30153, 0.739553
136.767000000, 2, 3, 3.30158, 0.752759
136.799000000, 2, 3, 3.30166, 0.765831
136.833000000, 2, 3, 3.30178, 0.778769
136.865000000, 2, 3, 3.30192, 0.791577
136.899000000, 2, 3, 3.30211, 0.804257
136.933000000, 2, 3, 3.3023, 0.816809
136.965000000, 2, 3, 3.3025, 0.829238
136.999000000, 2, 3, 3.30277, 0.841544
137.033000000, 2, 3, 3.30299, 0.853729
137.067000000, 2, 3, 3.30273, 0.865793
137.099000000, 2, 3, 3.30251, 0.877738
137.133000000, 2, 3, 3.3023, 0.889565
137.167000000, 2, 3, 3.30212, 0.901277
137.199000000, 2, 3, 3.30201, 0.912874
137.233000000, 2, 3, 3.3019, 0.92436
137.267000000, 2, 3, 3.30181, 0.935736
137.299000000, 2, 3, 3.30173, 0.947002
137.333000000, 2, 3, 3.30167, 0.958162
137.365000000, 2, 3, 3.30161, 0.969216
137.401000000, 2, 3, 3.30157, 0.980166
137.433000000, 2, 3, 3.30155, 0.991013
137.467000000, 2, 3, 3.30153, 1.00176
137.499000000, 2, 3, 3.30152, 1.01241
137.533000000, 2, 3, 3.30151, 1.02296
137.567000000, 2, 3, 3.30152, 1.03341
137.599000000, 2, 3, 3.30153, 1.04376
137.631000000, 2, 3, 3.30154, 1.05403
137.667000000, 2, 3, 3.30155, 1.0642
137.699000000, 2, 3, 3.30155, 1.07428
137.733000000, 2, 3, 3.30157, 1.08426
137.765000000, 2, 3, 3.30158, 1.09416
137.799000000, 2, 3, 3.30159, 1.10397
137.833000000, 2, 3, 3.30161, 1.1137
137.865000000, 2, 3, 3.30161, 1.12334
137.899000000, 2, 3, 3.30159, 1.13289
137.933000000, 2, 3, 3.30157, 1.14236
137.965000000, 2, 3, 3.30156, 1.15175
137.999000000, 2, 3, 3.30156, 1.16105
138.033000000, 2, 3, 3.30156, 1.17028
138.067000000, 2, 3, 3.30156, 1.17943
138.099000000, 2, 3, 3.30156, 1.1885
138.131000000, 2, 3, 3.30157, 1.19749
138.167000000, 2, 3, 3.30156, 1.2064
138.199000000, 2, 3, 3.30155, 1.21524
138.233000000, 2, 3, 3.30154, 1.22401
138.265000000, 2, 3, 3.30152, 1.2327
138.299000000, 2, 3, 3.30152, 1.24132
138.333000000, 2, 3, 3.30151, 1.24987
138.365000000, 2, 3, 3.30152, 1.25835
138.399000000, 2, 3, 3.30152, 1.26676
138.433000000, 2, 3, 3.30152, 1.2751
138.467000000, 2, 3, 3.30154, 1.28337
138.499000000, 2, 3, 3.30155, 1.29157
138.531000000, 2, 3, 3.30157, 1.29971
138.567000000, 2, 3, 3.30159, 1.30778
138.599000000, 2, 3, 3.3016, 1.31579
138.633000000, 2, 3, 3.30161, 1.32373
138.665000000, 2, 3, 3.30161, 1.33161
138.699000000, 2, 3, 3.30162, 1.33943
138.731000000, 2, 3, 3.30164, 1.34718
138.765000000, 2, 3, 3.30166, 1.35488
138.799000000, 2, 3, 3.30167, 1.36251
138.831000000, 2, 3, 3.30167, 1.37009
138.865000000, 2, 3, 3.30166, 1.3776
138.899000000, 2, 3, 3.30164, 1.38506
138.933000000, 2, 3, 3.30162, 1.39246
138.965000000, 2, 3, 3.3016, 1.3998
138.999000000, 2, 3, 3.30158, 1.40709
139.033000000, 2, 3, 3.30156, 1.41432
139.065000000, 2, 3, 3.30154, 1.4215
139.099000000, 2, 3, 3.30153, 1.42862
139.131000000, 2, 3, 3.30152, 1.43569
139.167000000, 2, 3, 3.30151, 1.4427
139.199000000, 2, 3, 3.30152, 1.44966
139.231000000, 2, 3, 3.30153, 1.45657
139.267000000, 2, 3, 3.30155, 1.46343
