Stamp, Max volume, Current volume
224.539000000, 2890, 48.872
224.639000000, 2890, 49.336
224.739000000, 2890, 49.704
224.839000000, 2890, 49.776
224.939000000, 2890, 49.84
225.039000000, 2890, 49.84
225.139000000, 2890, 49.848
225.239000000, 2890, 49.88
225.339000000, 2890, 49.896
225.439000000, 2890, 49.896
225.539000000, 2890, 49.904
225.639000000, 2890, 49.976
225.739000000, 2890, 50.096
225.839000000, 2890, 50.16
225.939000000, 2890, 50.32
226.039000000, 2890, 50.408
226.139000000, 2890, 50.464
226.239000000, 2890, 50.544
226.339000000, 2890, 50.616
226.439000000, 2890, 50.704
226.539000000, 2890, 50.792
226.639000000, 2890, 50.792
226.739000000, 2890, 50.792
226.839000000, 2890, 50.792
226.939000000, 2890, 50.792
227.039000000, 2890, 50.792
227.139000000, 2890, 50.792
227.239000000, 2890, 50.792
227.339000000, 2890, 50.792
227.439000000, 2890, 50.792
227.539000000, 2890, 50.88
227.639000000, 2890, 50.88
227.739000000, 2890, 50.96
227.839000000, 2890, 50.96
227.939000000, 2890, 51.032
228.039000000, 2890, 51.032
228.141000000, 2890, 51.04
228.339000000, 2890, 51.088
228.439000000, 2890, 51.152
228.539000000, 2890, 51.152
228.639000000, 2890, 51.152
228.739000000, 2890, 51.152
228.839000000, 2890, 51.232
228.939000000, 2890, 51.232
229.039000000, 2890, 51.248
229.139000000, 2890, 51.36
229.239000000, 2890, 51.36
229.339000000, 2890, 51.368
229.439000000, 2890, 51.384
229.539000000, 2890, 51.392
229.639000000, 2890, 51.392
229.739000000, 2890, 51.392
229.839000000, 2890, 51.392
229.939000000, 2890, 51.392
230.039000000, 2890, 51.392
230.139000000, 2890, 51.416
230.239000000, 2890, 51.424
230.339000000, 2890, 51.552
230.439000000, 2890, 51.776
230.539000000, 2890, 52.096
230.639000000, 2890, 52.416
230.739000000, 2890, 52.696
230.839000000, 2890, 52.912
230.939000000, 2890, 53.024
231.039000000, 2890, 53.032
231.139000000, 2890, 53.032
231.239000000, 2890, 53.096
