Stamp, X, Y, Z, Yaw
224.489000000, -1.73163e-06, 2.52796e-06, -0.0173237, -0.0516688
224.521000000, -1.62616e-06, 3.39899e-06, -0.0266464, -0.0516264
224.555000000, -1.32595e-06, 4.49741e-06, -0.0486404, -0.0515315
224.589000000, -9.8502e-07, 5.5187e-06, -0.0662772, -0.0514208
224.621000000, -6.18824e-07, 6.55206e-06, -0.0775024, -0.0513614
224.655000000, -7.07153e-08, 7.50542e-06, -0.0885015, -0.0512359
224.689000000, 6.51998e-07, 8.44926e-06, -0.10284, -0.0511052
224.723000000, 1.43719e-06, 9.33619e-06, -0.115675, -0.0510332
224.755000000, 2.36973e-06, 1.02829e-05, -0.128697, -0.0508945
224.789000000, 3.18783e-06, 1.11936e-05, -0.136499, -0.050749
224.823000000, 4.07769e-06, 1.18874e-05, -0.148506, -0.0506676
224.857000000, 4.79691e-06, 1.23795e-05, -0.156221, -0.0505169
224.891000000, 5.56767e-06, 1.29671e-05, -0.161575, -0.0503916
224.925000000, 6.56629e-06, 1.33248e-05, -0.166128, -0.0502861
224.957000000, 7.42011e-06, 1.351e-05, -0.16626, -0.0501067
224.991000000, 8.46017e-06, 1.37129e-05, -0.165295, -0.0499192
225.025000000, 9.32361e-06, 1.37451e-05, -0.163381, -0.0498069
225.059000000, 1.02048e-05, 1.38897e-05, -0.161857, -0.0495676
225.091000000, 1.11111e-05, 1.38679e-05, -0.158476, -0.0493211
225.125000000, 1.18225e-05, 1.38325e-05, -0.154763, -0.0492149
225.159000000, 1.27019e-05, 1.3933e-05, -0.154712, -0.0489742
225.193000000, 1.35128e-05, 1.36237e-05, -0.153678, -0.048681
225.227000000, 1.42705e-05, 1.36711e-05, -0.151488, -0.0485536
225.259000000, 1.52345e-05, 1.35047e-05, -0.171189, -0.0482949
225.293000000, 1.61252e-05, 1.3432e-05, -0.18663, -0.048018
225.325000000, 1.69081e-05, 1.33093e-05, -0.198065, -0.047852
225.361000000, 1.79873e-05, 1.33849e-05, -0.207082, -0.0476143
225.393000000, 1.89467e-05, 1.32716e-05, -0.215414, -0.047286
225.427000000, 2.00063e-05, 1.30628e-05, -0.220673, -0.0471164
225.461000000, 2.13058e-05, 1.28097e-05, -0.225165, -0.046824
225.493000000, 2.26807e-05, 1.2361e-05, -0.228525, -0.0465131
225.527000000, 2.42132e-05, 1.20107e-05, -0.230816, -0.0464009
225.561000000, 2.62787e-05, 1.09652e-05, -0.230774, -0.0462563
225.593000000, 2.92081e-05, 8.80064e-06, -0.22602, -0.0462178
225.627000000, 3.4149e-05, 4.93925e-06, -0.219857, -0.0462302
225.659000000, 4.3531e-05, -1.64533e-06, -0.208511, -0.046308
225.693000000, 6.17683e-05, -1.234e-05, -0.193763, -0.0464043
225.727000000, 8.5278e-05, -2.43842e-05, -0.177108, -0.0464722
225.759000000, 0.00011371, -3.76449e-05, -0.158071, -0.0466366
225.793000000, 0.00015541, -5.52953e-05, -0.135182, -0.0467627
225.825000000, 0.000202162, -7.33774e-05, -0.114755, -0.0468865
225.861000000, 0.000264547, -9.58851e-05, -0.0912215, -0.0470422
225.893000000, 0.000324121, -0.000116079, -0.0678477, -0.0471821
225.927000000, 0.000387329, -0.00013643, -0.0459239, -0.0472432
225.961000000, 0.000451394, -0.00015659, -0.023729, -0.0474669
225.993000000, 0.000518602, -0.000177771, -0.00230036, -0.0475533
226.027000000, 0.000572164, -0.000195178, 0.0171252, -0.0476328
226.059000000, 0.000627816, -0.000214643, 0.0370432, -0.0477447
226.093000000, 0.000673597, -0.000232829, 0.0586085, -0.0478445
226.127000000, 0.000704074, -0.000247321, 0.0771351, -0.0478548
226.159000000, 0.000731024, -0.000264076, 0.0981694, -0.0478814
226.193000000, 0.000743597, -0.000276282, 0.113679, -0.0479975
226.225000000, 0.000748155, -0.000289014, 0.133805, -0.0480134
226.259000000, 0.000744208, -0.000299983, 0.148743, -0.0480939
226.293000000, 0.00073274, -0.000309779, 0.164968, -0.0481186
226.325000000, 0.000713406, -0.000319322, 0.180067, -0.0481397
226.359000000, 0.000689795, -0.000327145, 0.194308, -0.048133
226.393000000, 0.000658957, -0.000334646, 0.209705, -0.0481831
226.427000000, 0.000626767, -0.000341194, 0.222132, -0.048191
226.459000000, 0.000591608, -0.000347266, 0.235246, -0.0481391
226.493000000, 0.000554155, -0.000353001, 0.247977, -0.0480917
226.527000000, 0.000512128, -0.000358973, 0.260719, -0.0480934
226.559000000, 0.000468507, -0.000364616, 0.273154, -0.0480974
226.593000000, 0.000427838, -0.00037007, 0.282778, -0.047977
226.625000000, 0.000388828, -0.000374576, 0.293509, -0.0479747
226.659000000, 0.000340359, -0.000380408, 0.304709, -0.0479646
226.693000000, 0.000301487, -0.000384584, 0.314072, -0.0478486
226.725000000, 0.000255895, -0.000389564, 0.323789, -0.0478401
226.759000000, 0.000216443, -0.000393616, 0.331019, -0.0477417
226.793000000, 0.000172073, -0.000399067, 0.336752, -0.0476712
226.827000000, 0.000127687, -0.000403916, 0.342857, -0.0476062
226.859000000, 8.53828e-05, -0.000408068, 0.346874, -0.0475424
226.893000000, 4.21136e-05, -0.000413292, 0.351052, -0.0475316
226.927000000, 2.87571e-06, -0.000418137, 0.354409, -0.0475363
226.959000000, -3.76869e-05, -0.000423667, 0.355064, -0.047446
226.993000000, -7.5373e-05, -0.0004281, 0.343058, -0.047447
227.027000000, -0.000109295, -0.000434087, 0.336068, -0.0474841
227.059000000, -0.000144646, -0.000439541, 0.326343, -0.047566
227.093000000, -0.000171269, -0.000445134, 0.323131, -0.0475584
227.127000000, -0.000197841, -0.000449965, 0.318838, -0.04751
227.161000000, -0.000221088, -0.000456441, 0.317734, -0.0475688
227.193000000, -0.000239259, -0.000463257, 0.31747, -0.0476476
227.227000000, -0.000251598, -0.000469565, 0.317458, -0.0476643
227.261000000, -0.000259263, -0.000475298, 0.318624, -0.047753
227.293000000, -0.000263483, -0.000482205, 0.320722, -0.0478557
227.329000000, -0.000263608, -0.000487991, 0.323315, -0.047893
227.361000000, -0.000260621, -0.000493688, 0.326372, -0.0478807
227.395000000, -0.000255768, -0.000499062, 0.328313, -0.0478941
227.427000000, -0.000249439, -0.000504196, 0.330268, -0.0479417
227.461000000, -0.000241071, -0.000508378, 0.330769, -0.0478896
227.495000000, -0.000232591, -0.000512777, 0.332443, -0.0477687
227.527000000, -0.000223519, -0.000516904, 0.33416, -0.0476813
227.561000000, -0.000213711, -0.000521093, 0.335754, -0.0475183
227.595000000, -0.000203852, -0.000524628, 0.337381, -0.047282
227.627000000, -0.000194307, -0.000526925, 0.339437, -0.0471793
227.661000000, -0.000184905, -0.000528034, 0.342016, -0.0471983
227.693000000, -0.00017347, -0.000528274, 0.344985, -0.0470657
227.729000000, -0.000163257, -0.000529266, 0.348077, -0.0470938
227.761000000, -0.000152602, -0.000529971, 0.351612, -0.0471533
227.795000000, -0.000139916, -0.000530197, 0.355726, -0.0472448
227.827000000, -0.000129096, -0.000530657, 0.359452, -0.0473564
227.861000000, -0.000118565, -0.000531102, 0.363128, -0.0474269
227.895000000, -0.000107566, -0.000532008, 0.36611, -0.0475163
227.927000000, -9.77536e-05, -0.000531309, 0.368747, -0.0475654
227.961000000, -8.7244e-05, -0.000531318, 0.371389, -0.0476965
227.995000000, -7.72456e-05, -0.000530782, 0.374306, -0.0475876
228.027000000, -6.82287e-05, -0.000529241, 0.376866, -0.0475662
228.059000000, -6.01874e-05, -0.000526877, 0.376856, -0.0475662
228.095000000, -5.17914e-05, -0.000525144, 0.377736, -0.0475805
228.127000000, -4.32991e-05, -0.000519662, 0.376722, -0.0475379
228.163000000, -3.56667e-05, -0.000517159, 0.37629, -0.0475196
228.195000000, -2.82402e-05, -0.000513957, 0.376641, -0.0475816
228.229000000, -2.14265e-05, -0.000509391, 0.375347, -0.0475956
228.263000000, -1.27599e-05, -0.000503173, 0.373092, -0.0475819
228.295000000, -5.99132e-06, -0.000500746, 0.37241, -0.0477054
228.331000000, -4.54713e-17, 9.15328e-33, 0.371301, -0.0476313
228.365000000, -4.55078e-17, 9.16062e-33, 0.371599, -0.0478066
228.399000000, -4.55477e-17, 9.16867e-33, 0.371925, -0.0480118
228.433000000, -4.54911e-17, 9.15726e-33, 0.371463, -0.0481584
228.465000000, -4.55492e-17, 9.16897e-33, 0.371938, -0.0485868
228.499000000, -4.56185e-17, 9.18292e-33, 0.372503, -0.0489367
228.533000000, -4.57149e-17, 9.20231e-33, 0.37329, -0.0491742
228.567000000, -4.54951e-17, 9.15807e-33, 0.371496, -0.049552
228.599000000, -4.51715e-17, 9.09294e-33, 0.368853, -0.049827
228.633000000, -4.47909e-17, 9.01632e-33, 0.365745, -0.0500001
228.667000000, -4.45407e-17, 8.96595e-33, 0.363702, -0.0502072
228.699000000, -4.42746e-17, 8.9124e-33, 0.36153, -0.0501969
228.733000000, -4.41265e-17, 8.88258e-33, 0.36032, -0.0502404
228.767000000, -4.40229e-17, 8.86172e-33, 0.359474, -0.0502837
228.799000000, -4.40488e-17, 8.86694e-33, 0.359686, -0.0502974
228.833000000, -4.40332e-17, 8.8638e-33, 0.359559, -0.0502815
228.867000000, -4.40297e-17, 8.86309e-33, 0.35953, -0.0503561
228.901000000, -4.41256e-17, 8.8824e-33, 0.360313, -0.0504458
228.933000000, -4.41636e-17, 8.89004e-33, 0.360623, -0.0504575
228.965000000, -4.43663e-17, 8.93084e-33, 0.362278, -0.0505409
229.001000000, -4.47128e-17, 9.0006e-33, 0.365108, -0.0506976
229.033000000, -4.5148e-17, 9.0882e-33, 0.368661, -0.0507621
229.065000000, -4.53881e-17, 9.13654e-33, 0.370622, -0.0509836
229.099000000, -4.56017e-17, 9.17953e-33, 0.372366, -0.05123
229.133000000, -4.52762e-17, 9.11402e-33, 0.369708, -0.0513447
229.167000000, -4.499e-17, 9.0564e-33, 0.367371, -0.0515247
229.199000000, -4.49465e-17, 9.04764e-33, 0.367016, -0.0517207
229.233000000, -4.49189e-17, 9.04209e-33, 0.366791, -0.0517738
229.267000000, -4.49388e-17, 9.04608e-33, 0.366953, -0.0517494
229.299000000, -4.52058e-17, 9.09984e-33, 0.369133, -0.0516924
229.333000000, -4.54824e-17, 9.15552e-33, 0.371392, -0.0516139
229.365000000, -4.58918e-17, 9.23792e-33, 0.374735, -0.0515738
229.399000000, -4.64039e-17, 9.34102e-33, 0.378917, -0.0515292
229.433000000, -4.69503e-17, 9.451e-33, 0.383378, -0.0515239
229.465000000, -4.76116e-17, 9.58412e-33, 0.388778, -0.0515029
229.499000000, -4.8266e-17, 9.71585e-33, 0.394122, -0.0515322
229.533000000, -4.88043e-17, 9.82422e-33, 0.398518, -0.0515184
229.567000000, -4.91796e-17, 9.89976e-33, 0.401582, -0.0514702
229.599000000, -4.96165e-17, 9.9877e-33, 0.405149, -0.0514655
229.633000000, -5.01319e-17, 1.00914e-32, 0.409358, -0.0514826
229.667000000, -5.04415e-17, 1.01538e-32, 0.411886, -0.0514316
229.699000000, -5.06594e-17, 1.01976e-32, 0.413666, -0.0492901
229.733000000, -5.08749e-17, 1.0241e-32, 0.415425, -0.0463523
229.767000000, -5.09469e-17, 1.02555e-32, 0.416013, -0.0370351
229.799000000, -5.0704e-17, 1.02066e-32, 0.41403, -0.0237234
229.833000000, -5.06062e-17, 1.01869e-32, 0.413231, -0.0158865
229.865000000, -5.06349e-17, 1.01927e-32, 0.413466, 0.00175264
229.899000000, -5.06269e-17, 1.01911e-32, 0.4134, 0.0202726
229.933000000, -5.06958e-17, 1.0205e-32, 0.413963, 0.0320987
229.965000000, -5.0943e-17, 1.02547e-32, 0.415981, 0.0542274
230.001000000, -5.12432e-17, 1.03152e-32, 0.418433, 0.0775873
230.033000000, -5.17428e-17, 1.04157e-32, 0.422512, 0.0881205
230.065000000, -5.21347e-17, 1.04946e-32, 0.425712, 0.114245
230.099000000, -5.26772e-17, 1.06038e-32, 0.430142, 0.13788
230.133000000, -5.31982e-17, 1.07087e-32, 0.434396, 0.15065
230.167000000, -5.37751e-17, 1.08248e-32, 0.439107, 0.176521
230.199000000, -5.4318e-17, 1.09341e-32, 0.443541, 0.204428
230.233000000, -5.47836e-17, 1.10278e-32, 0.447342, 0.217649
230.265000000, -5.51817e-17, 1.1108e-32, 0.450593, 0.24264
230.299000000, -5.56219e-17, 1.11966e-32, 0.454187, 0.271115
230.333000000, -5.60118e-17, 1.12751e-32, 0.457371, 0.282914
230.365000000, -5.64193e-17, 1.13571e-32, 0.460698, 0.309853
230.399000000, -5.68558e-17, 1.1445e-32, 0.464263, 0.338607
230.433000000, -5.66809e-17, 1.14098e-32, 0.462835, 0.350396
230.465000000, -5.65707e-17, 1.13876e-32, 0.461935, 0.377428
230.499000000, -5.65525e-17, 1.13839e-32, 0.461786, 0.40458
230.531000000, -5.6646e-17, 1.14027e-32, 0.46255, 0.41818
230.567000000, -5.6768e-17, 1.14273e-32, 0.463546, 0.445508
230.599000000, -5.68917e-17, 1.14522e-32, 0.464556, 0.474717
230.631000000, -5.70559e-17, 1.14852e-32, 0.465897, 0.488519
230.667000000, -5.73009e-17, 1.15346e-32, 0.467897, 0.516143
230.699000000, -5.75803e-17, 1.15908e-32, 0.470179, 0.541596
230.735000000, -5.79234e-17, 1.16599e-32, 0.472981, 0.556603
230.767000000, -5.82677e-17, 1.17292e-32, 0.475792, 0.58618
230.801000000, -5.86174e-17, 1.17996e-32, 0.478647, 0.614034
230.833000000, -5.89826e-17, 1.18731e-32, 0.48163, 0.628047
230.867000000, -5.95076e-17, 1.19788e-32, 0.485916, 0.652628
230.901000000, -5.99523e-17, 1.20683e-32, 0.489548, 0.684357
230.933000000, -6.0337e-17, 1.21457e-32, 0.492689, 0.698425
230.967000000, -6.0515e-17, 1.21816e-32, 0.494143, 0.72675
231.001000000, -6.07481e-17, 1.22285e-32, 0.496046, 0.753101
231.033000000, -6.08756e-17, 1.22541e-32, 0.497087, 0.768886
231.069000000, -6.1012e-17, 1.22816e-32, 0.498201, 0.795644
231.101000000, -6.10965e-17, 1.22986e-32, 0.498891, 0.82404
231.135000000, -6.12232e-17, 1.23241e-32, 0.499925, 0.840179
231.167000000, -6.11942e-17, 1.23183e-32, 0.499688, 0.868802
231.201000000, -6.11113e-17, 1.23016e-32, 0.499012, 0.895728
231.235000000, -6.06373e-17, 1.22062e-32, 0.495141, 0.909986
231.269000000, -6.02555e-17, 1.21293e-32, 0.492024, 0.940469
231.301000000, -5.98709e-17, 1.20519e-32, 0.488883, 0.96911
231.335000000, -5.96198e-17, 1.20014e-32, 0.486833, 0.983396
231.367000000, -5.92269e-17, 1.19223e-32, 0.483624, 1.01005
231.403000000, -5.89764e-17, 1.18718e-32, 0.481579, 1.04054
231.435000000, -5.86203e-17, 1.18002e-32, 0.478671, 1.05489
231.467000000, -5.83317e-17, 1.17421e-32, 0.476315, 1.08346
231.503000000, -5.82293e-17, 1.17214e-32, 0.475478, 1.11289
231.537000000, -5.82236e-17, 1.17203e-32, 0.475432, 1.1272
231.569000000, -5.82615e-17, 1.17279e-32, 0.475741, 1.15576
231.603000000, -5.83488e-17, 1.17455e-32, 0.476454, 1.1844
231.635000000, -5.83883e-17, 1.17535e-32, 0.476777, 1.19873
231.669000000, -5.85475e-17, 1.17855e-32, 0.478077, 1.22745
231.703000000, -5.8667e-17, 1.18096e-32, 0.479053, 1.25605
231.735000000, -5.87285e-17, 1.18219e-32, 0.479555, 1.27047
231.769000000, -5.87592e-17, 1.18281e-32, 0.479805, 1.29903
231.803000000, -5.88812e-17, 1.18527e-32, 0.480801, 1.32739
231.837000000, -5.90208e-17, 1.18808e-32, 0.481941, 1.33915
231.871000000, -5.91009e-17, 1.18969e-32, 0.482596, 1.36944
231.903000000, -5.92062e-17, 1.19181e-32, 0.483455, 1.39639
231.937000000, -5.92148e-17, 1.19198e-32, 0.483525, 1.41262
231.971000000, -5.91231e-17, 1.19014e-32, 0.482777, 1.44338
232.003000000, -5.90962e-17, 1.18959e-32, 0.482557, 1.4689
232.037000000, -5.90867e-17, 1.1894e-32, 0.48248, 1.48343
232.069000000, -5.9135e-17, 1.19038e-32, 0.482874, 1.51445
232.105000000, -5.92392e-17, 1.19247e-32, 0.483724, 1.54365
232.137000000, -5.93974e-17, 1.19566e-32, 0.485016, 1.55651
