Stamp, Max volume, Current volume
224.503000000, 28000, 49.672
224.603000000, 28000, 49.672
224.703000000, 28000, 49.696
224.803000000, 28000, 49.696
224.903000000, 28000, 49.696
225.003000000, 28000, 49.704
225.103000000, 28000, 49.784
225.203000000, 28000, 49.784
225.303000000, 28000, 49.792
225.403000000, 28000, 49.792
225.503000000, 28000, 49.84
225.603000000, 28000, 49.84
225.703000000, 28000, 49.84
225.803000000, 28000, 49.872
225.905000000, 28000, 49.88
226.103000000, 28000, 51.6
226.203000000, 28000, 52.632
226.303000000, 28000, 53.504
226.403000000, 28000, 54.208
226.503000000, 28000, 54.896
226.603000000, 28000, 55.448
226.703000000, 28000, 55.968
226.803000000, 28000, 56.328
226.903000000, 28000, 56.56
227.003000000, 28000, 56.56
227.103000000, 28000, 56.56
227.203000000, 28000, 56.56
227.303000000, 28000, 56.56
227.403000000, 28000, 56.56
227.503000000, 28000, 56.56
227.603000000, 28000, 56.56
227.703000000, 28000, 56.56
227.803000000, 28000, 56.6
227.903000000, 28000, 56.736
228.003000000, 28000, 56.864
228.103000000, 28000, 56.88
228.203000000, 28000, 56.88
228.303000000, 28000, 56.888
228.403000000, 28000, 56.888
228.503000000, 28000, 56.896
228.603000000, 28000, 56.904
228.703000000, 28000, 56.904
228.805000000, 28000, 56.904
229.003000000, 28000, 56.904
229.103000000, 28000, 56.912
229.203000000, 28000, 56.912
229.303000000, 28000, 56.912
229.403000000, 28000, 56.96
229.503000000, 28000, 57.152
229.603000000, 28000, 57.288
229.703000000, 28000, 57.392
229.803000000, 28000, 58.232
229.903000000, 28000, 59.544
230.003000000, 28000, 61.44
230.103000000, 28000, 63.56
230.203000000, 28000, 65.792
230.303000000, 28000, 68.024
230.403000000, 28000, 70.144
230.503000000, 28000, 72.328
230.603000000, 28000, 74.44
230.703000000, 28000, 76.752
230.803000000, 28000, 78.88
230.903000000, 28000, 81.472
231.003000000, 28000, 83.856
231.103000000, 28000, 86.232
231.203000000, 28000, 88.4
231.303000000, 28000, 90.904
231.403000000, 28000, 93.064
231.503000000, 28000, 95.496
231.603000000, 28000, 97.744
231.703000000, 28000, 100.096
231.803000000, 28000, 102.424
231.903000000, 28000, 104.624
