Stamp, Max volume, Current volume
230.971000000, 2890, 46.768
231.071000000, 2890, 46.768
231.171000000, 2890, 46.768
231.271000000, 2890, 46.768
231.371000000, 2890, 46.776
231.471000000, 2890, 46.784
231.571000000, 2890, 46.872
231.671000000, 2890, 46.88
231.771000000, 2890, 46.88
231.871000000, 2890, 46.88
231.971000000, 2890, 46.88
232.071000000, 2890, 46.888
232.171000000, 2890, 46.904
232.271000000, 2890, 46.944
232.371000000, 2890, 46.952
232.471000000, 2890, 47.36
232.571000000, 2890, 48.128
232.671000000, 2890, 48.632
232.771000000, 2890, 49.304
232.871000000, 2890, 49.84
232.971000000, 2890, 50.352
233.071000000, 2890, 50.944
233.171000000, 2890, 51.44
233.271000000, 2890, 51.824
233.371000000, 2890, 52.056
233.471000000, 2890, 52.256
233.571000000, 2890, 52.936
233.671000000, 2890, 54.28
233.771000000, 2890, 56.088
233.871000000, 2890, 57.904
233.971000000, 2890, 59.712
234.071000000, 2890, 61.552
234.171000000, 2890, 63.552
234.271000000, 2890, 65.464
234.371000000, 2890, 67.416
234.471000000, 2890, 69.032
234.571000000, 2890, 71.312
234.671000000, 2890, 73.216
234.771000000, 2890, 75.28
234.871000000, 2890, 77.48
234.971000000, 2890, 79.424
235.071000000, 2890, 81.48
235.171000000, 2890, 83.664
235.271000000, 2890, 85.696
235.371000000, 2890, 87.808
235.471000000, 2890, 89.784
235.571000000, 2890, 92.056
235.671000000, 2890, 93.96
235.771000000, 2890, 95.904
235.871000000, 2890, 97.896
235.971000000, 2890, 100.016
236.071000000, 2890, 101.92
236.171000000, 2890, 104.336
236.271000000, 2890, 106.488
236.371000000, 2890, 108.712
236.471000000, 2890, 110.784
236.571000000, 2890, 112.712
236.671000000, 2890, 114.76
236.771000000, 2890, 117.264
236.971000000, 2890, 121.704
237.071000000, 2890, 123.856
237.171000000, 2890, 126.104
237.271000000, 2890, 128.32
237.371000000, 2890, 130.536
237.471000000, 2890, 132.552
237.571000000, 2890, 134.128
237.671000000, 2890, 135.392
237.871000000, 2890, 137.312
237.971000000, 2890, 138.072
238.071000000, 2890, 138.824
238.171000000, 2890, 139.576
238.271000000, 2890, 140.432
238.373000000, 2890, 141.112
238.571000000, 2890, 142.304
238.671000000, 2890, 143.136
238.771000000, 2890, 143.384
238.871000000, 2890, 144.312
238.971000000, 2890, 144.832
239.071000000, 2890, 145.752
239.171000000, 2890, 146.424
239.271000000, 2890, 147.168
239.371000000, 2890, 147.76
239.471000000, 2890, 148.288
239.571000000, 2890, 148.48
239.671000000, 2890, 148.656
239.771000000, 2890, 148.792
239.871000000, 2890, 148.92
239.971000000, 2890, 149.04
240.071000000, 2890, 149.128
240.171000000, 2890, 149.272
240.271000000, 2890, 149.384
240.371000000, 2890, 149.472
240.471000000, 2890, 149.576
240.571000000, 2890, 149.656
240.671000000, 2890, 149.712
240.771000000, 2890, 149.752
240.871000000, 2890, 149.8
240.971000000, 2890, 149.888
241.071000000, 2890, 149.928
241.171000000, 2890, 149.944
241.271000000, 2890, 149.976
241.371000000, 2890, 150.008
241.471000000, 2890, 150.024
241.571000000, 2890, 150.032
241.671000000, 2890, 150.04
241.771000000, 2890, 150.056
241.871000000, 2890, 150.088
241.971000000, 2890, 150.096
242.071000000, 2890, 150.112
242.171000000, 2890, 150.12
242.271000000, 2890, 150.12
242.371000000, 2890, 150.12
242.471000000, 2890, 150.12
242.571000000, 2890, 150.12
242.671000000, 2890, 150.12
242.771000000, 2890, 150.12
242.871000000, 2890, 150.12
242.971000000, 2890, 150.304
243.073000000, 2890, 150.728
243.271000000, 2890, 151.152
243.371000000, 2890, 151.272
243.571000000, 2890, 151.904
243.671000000, 2890, 152.224
243.771000000, 2890, 152.608
243.871000000, 2890, 153.112
243.971000000, 2890, 153.936
244.171000000, 2890, 155.504
244.271000000, 2890, 156.416
244.371000000, 2890, 157.416
244.471000000, 2890, 158.336
244.571000000, 2890, 159.704
244.771000000, 2890, 162.24
244.871000000, 2890, 163.368
244.971000000, 2890, 164.736
245.071000000, 2890, 165.984
245.171000000, 2890, 167.264
245.271000000, 2890, 168.664
245.471000000, 2890, 171.528
245.571000000, 2890, 172.96
245.671000000, 2890, 174.928
245.771000000, 2890, 176.656
245.871000000, 2890, 178.704
245.971000000, 2890, 180.568
246.071000000, 2890, 182.68
246.271000000, 2890, 186.68
246.371000000, 2890, 188.576
246.471000000, 2890, 190.288
246.571000000, 2890, 191.68
246.771000000, 2890, 194.504
246.871000000, 2890, 195.552
246.971000000, 2890, 196.304
247.071000000, 2890, 197.416
247.271000000, 2890, 199.208
247.371000000, 2890, 199.792
247.471000000, 2890, 200.72
247.571000000, 2890, 201.6
247.671000000, 2890, 202.448
247.771000000, 2890, 203.456
247.871000000, 2890, 204.84
247.971000000, 2890, 206.072
