Stamp, X, Y, Z, Yaw
129.557000000, -3.46566e-09, -8.10615e-09, -3.13098e-08, 0.0169636
129.591000000, -3.9267e-08, -1.67013e-08, 0.000505805, 0.016961
129.625000000, -6.649e-08, 1.78622e-08, -0.000662382, 0.0169647
129.659000000, -5.43909e-08, 1.28509e-08, -0.00334616, 0.0169657
129.691000000, 1.89983e-07, 3.549e-08, -0.00443586, 0.0169659
129.727000000, 6.72786e-07, 1.12124e-07, -0.00413587, 0.016959
129.759000000, 1.29209e-06, 2.57771e-07, -0.0036112, 0.0169514
129.793000000, 2.1036e-06, 4.16021e-07, -0.00178343, 0.0169488
129.829000000, 3.21228e-06, 6.65491e-07, 0.00037059, 0.0169426
129.861000000, 4.62236e-06, 1.03289e-06, 0.00149858, 0.0169302
129.897000000, 6.18059e-06, 1.50053e-06, 0.00215956, 0.0169255
129.931000000, 8.12634e-06, 2.25192e-06, 0.00357442, 0.0169164
129.965000000, 9.94927e-06, 2.95142e-06, 0.00528874, 0.0169084
129.999000000, 1.23007e-05, 3.83357e-06, 0.00636737, 0.016908
130.033000000, 1.47579e-05, 4.69769e-06, 0.00408181, 0.0169024
130.067000000, 1.7761e-05, 5.62514e-06, -0.00152542, 0.0169035
130.101000000, 2.07445e-05, 6.60377e-06, -0.00767776, 0.0169113
130.133000000, 2.4237e-05, 7.66615e-06, -0.0121861, 0.0169274
130.169000000, 2.75892e-05, 8.58078e-06, -0.0149995, 0.016952
130.201000000, 3.10688e-05, 9.42151e-06, -0.0165452, 0.0169588
130.235000000, 3.50853e-05, 1.0305e-05, -0.0183699, 0.0169776
130.267000000, 3.86647e-05, 1.10089e-05, -0.0205495, 0.0169908
130.301000000, 4.28513e-05, 1.18974e-05, -0.022423, 0.0169999
130.335000000, 4.73309e-05, 1.27897e-05, -0.0238248, 0.0170127
130.367000000, 5.10134e-05, 1.35499e-05, -0.0261954, 0.0170125
130.401000000, 5.5581e-05, 1.46353e-05, -0.0277911, 0.0170169
130.435000000, 6.07811e-05, 1.6116e-05, -0.02877, 0.0170184
130.469000000, 6.51665e-05, 1.74328e-05, -0.0289031, 0.0170248
130.501000000, 6.88984e-05, 1.87178e-05, -0.0296882, 0.0170288
130.535000000, 7.43307e-05, 2.0441e-05, -0.0305556, 0.0170364
130.567000000, 7.85161e-05, 2.17052e-05, -0.0310029, 0.0170144
130.603000000, 8.32599e-05, 2.32267e-05, -0.0305715, 0.0169995
130.635000000, 8.67832e-05, 2.43818e-05, -0.0350352, 0.0169613
130.669000000, 9.13723e-05, 2.58785e-05, -0.0405603, 0.016919
130.701000000, 9.5226e-05, 2.71091e-05, -0.0442612, 0.0168962
130.735000000, 9.96059e-05, 2.84665e-05, -0.0483934, 0.0168374
130.769000000, 0.000102752, 2.94719e-05, -0.0553186, 0.0167889
130.801000000, 0.000107269, 3.07573e-05, -0.0620736, 0.0167402
130.835000000, 0.000111952, 3.20087e-05, -0.0667371, 0.016677
130.867000000, 0.000117412, 3.32451e-05, -0.0708493, 0.0166071
130.903000000, 0.000121528, 3.382e-05, -0.0744113, 0.016568
130.935000000, 0.000125333, 3.39522e-05, -0.0770893, 0.0164858
130.967000000, 0.000128784, 3.39322e-05, -0.0780196, 0.0164026
131.001000000, 0.000133763, 3.36658e-05, -0.0833904, 0.0163419
131.033000000, 0.000137975, 3.28979e-05, -0.0895047, 0.0162421
131.069000000, 0.000143258, 3.18765e-05, -0.099272, 0.0161343
131.101000000, 0.000149653, 3.10546e-05, -0.109872, 0.0160809
131.135000000, 0.000155405, 2.95328e-05, -0.122091, 0.0159711
131.167000000, 0.000159457, 2.76406e-05, -0.131473, 0.0158811
131.203000000, 0.000166452, 2.53988e-05, -0.139377, 0.0158227
131.235000000, 0.000171677, 2.27498e-05, -0.145007, 0.0157027
131.267000000, 0.000176708, 1.98136e-05, -0.149479, 0.0155836
131.301000000, 0.000180695, 1.67624e-05, -0.152039, 0.0155373
131.335000000, 0.000186346, 1.33542e-05, -0.153394, 0.0154474
131.369000000, 0.000189861, 9.29351e-06, -0.152489, 0.0153624
131.401000000, 0.00019453, 5.73806e-06, -0.150884, 0.0153172
131.435000000, 0.000200563, 1.94948e-06, -0.148642, 0.0152195
131.469000000, 0.00020544, -1.74133e-06, -0.145806, 0.0151287
131.501000000, 0.000211221, -5.77574e-06, -0.142687, 0.0150974
131.535000000, 0.000215748, -9.73179e-06, -0.138286, 0.0150223
131.567000000, 0.000219023, -1.34382e-05, -0.132613, 0.0149236
131.603000000, 0.000224331, -1.76644e-05, -0.126756, 0.0148727
131.635000000, 0.000230483, -2.15151e-05, -0.123001, 0.0148101
131.669000000, 0.000233408, -2.64426e-05, -0.115052, 0.0147377
131.703000000, 0.00023973, -3.05331e-05, -0.110452, 0.0147144
131.735000000, 0.000241638, -3.43785e-05, -0.103155, 0.0146409
131.769000000, 0.000242408, -3.88773e-05, -0.094552, 0.0146067
131.803000000, 0.000245155, -4.34009e-05, -0.0881107, 0.0145002
131.835000000, 0.000246501, -4.7749e-05, -0.0816408, 0.0143739
131.871000000, 0.000247495, -5.22252e-05, -0.0766784, 0.0142504
131.903000000, 0.000248827, -5.72974e-05, -0.0722754, 0.0141958
131.935000000, 0.000252343, -6.24462e-05, -0.0690126, 0.0140681
131.969000000, 0.000250994, -6.69673e-05, -0.0651776, 0.0139724
132.003000000, 0.000251207, -7.25929e-05, -0.0618417, 0.0139014
132.037000000, 0.000249899, -7.76994e-05, -0.0609087, 0.0138165
132.069000000, 0.000249938, -8.38908e-05, -0.0598997, 0.0137377
132.101000000, 0.000247626, -8.89827e-05, -0.0578995, 0.0137037
132.137000000, 0.000245682, -9.47696e-05, -0.0558051, 0.0136736
132.169000000, 0.000242169, -9.99191e-05, -0.0551829, 0.0136663
132.203000000, 0.000237325, -0.000104311, -0.0539223, 0.013676
132.235000000, 0.000233886, -0.000110007, -0.0525403, 0.0136999
132.269000000, 0.000228964, -0.000114891, -0.0506332, 0.0136799
132.303000000, 0.000224448, -0.000120299, -0.0483493, 0.0136771
132.335000000, 0.000218687, -0.000124925, -0.0453508, 0.0136951
132.369000000, 0.000216821, -0.000130848, -0.0430863, 0.013736
132.403000000, 0.000210809, -0.000135594, -0.0408147, 0.0137725
132.435000000, 0.000208582, -0.000141554, -0.0393705, 0.0138099
132.469000000, 0.000203, -0.000146885, -0.0375755, 0.0138582
132.501000000, 0.00019685, -0.00015199, -0.0360802, 0.0139097
132.535000000, 0.000189759, -0.000155958, -0.0349971, 0.0140219
132.571000000, 0.000183138, -0.000160848, -0.0331628, 0.0141141
132.603000000, 0.000176384, -0.000165617, -0.03079, 0.0141478
132.637000000, 0.000169131, -0.000169458, -0.0282025, 0.0142197
132.669000000, 0.000161043, -0.000171985, -0.0366958, 0.0142675
