Stamp, Max volume, Current volume
133.151000000, 28000, 34.76
133.251000000, 28000, 34.808
133.351000000, 28000, 34.848
133.451000000, 28000, 34.848
133.551000000, 28000, 34.848
133.651000000, 28000, 34.848
133.751000000, 28000, 34.848
133.851000000, 28000, 34.848
133.951000000, 28000, 34.848
134.051000000, 28000, 34.848
134.151000000, 28000, 34.904
134.251000000, 28000, 34.936
134.351000000, 28000, 34.976
134.453000000, 28000, 34.992
134.557000000, 28000, 35.08
134.657000000, 28000, 35.152
134.757000000, 28000, 35.224
134.857000000, 28000, 35.312
134.957000000, 28000, 35.352
135.057000000, 28000, 35.376
135.157000000, 28000, 35.4
135.257000000, 28000, 35.408
135.357000000, 28000, 35.496
135.457000000, 28000, 35.504
135.557000000, 28000, 35.504
