Stamp, Max volume, Current volume
145.083000000, 28000, 34.44
145.183000000, 28000, 34.456
145.283000000, 28000, 34.456
145.383000000, 28000, 34.552
145.483000000, 28000, 34.552
145.583000000, 28000, 34.56
145.683000000, 28000, 34.56
145.783000000, 28000, 34.56
145.883000000, 28000, 34.56
145.983000000, 28000, 34.608
146.083000000, 28000, 34.696
146.185000000, 28000, 34.76
146.383000000, 28000, 34.888
146.483000000, 28000, 34.92
146.583000000, 28000, 34.936
146.683000000, 28000, 35
146.783000000, 28000, 35.072
146.885000000, 28000, 35.104
146.989000000, 28000, 35.104
147.089000000, 28000, 35.104
147.189000000, 28000, 35.104
147.289000000, 28000, 35.144
147.389000000, 28000, 35.192
147.489000000, 28000, 35.192
147.589000000, 28000, 35.192
147.689000000, 28000, 35.192
147.789000000, 28000, 35.192
147.889000000, 28000, 35.192
147.989000000, 28000, 35.192
148.089000000, 28000, 35.192
148.191000000, 28000, 35.248
148.291000000, 28000, 35.248
148.391000000, 28000, 35.248
148.495000000, 28000, 35.248
148.595000000, 28000, 35.248
148.695000000, 28000, 35.248
148.795000000, 28000, 35.248
148.895000000, 28000, 35.248
148.995000000, 28000, 35.248
149.095000000, 28000, 35.248
149.195000000, 28000, 35.248
149.299000000, 28000, 35.248
149.399000000, 28000, 35.248
149.499000000, 28000, 35.248
149.599000000, 28000, 35.248
149.699000000, 28000, 35.248
149.799000000, 28000, 35.304
149.899000000, 28000, 35.336
149.999000000, 28000, 35.336
150.099000000, 28000, 35.336
150.199000000, 28000, 35.336
