Stamp, Min, Max, Current, Mean
285.641000000, 1.5, 4, 3.18717, 2.12457
285.675000000, 1.5, 4, 3.18733, 2.13366
285.709000000, 1.5, 4, 3.18736, 2.14259
285.743000000, 1.5, 4, 3.18725, 2.15136
285.775000000, 1.5, 4, 3.18719, 2.16
285.809000000, 1.5, 4, 3.18714, 2.16849
285.843000000, 1.5, 4, 3.18696, 2.17683
285.877000000, 2, 4, 3.18666, 2.18504
285.909000000, 2, 4, 3.1864, 2.19312
285.943000000, 2, 4, 3.18616, 2.20106
285.975000000, 2, 4, 3.18609, 2.20888
286.011000000, 2, 4, 3.18604, 2.21657
286.043000000, 2, 4, 3.18613, 2.22415
286.077000000, 2, 4, 3.18634, 2.23161
286.111000000, 2, 4, 3.18668, 2.23896
286.143000000, 2, 4, 3.18707, 2.24619
286.177000000, 2, 4, 3.18752, 2.25332
286.209000000, 2, 4, 3.18799, 2.26035
286.243000000, 2, 4, 3.18857, 2.26728
286.277000000, 2, 4, 3.18899, 2.27411
286.309000000, 2, 4, 3.18955, 2.28084
286.343000000, 2, 4, 3.19005, 2.28747
286.377000000, 2, 4, 3.1906, 2.29402
286.409000000, 2, 4, 3.19118, 2.30047
286.443000000, 2, 4, 3.19178, 2.30684
286.477000000, 2, 4, 3.19242, 2.31312
286.509000000, 2, 4, 3.19304, 2.31932
286.543000000, 2, 4, 3.19366, 2.32543
286.575000000, 2, 4, 3.19421, 2.33146
286.611000000, 2, 4, 3.19475, 2.33742
286.643000000, 2, 4, 3.1953, 2.34329
286.675000000, 2, 4, 3.19595, 2.34909
286.711000000, 2, 4, 3.19668, 2.35482
286.743000000, 2, 4, 3.19727, 2.36047
286.777000000, 2, 4, 3.19784, 2.36606
286.809000000, 2, 4, 3.19838, 2.37157
286.843000000, 2, 4, 3.1989, 2.37701
286.877000000, 2, 4, 3.19945, 2.38239
286.909000000, 2, 4, 3.19991, 2.3877
286.943000000, 2, 4, 3.20036, 2.39294
286.975000000, 2, 4, 3.20076, 2.39812
287.009000000, 2, 4, 3.20117, 2.40323
287.043000000, 2, 4, 3.20144, 2.40828
287.075000000, 2, 4, 3.20165, 2.41327
287.109000000, 2, 4, 3.20182, 2.4182
287.145000000, 2, 4, 3.20196, 2.42307
287.177000000, 2, 4, 3.2021, 2.42788
287.213000000, 2, 4, 3.20224, 2.43263
287.245000000, 2, 4, 3.20233, 2.43732
287.279000000, 2, 4, 3.20238, 2.44196
287.311000000, 2, 4, 3.20243, 2.44654
287.345000000, 2, 4, 3.20245, 2.45107
287.379000000, 2, 4, 3.20251, 2.45554
287.411000000, 2, 4, 3.20254, 2.45996
287.445000000, 2, 4, 3.20258, 2.46433
287.479000000, 2, 4, 3.20262, 2.46865
287.511000000, 2, 4, 3.20267, 2.47291
287.545000000, 2, 4, 3.20268, 2.47713
287.579000000, 2, 4, 3.2027, 2.4813
287.611000000, 2, 4, 3.2027, 2.48542
287.645000000, 2, 4, 3.20272, 2.4895
287.679000000, 2, 4, 3.20275, 2.49353
287.713000000, 2, 4, 3.20276, 2.49751
287.745000000, 2, 4, 3.20277, 2.50145
287.779000000, 2, 4, 3.20276, 2.50535
287.813000000, 2, 4, 3.20274, 2.5092
287.845000000, 2, 4, 3.20287, 2.51301
287.879000000, 2, 4, 3.20304, 2.51679
287.911000000, 2, 4, 3.20318, 2.52052
287.947000000, 2, 4, 3.20331, 2.52421
287.979000000, 2, 4, 3.20343, 2.52786
288.011000000, 2, 4, 3.20351, 2.53147
288.047000000, 2, 4, 3.20343, 2.53505
288.079000000, 2, 4, 3.20331, 2.53858
288.111000000, 2, 4, 3.20318, 2.54208
288.145000000, 2, 4, 3.20305, 2.54554
288.179000000, 2, 4, 3.2029, 2.54896
288.213000000, 2, 4, 3.20275, 2.55235
288.245000000, 2, 4, 3.20266, 2.5557
288.279000000, 2, 4, 3.20258, 2.55902
288.313000000, 2, 4, 3.20247, 2.5623
288.345000000, 2, 4, 3.20235, 2.56555
288.379000000, 2, 4, 3.20223, 2.56877
288.413000000, 2, 4, 3.20208, 2.57195
288.445000000, 2, 4, 3.20215, 2.5751
288.479000000, 2, 4, 3.20245, 2.57822
288.513000000, 2, 4, 3.20283, 2.58131
288.547000000, 2, 4, 3.20297, 2.58438
288.579000000, 2, 4, 3.20325, 2.58741
288.611000000, 2, 4, 3.20341, 2.59042
288.647000000, 2, 4, 3.20353, 2.59339
288.679000000, 2, 4, 3.20367, 2.59634
288.711000000, 2, 4, 3.20382, 2.59926
288.747000000, 2, 4, 3.20388, 2.60215
288.779000000, 2, 4, 3.20393, 2.60502
288.813000000, 2, 4, 3.20395, 2.60786
288.845000000, 2, 4, 3.20396, 2.61067
288.879000000, 2, 4, 3.20393, 2.61345
288.913000000, 2, 4, 3.20389, 2.61621
288.945000000, 2, 4, 3.2038, 2.61895
288.983000000, 2, 4, 3.20365, 2.62165
289.017000000, 2, 4, 3.20347, 2.62433
289.049000000, 2, 4, 3.20328, 2.62699
289.081000000, 2, 4, 3.20307, 2.62962
289.117000000, 2, 4, 3.20283, 2.63223
289.149000000, 2, 4, 3.20268, 2.63481
289.181000000, 2, 4, 3.20254, 2.63737
289.215000000, 2, 4, 3.20241, 2.6399
289.249000000, 2, 4, 3.20222, 2.64241
289.283000000, 2, 4, 3.20206, 2.6449
289.315000000, 2, 4, 3.20184, 2.64736
289.347000000, 2, 4, 3.20165, 2.6498
289.383000000, 2, 4, 3.20139, 2.65222
289.415000000, 2, 4, 3.20115, 2.65462
289.449000000, 2, 4, 3.20092, 2.65699
289.481000000, 2, 4, 3.20072, 2.65935
289.517000000, 2, 4, 3.20046, 2.66168
289.549000000, 2, 4, 3.20038, 2.66399
289.583000000, 2, 4, 3.20029, 2.66628
289.617000000, 2, 4, 3.20018, 2.66856
289.649000000, 2, 4, 3.20011, 2.67081
289.683000000, 2, 4, 3.19995, 2.67304
289.717000000, 2, 4, 3.19985, 2.67525
289.749000000, 2, 4, 3.19962, 2.67745
289.783000000, 2, 4, 3.19923, 2.67962
289.817000000, 2, 4, 3.19891, 2.68178
289.849000000, 2, 4, 3.19862, 2.68391
289.883000000, 2, 4, 3.1983, 2.68603
289.917000000, 2, 4, 3.19797, 2.68813
289.951000000, 2, 4, 3.19766, 2.69021
289.985000000, 2, 4, 3.1973, 2.69227
290.017000000, 2, 4, 3.19699, 2.69431
290.051000000, 2, 4, 3.19662, 2.69634
290.083000000, 2, 4, 3.19628, 2.69835
290.117000000, 2, 4, 3.19609, 2.70034
290.151000000, 2, 4, 3.19564, 2.70231
290.183000000, 2, 4, 3.1951, 2.70427
290.219000000, 2, 4, 3.19446, 2.7062
290.251000000, 2, 4, 3.19379, 2.70812
290.283000000, 2, 4, 3.19303, 2.71002
290.317000000, 2, 4, 3.19232, 2.71191
290.351000000, 2, 4, 3.19176, 2.71378
290.385000000, 2, 4, 3.19135, 2.71563
290.417000000, 2, 4, 3.19096, 2.71746
290.449000000, 2, 4, 3.19046, 2.71928
290.485000000, 2, 4, 3.19001, 2.72108
290.517000000, 2, 4, 3.18958, 2.72287
290.549000000, 2, 4, 3.18902, 2.72465
290.585000000, 2, 4, 3.18833, 2.7264
290.617000000, 2, 4, 3.18777, 2.72814
290.651000000, 2, 4, 3.18727, 2.72987
290.683000000, 2, 4, 3.18676, 2.73158
290.719000000, 2, 4, 3.1862, 2.73328
290.751000000, 2, 4, 3.18589, 2.73496
290.783000000, 2, 4, 3.18561, 2.73663
290.817000000, 2, 4, 3.18533, 2.73828
290.851000000, 2, 4, 3.18508, 2.73993
290.883000000, 2, 4, 3.18477, 2.74156
290.917000000, 2, 4, 3.13474, 2.74299
290.951000000, 2, 4, 3.13466, 2.74441
290.983000000, 2, 4, 3.13467, 2.74583
291.017000000, 2, 4, 3.01764, 2.74681
291.049000000, 2, 4, 3.01762, 2.74778
291.083000000, 2, 4, 3.01747, 2.74875
291.117000000, 2, 4, 2.81129, 2.74897
291.149000000, 2, 4, 2.81087, 2.74919
291.183000000, 2, 4, 2.8105, 2.74941
291.217000000, 2, 4, 2.7233, 2.74932
291.251000000, 2, 4, 2.72294, 2.74923
291.283000000, 2, 4, 2.7226, 2.74913
291.317000000, 2, 4, 2.72226, 2.74904
291.351000000, 2, 4, 2.72205, 2.74895
291.383000000, 2, 4, 2.72189, 2.74885
291.415000000, 2, 4, 2.72172, 2.74876
291.451000000, 2, 4, 2.72157, 2.74866
291.483000000, 2, 4, 2.72142, 2.74857
291.517000000, 2, 4, 2.7213, 2.74848
291.549000000, 2, 4, 2.70492, 2.74833
291.583000000, 2, 4, 2.70487, 2.74818
291.617000000, 2, 4, 2.70485, 2.74803
291.649000000, 2, 4, 2.6897, 2.74784
291.683000000, 2, 4, 2.68967, 2.74764
291.717000000, 2, 4, 2.68966, 2.74745
291.751000000, 2, 4, 2.68931, 2.74725
291.783000000, 2, 4, 2.68935, 2.74706
291.817000000, 2, 4, 2.68939, 2.74687
291.849000000, 2, 4, 2.68944, 2.74668
291.883000000, 2, 4, 2.68949, 2.74649
291.917000000, 2, 4, 2.68955, 2.7463
291.949000000, 2, 4, 2.68963, 2.74611
291.985000000, 2, 4, 2.6897, 2.74593
292.017000000, 2, 4, 2.6898, 2.74575
292.049000000, 2, 4, 2.68988, 2.74557
292.083000000, 2, 4, 2.68996, 2.74539
292.117000000, 2, 4, 2.69004, 2.74521
292.149000000, 2, 4, 2.69002, 2.74503
292.183000000, 2, 4, 2.6899, 2.74485
292.215000000, 2, 4, 2.68977, 2.74468
292.251000000, 2, 4, 2.6897, 2.7445
292.283000000, 2, 4, 2.68963, 2.74433
292.317000000, 2, 4, 2.64895, 2.74403
292.349000000, 2, 4, 2.64903, 2.74373
292.385000000, 2, 4, 2.64912, 2.74343
292.417000000, 2, 4, 2.64921, 2.74313
292.449000000, 2, 4, 2.6493, 2.74284
292.483000000, 2, 4, 2.64939, 2.74255
292.517000000, 2, 4, 2.64949, 2.74226
292.549000000, 2, 4, 2.64958, 2.74197
292.583000000, 2, 4, 2.64968, 2.74169
292.617000000, 2, 4, 2.6498, 2.74141
292.651000000, 2, 4, 2.64991, 2.74113
292.683000000, 2, 4, 2.65003, 2.74085
292.717000000, 2, 4, 2.68957, 2.74069
292.749000000, 2, 4, 2.68964, 2.74054
292.783000000, 2, 4, 2.68972, 2.74038
292.817000000, 2, 4, 2.68984, 2.74023
292.851000000, 2, 4, 2.68994, 2.74008
292.883000000, 2, 4, 2.69004, 2.73993
292.921000000, 2, 4, 2.69015, 2.73978
292.957000000, 2, 4, 2.69037, 2.73963
292.991000000, 2, 4, 2.69062, 2.73948
293.023000000, 2, 4, 2.6909, 2.73934
293.057000000, 2, 4, 2.69112, 2.7392
293.089000000, 2, 4, 2.69134, 2.73906
293.125000000, 2, 4, 2.69155, 2.73892
293.157000000, 2, 4, 2.69168, 2.73878
293.189000000, 2, 4, 2.69179, 2.73864
293.225000000, 2, 4, 2.69192, 2.7385
293.257000000, 2, 4, 2.69204, 2.73837
293.289000000, 2, 4, 2.59063, 2.73794
293.323000000, 2, 4, 2.59073, 2.73752
293.357000000, 2, 4, 2.5908, 2.73709
293.391000000, 2, 4, 2.59083, 2.73667
293.423000000, 2, 4, 2.59086, 2.73626
293.455000000, 2, 4, 2.59091, 2.73584
293.489000000, 2, 4, 2.59097, 2.73543
293.523000000, 2, 4, 2.59102, 2.73502
293.557000000, 2, 4, 2.59103, 2.73461
293.589000000, 2, 4, 2.59105, 2.7342
293.623000000, 2, 4, 2.59107, 2.7338
293.657000000, 2, 4, 2.59109, 2.7334
293.691000000, 2, 4, 2.59113, 2.733
293.723000000, 2, 4, 2.59117, 2.7326
293.757000000, 2, 4, 2.59128, 2.73221
293.791000000, 2, 4, 2.59138, 2.73182
293.823000000, 2, 4, 2.59151, 2.73143
293.857000000, 2, 4, 2.59161, 2.73104
293.891000000, 2, 4, 2.59172, 2.73066
293.923000000, 2, 4, 2.59183, 2.73028
293.957000000, 2, 4, 2.59215, 2.7299
293.989000000, 2, 4, 2.59237, 2.72953
294.025000000, 2, 4, 2.59266, 2.72915
294.059000000, 2, 4, 2.5929, 2.72878
294.093000000, 2, 4, 2.59312, 2.72841
294.125000000, 2, 4, 2.59335, 2.72805
294.157000000, 2, 4, 2.59367, 2.72769
294.193000000, 2, 4, 2.59399, 2.72733
294.227000000, 2, 4, 2.59426, 2.72697
294.259000000, 2, 4, 2.59452, 2.72662
294.293000000, 2, 4, 2.59468, 2.72627
294.327000000, 2, 4, 2.59479, 2.72592
294.359000000, 2, 4, 2.59483, 2.72557
294.393000000, 2, 4, 2.59482, 2.72522
294.427000000, 2, 4, 2.59476, 2.72488
294.459000000, 2, 4, 2.5946, 2.72453
294.493000000, 2, 4, 2.5944, 2.72419
294.527000000, 2, 4, 2.59414, 2.72385
294.559000000, 2, 4, 2.5939, 2.72351
294.593000000, 2, 4, 2.59363, 2.72318
294.627000000, 2, 4, 2.59329, 2.72284
294.661000000, 2, 4, 2.59293, 2.7225
294.695000000, 2, 4, 2.59254, 2.72217
294.729000000, 2, 4, 2.59207, 2.72183
294.761000000, 2, 4, 2.59183, 2.7215
294.795000000, 2, 4, 2.59152, 2.72116
294.829000000, 2, 4, 2.59117, 2.72083
294.863000000, 2, 4, 2.59075, 2.7205
294.895000000, 2, 4, 2.59037, 2.72017
294.931000000, 2, 4, 2.58996, 2.71984
294.963000000, 2, 4, 2.58966, 2.71951
294.997000000, 2, 4, 2.58935, 2.71918
295.031000000, 2, 4, 2.58898, 2.71885
295.063000000, 2, 4, 2.58864, 2.71852
295.097000000, 2, 4, 2.58829, 2.7182
295.129000000, 2, 4, 2.58806, 2.71787
295.163000000, 2, 4, 2.58807, 2.71755
295.197000000, 2, 4, 2.58834, 2.71723
295.229000000, 2, 4, 2.58889, 2.71691
295.265000000, 2, 4, 2.58973, 2.71659
295.297000000, 2, 4, 2.59083, 2.71628
295.329000000, 2, 4, 2.59221, 2.71598
295.365000000, 2, 4, 2.59396, 2.71568
295.397000000, 2, 4, 2.59612, 2.71538
295.429000000, 2, 4, 2.59817, 2.7151
295.465000000, 2, 4, 2.60095, 2.71482
295.497000000, 2, 4, 2.60357, 2.71455
295.531000000, 2, 4, 2.60657, 2.71429
295.563000000, 2, 4, 2.60937, 2.71403
295.597000000, 2, 4, 2.61231, 2.71379
295.631000000, 2, 4, 2.61525, 2.71355
295.665000000, 2, 4, 2.61861, 2.71332
295.697000000, 2, 4, 2.62182, 2.7131
295.731000000, 2, 4, 2.62534, 2.71289
295.765000000, 2, 4, 2.62844, 2.71269
295.799000000, 2, 4, 2.63209, 2.7125
295.831000000, 2, 4, 2.63549, 2.71232
295.865000000, 2, 4, 2.63891, 2.71214
295.897000000, 2, 4, 2.64285, 2.71198
295.931000000, 2, 4, 2.64601, 2.71182
295.965000000, 2, 4, 2.64948, 2.71168
295.997000000, 2, 4, 2.6532, 2.71154
296.031000000, 2, 4, 2.65693, 2.71141
296.065000000, 2, 4, 2.66038, 2.71129
296.097000000, 2, 4, 2.66408, 2.71118
296.131000000, 2, 4, 2.66755, 2.71108
296.165000000, 2, 4, 2.67093, 2.71099
296.197000000, 2, 4, 2.67497, 2.7109
296.231000000, 2, 4, 2.67855, 2.71083
296.263000000, 2, 4, 2.68192, 2.71076
296.297000000, 2, 4, 2.68573, 2.7107
296.331000000, 2, 4, 2.68877, 2.71065
296.363000000, 2, 4, 2.69236, 2.71061
296.397000000, 2, 4, 2.69665, 2.71058
296.431000000, 2, 4, 2.70127, 2.71056
296.463000000, 2, 4, 2.70713, 2.71055
296.497000000, 2, 4, 2.71302, 2.71056
296.529000000, 2, 4, 2.721, 2.71058
296.565000000, 2, 4, 2.73029, 2.71062
296.597000000, 2, 4, 2.74107, 2.71069
296.631000000, 2, 4, 2.7521, 2.71079
296.665000000, 2, 4, 2.75874, 2.71089
296.697000000, 2, 4, 2.76453, 2.71101
296.731000000, 2, 4, 2.77106, 2.71115
296.765000000, 2, 4, 2.77738, 2.7113
296.799000000, 2, 4, 2.78379, 2.71146
296.833000000, 2, 4, 2.78994, 2.71163
296.865000000, 2, 4, 2.797, 2.71182
296.899000000, 2, 4, 2.80506, 2.71203
296.933000000, 2, 4, 2.81362, 2.71225
296.965000000, 2, 4, 2.82241, 2.71249
296.999000000, 2, 4, 2.82933, 2.71275
297.031000000, 2, 4, 2.83726, 2.71302
297.067000000, 2, 4, 2.84436, 2.71331
297.099000000, 2, 4, 2.85357, 2.71361
297.133000000, 2, 4, 2.8622, 2.71394
297.165000000, 2, 4, 2.87102, 2.71428
297.199000000, 2, 4, 2.8805, 2.71464
297.233000000, 2, 4, 2.88778, 2.71501
297.267000000, 2, 4, 2.89678, 2.7154
297.299000000, 2, 4, 2.9052, 2.71581
297.333000000, 2, 4, 2.9139, 2.71623
297.367000000, 2, 4, 2.92456, 2.71668
297.399000000, 2, 4, 2.93298, 2.71714
297.435000000, 2, 4, 2.94119, 2.71762
297.467000000, 2, 4, 2.94936, 2.71811
297.501000000, 2, 4, 2.95834, 2.71862
297.535000000, 2, 4, 2.9669, 2.71915
297.567000000, 2, 4, 2.9758, 2.71969
297.601000000, 2, 4, 2.98573, 2.72025
297.635000000, 2, 4, 2.99346, 2.72083
297.667000000, 2, 4, 3.00187, 2.72142
297.701000000, 2, 4, 3.00936, 2.72202
297.735000000, 2, 4, 3.01884, 2.72264
297.767000000, 2, 4, 3.02782, 2.72328
297.801000000, 2, 4, 3.03723, 2.72394
297.833000000, 2, 4, 3.04517, 2.7246
297.869000000, 2, 4, 3.05349, 2.72529
297.905000000, 2, 4, 3.06111, 2.72598
297.937000000, 2, 4, 3.068, 2.72669
297.971000000, 2, 4, 3.07602, 2.72741
298.003000000, 2, 4, 3.08457, 2.72814
298.039000000, 2, 4, 3.09301, 2.72889
298.073000000, 2, 4, 3.10091, 2.72965
298.107000000, 2, 4, 3.10776, 2.73043
298.139000000, 2, 4, 3.11394, 2.73121
298.173000000, 2, 4, 3.12145, 2.732
298.207000000, 2, 4, 3.12861, 2.73281
298.239000000, 2, 4, 3.13541, 2.73363
298.273000000, 2, 4, 3.14175, 2.73445
298.307000000, 2, 4, 3.14947, 2.73529
298.339000000, 2, 4, 3.15563, 2.73614
298.373000000, 2, 4, 3.16162, 2.737
298.407000000, 2, 4, 3.16778, 2.73786
298.439000000, 2, 4, 3.17329, 2.73873
298.473000000, 2, 4, 3.17885, 2.73961
298.507000000, 2, 4, 3.1847, 2.7405
298.541000000, 2, 4, 3.19028, 2.7414
298.575000000, 2, 4, 3.19632, 2.7423
298.607000000, 2, 4, 3.20154, 2.74321
298.639000000, 2, 4, 3.20761, 2.74413
298.673000000, 2, 4, 3.21181, 2.74506
298.707000000, 2, 4, 3.21636, 2.74599
298.741000000, 2, 4, 3.2205, 2.74692
298.773000000, 2, 4, 3.22526, 2.74786
298.807000000, 2, 4, 3.22936, 2.7488
298.841000000, 2, 4, 3.23342, 2.74975
298.873000000, 2, 4, 3.23773, 2.75071
298.907000000, 2, 4, 3.2417, 2.75166
298.941000000, 2, 4, 3.24559, 2.75262
298.973000000, 2, 4, 3.24976, 2.75359
299.007000000, 2, 4, 3.25358, 2.75456
299.041000000, 2, 4, 3.25773, 2.75553
299.073000000, 2, 4, 3.26053, 2.75651
299.107000000, 2, 4, 3.26351, 2.75748
299.141000000, 2, 4, 3.26689, 2.75846
299.173000000, 2, 4, 3.26997, 2.75945
299.207000000, 2, 4, 3.27273, 2.76043
299.241000000, 2, 4, 3.27615, 2.76141
299.275000000, 2, 4, 3.27909, 2.7624
299.309000000, 2, 4, 3.28224, 2.76339
299.343000000, 2, 4, 3.28501, 2.76438
299.375000000, 2, 4, 3.2878, 2.76538
299.409000000, 2, 4, 3.29053, 2.76637
299.443000000, 2, 4, 3.29358, 2.76737
299.475000000, 2, 4, 3.29597, 2.76837
299.509000000, 2, 4, 3.29851, 2.76936
299.543000000, 2, 4, 3.30077, 2.77036
299.575000000, 2, 4, 3.30275, 2.77136
299.609000000, 2, 4, 3.30469, 2.77236
299.643000000, 2, 4, 3.30586, 2.77336
299.677000000, 2, 4, 3.30691, 2.77435
299.709000000, 2, 4, 3.30778, 2.77535
299.743000000, 2, 4, 3.30903, 2.77634
299.775000000, 2, 4, 3.31, 2.77733
299.809000000, 2, 4, 3.31119, 2.77832
299.843000000, 2, 4, 3.31245, 2.7793
299.877000000, 2, 4, 3.31381, 2.78029
299.909000000, 2, 4, 3.31536, 2.78128
299.943000000, 2, 4, 3.3173, 2.78226
299.975000000, 2, 4, 3.31928, 2.78325
300.013000000, 2, 4, 3.32168, 2.78423
300.047000000, 2, 4, 3.32323, 2.78522
300.081000000, 2, 4, 3.32343, 2.7862
300.113000000, 2, 4, 3.32378, 2.78718
300.145000000, 2, 4, 3.32413, 2.78816
300.179000000, 2, 4, 3.32495, 2.78913
300.213000000, 2, 4, 3.32583, 2.7901
300.247000000, 2, 4, 3.32685, 2.79107
300.281000000, 2, 4, 3.32796, 2.79204
300.315000000, 2, 4, 3.32941, 2.79301
300.349000000, 2, 4, 3.33007, 2.79398
300.381000000, 2, 4, 3.33029, 2.79494
300.413000000, 2, 4, 3.33077, 2.7959
300.449000000, 2, 4, 3.33136, 2.79686
300.481000000, 2, 4, 3.33205, 2.79781
300.513000000, 2, 4, 3.33303, 2.79877
300.547000000, 2, 4, 3.33398, 2.79972
300.581000000, 2, 4, 3.3353, 2.80067
300.615000000, 2, 4, 3.33663, 2.80162
300.647000000, 2, 4, 3.33683, 2.80257
300.681000000, 2, 4, 3.33728, 2.80351
300.715000000, 2, 4, 3.33791, 2.80446
300.749000000, 2, 4, 3.33862, 2.8054
300.783000000, 2, 4, 3.33953, 2.80633
300.819000000, 2, 4, 3.34061, 2.80727
300.853000000, 2, 4, 3.34182, 2.80821
300.887000000, 2, 4, 3.34326, 2.80914
