Stamp, Min, Max, Current, Mean
224.725000000, -1, -1, 0.327355, 0.327355
224.759000000, -1, -1, 0.328891, 0.328123
224.793000000, -1, -1, 0.329164, 0.32847
224.829000000, -1, -1, 0.32984, 0.328813
224.863000000, -1, -1, 0.33057, 0.329164
224.899000000, -1, -1, 0.331277, 0.329516
224.933000000, -1, -1, 0.33096, 0.329723
224.969000000, -1, -1, 0.329607, 0.329708
225.003000000, -1, -1, 0.327882, 0.329505
225.035000000, -1, -1, 0.325473, 0.329102
225.077000000, -1, -1, 0.323857, 0.328625
225.111000000, -1, -1, 0.322871, 0.328146
225.145000000, -1, -1, 0.322217, 0.32769
225.177000000, -1, -1, 0.32181, 0.32727
225.213000000, -1, -1, 0.321672, 0.326896
225.245000000, -1, -1, 0.32181, 0.326579
225.279000000, -1, -1, 0.3221, 0.326315
225.311000000, -1, -1, 0.322708, 0.326115
225.345000000, -1, -1, 0.323469, 0.325975
225.379000000, -1, -1, 0.323744, 0.325864
225.411000000, -1, -1, 0.32427, 0.325788
225.445000000, -1, -1, 0.325059, 0.325755
225.477000000, -1, -1, 0.32581, 0.325757
225.513000000, -1, -1, 0.326877, 0.325804
225.545000000, -1, -1, 0.328288, 0.325903
225.579000000, -1, -1, 0.330074, 0.326064
225.613000000, -1, -1, 0.330562, 0.32623
225.645000000, -1, -1, 0.33146, 0.326417
225.679000000, -1, -1, 3.1921, 0.425234
225.711000000, -1, -1, 3.19201, 0.51746
225.747000000, -1, -1, 3.19191, 0.603732
225.779000000, -1, -1, 3.19182, 0.68461
225.813000000, -1, -1, 3.19176, 0.760584
225.847000000, -1, -1, 3.19169, 0.832087
225.881000000, -1, -1, 3.19162, 0.899503
225.915000000, -1, -1, 3.19152, 0.96317
225.947000000, -1, -1, 3.19143, 1.02339
225.981000000, -1, -1, 3.19139, 1.08045
226.013000000, -1, -1, 3.19136, 1.13457
226.047000000, -1, -1, 3.19133, 1.18599
226.081000000, -1, -1, 3.19131, 1.2349
226.113000000, -1, -1, 3.19128, 1.28148
226.147000000, -1, -1, 3.19121, 1.32589
226.181000000, -1, -1, 3.19121, 1.36829
226.215000000, -1, -1, 3.19126, 1.4088
226.249000000, -1, -1, 3.19133, 1.44755
226.283000000, -1, -1, 3.19136, 1.48465
226.315000000, -1, -1, 3.19155, 1.52021
226.347000000, -1, -1, 3.19174, 1.55432
226.383000000, -1, -1, 3.19187, 1.58707
226.415000000, -1, -1, 3.19197, 1.61854
226.449000000, -1, -1, 3.19202, 1.6488
226.481000000, -1, -1, 0.331355, 1.62395
226.515000000, -1, -1, 0.331142, 1.6
226.549000000, -1, -1, 0.331117, 1.57693
226.581000000, -1, -1, 0.33107, 1.55469
226.615000000, -1, -1, 0.331254, 1.53322
226.647000000, -1, -1, 3.19201, 1.56182
226.683000000, -1, -1, 3.19198, 1.58945
226.715000000, -1, -1, 0.330908, 1.56848
226.749000000, -1, -1, 0.329897, 1.54817
226.781000000, -1, -1, 0.329343, 1.52851
226.815000000, -1, -1, 0.328734, 1.50947
226.849000000, -1, -1, 0.328391, 1.49101
226.881000000, -1, -1, 0.328228, 1.47313
226.915000000, -1, -1, 0.327883, 1.45577
226.947000000, -1, -1, 0.327778, 1.43894
226.981000000, -1, -1, 0.327994, 1.4226
227.015000000, -1, -1, 0.328531, 1.40674
227.049000000, -1, -1, 0.328944, 1.39135
227.081000000, -1, -1, 0.329428, 1.37639
227.115000000, -1, -1, 0.330171, 1.36186
227.149000000, -1, -1, 0.331283, 1.34774
227.181000000, -1, -1, 3.1918, 1.37266
227.215000000, -1, -1, 3.19176, 1.39692
227.249000000, -1, -1, 3.19175, 1.42053
227.281000000, -1, -1, 0.33113, 1.40638
227.315000000, -1, -1, 0.329438, 1.39258
227.347000000, -1, -1, 0.328126, 1.3791
227.383000000, -1, -1, 0.327204, 1.36595
227.415000000, -1, -1, 0.326506, 1.35312
227.449000000, -1, -1, 0.326077, 1.3406
227.481000000, -1, -1, 0.325936, 1.32837
227.515000000, -1, -1, 0.325926, 1.31644
227.549000000, -1, -1, 0.326284, 1.30479
227.581000000, -1, -1, 0.324905, 1.2934
227.615000000, -1, -1, 0.323207, 1.28224
227.649000000, -1, -1, 0.321288, 1.27132
227.681000000, -1, -1, 0.320424, 1.26064
227.715000000, -1, -1, 0.319321, 1.25018
227.747000000, -1, -1, 0.318625, 1.23994
227.783000000, -1, -1, 0.318007, 1.22992
227.815000000, -1, -1, 0.31758, 1.22011
227.849000000, -1, -1, 0.317161, 1.21051
227.881000000, -1, -1, 0.316847, 1.2011
227.915000000, -1, -1, 0.3167, 1.19189
227.949000000, -1, -1, 0.316434, 1.18286
227.981000000, -1, -1, 0.316211, 1.17402
228.015000000, -1, -1, 0.316104, 1.16535
228.049000000, -1, -1, 0.316084, 1.15686
228.081000000, -1, -1, 0.316098, 1.14854
228.115000000, -1, -1, 0.316111, 1.14037
228.149000000, -1, -1, 0.316116, 1.13237
228.183000000, -1, -1, 0.31613, 1.12452
228.215000000, -1, -1, 0.316137, 1.11682
228.247000000, -1, -1, 0.31613, 1.10927
228.283000000, -1, -1, 0.316119, 1.10186
228.315000000, -1, -1, 0.316113, 1.09458
228.347000000, -1, -1, 0.316258, 1.08744
228.381000000, -1, -1, 0.316256, 1.08043
228.415000000, -1, -1, 0.316244, 1.07355
228.449000000, -1, -1, 0.316232, 1.06679
228.481000000, -1, -1, 0.316228, 1.06014
228.515000000, -1, -1, 0.316228, 1.05362
228.549000000, -1, -1, 0.316229, 1.04721
228.581000000, -1, -1, 0.316231, 1.0409
228.615000000, -1, -1, 0.316229, 1.03471
228.649000000, -1, -1, 0.316228, 1.02862
228.683000000, -1, -1, 0.316229, 1.02263
228.717000000, -1, -1, 0.316231, 1.01675
228.749000000, -1, -1, 0.31623, 1.01096
228.785000000, -1, -1, 0.316231, 1.00526
228.817000000, -1, -1, 0.316228, 0.999662
228.849000000, -1, -1, 0.31623, 0.994151
228.883000000, -1, -1, 0.316246, 0.988728
228.917000000, -1, -1, 0.31628, 0.983391
228.949000000, -1, -1, 0.31631, 0.978138
228.983000000, -1, -1, 0.316337, 0.972968
