Stamp, Min, Max, Current, Mean
227.767000000, 2, 3, 0.322225, 1.24785
227.801000000, 2, 3, 0.321825, 1.23859
227.833000000, 2, 3, 0.321528, 1.22951
227.867000000, 2, 3, 0.321543, 1.22061
227.901000000, 2, 3, 0.321746, 1.21188
227.935000000, 2, 3, 0.322214, 1.20333
227.967000000, 2, 3, 0.322536, 1.19494
228.001000000, 2, 3, 0.323064, 1.18672
228.035000000, 2, 3, 0.323937, 1.17865
228.067000000, 2, 3, 0.324862, 1.17075
228.101000000, 2, 3, 0.326004, 1.163
228.135000000, 2, 3, 0.327194, 1.1554
228.167000000, 2, 3, 0.329007, 1.14795
228.201000000, 2, 3, 0.330676, 1.14066
228.233000000, 2, 3, 3.19174, 1.15881
228.271000000, 2, 3, 3.19155, 1.17664
228.305000000, 2, 3, 3.19138, 1.19416
228.337000000, 2, 3, 3.19128, 1.21138
228.371000000, 2, 3, 3.19155, 1.2283
228.405000000, 2, 3, 3.19145, 1.24494
228.439000000, 2, 3, 3.19136, 1.26129
228.471000000, 2, 3, 3.19128, 1.27738
228.505000000, 2, 3, 3.19121, 1.29319
228.539000000, 2, 3, 3.19114, 1.30875
228.571000000, 2, 3, 3.19106, 1.32405
228.605000000, 2, 3, 3.19098, 1.33911
228.637000000, 2, 3, 3.1909, 1.35392
228.673000000, 2, 3, 3.19083, 1.3685
228.705000000, 2, 3, 3.19076, 1.38285
228.737000000, 2, 3, 3.19069, 1.39697
228.771000000, 2, 3, 3.19064, 1.41088
228.805000000, 2, 3, 3.19061, 1.42457
228.839000000, 2, 3, 3.19062, 1.43805
228.871000000, 2, 3, 3.19066, 1.45133
228.905000000, 2, 3, 3.10176, 1.46374
228.939000000, 2, 3, 3.10186, 1.47596
228.971000000, 2, 3, 3.10196, 1.48801
229.005000000, 2, 3, 0.320251, 1.47942
229.039000000, 2, 3, 0.320945, 1.47096
229.071000000, 2, 3, 0.321463, 1.46263
229.105000000, 2, 3, 0.321746, 1.45443
229.137000000, 2, 3, 0.321978, 1.44634
