Stamp, X, Y, Z, Yaw
224.799000000, 5.58821e-06, -1.19182e-06, 0.00564244, 0.0130453
224.833000000, 6.67626e-06, -6.43094e-07, -0.00524637, 0.0130504
224.865000000, 7.67878e-06, -2.87799e-08, -0.0113478, 0.0130585
224.899000000, 8.80351e-06, 8.24082e-07, -0.0175279, 0.0130661
224.931000000, 9.88632e-06, 1.69178e-06, -0.022723, 0.0130698
224.965000000, 1.12598e-05, 3.09791e-06, -0.0292969, 0.0130737
224.999000000, 1.23931e-05, 4.43794e-06, -0.037178, 0.013083
225.033000000, 1.39281e-05, 5.9685e-06, -0.0426822, 0.0130972
225.067000000, 1.53944e-05, 7.64048e-06, -0.0487214, 0.013104
225.099000000, 1.68037e-05, 9.26521e-06, -0.0551448, 0.0131069
225.133000000, 1.83439e-05, 1.10093e-05, -0.0607399, 0.013125
225.165000000, 1.97736e-05, 1.28089e-05, -0.0660122, 0.0131298
225.199000000, 2.11666e-05, 1.4482e-05, -0.0712701, 0.0131544
225.233000000, 2.30343e-05, 1.64925e-05, -0.0769594, 0.0131815
225.265000000, 2.48269e-05, 1.8874e-05, -0.0851401, 0.0132081
225.299000000, 2.62992e-05, 2.09621e-05, -0.0928395, 0.0132477
225.333000000, 2.86305e-05, 2.37486e-05, -0.0997308, 0.0132686
225.367000000, 3.07948e-05, 2.66823e-05, -0.10767, 0.0132807
225.399000000, 3.26935e-05, 2.92334e-05, -0.115003, 0.0133071
225.433000000, 3.48505e-05, 3.196e-05, -0.12094, 0.0133415
225.465000000, 3.69274e-05, 3.44239e-05, -0.124884, 0.0133471
225.499000000, 3.90271e-05, 3.73103e-05, -0.128697, 0.0133748
225.533000000, 4.09229e-05, 3.98348e-05, -0.130195, 0.013406
225.567000000, 4.29765e-05, 4.26945e-05, -0.131422, 0.0134283
225.601000000, 4.51013e-05, 4.59371e-05, -0.131332, 0.0134734
225.635000000, 4.75985e-05, 4.92832e-05, -0.131624, 0.0135085
225.669000000, 4.93935e-05, 5.17638e-05, -0.132125, 0.0135232
225.703000000, 5.2278e-05, 5.53069e-05, -0.13213, 0.013561
225.735000000, 5.45125e-05, 5.80842e-05, -0.131519, 0.013575
225.769000000, 5.67927e-05, 6.07096e-05, -0.129657, 0.0135776
225.803000000, 5.91193e-05, 6.32874e-05, -0.12675, 0.0135746
225.835000000, 6.18556e-05, 6.61512e-05, -0.126279, 0.0135963
225.871000000, 6.40635e-05, 6.84236e-05, -0.12564, 0.0136063
225.903000000, 6.65554e-05, 7.088e-05, -0.124104, 0.0136218
225.937000000, 6.97542e-05, 7.39592e-05, -0.123269, 0.0136385
225.969000000, 7.231e-05, 7.60452e-05, -0.121703, 0.0136418
226.003000000, 7.53057e-05, 7.84455e-05, -0.130047, 0.0136516
226.037000000, 7.77603e-05, 8.01951e-05, -0.144438, 0.0136832
226.071000000, 8.07199e-05, 8.23362e-05, -0.156427, 0.0137042
226.105000000, 8.32234e-05, 8.39697e-05, -0.167276, 0.013735
226.137000000, 8.63551e-05, 8.59515e-05, -0.17703, 0.0137336
226.171000000, 8.8987e-05, 8.74554e-05, -0.185572, 0.01373
226.203000000, 9.16862e-05, 8.88712e-05, -0.193635, 0.0137242
226.239000000, 9.48863e-05, 9.06348e-05, -0.202009, 0.0137069
226.271000000, 9.7484e-05, 9.19116e-05, -0.208701, 0.0136977
226.305000000, 9.98231e-05, 9.31415e-05, -0.217775, 0.013682
226.337000000, 0.000102059, 9.42486e-05, -0.230418, 0.0136983
226.373000000, 0.000104132, 9.52993e-05, -0.241035, 0.0137007
226.405000000, 0.000106611, 9.68536e-05, -0.249801, 0.0136945
226.437000000, 0.000108696, 9.82079e-05, -0.25521, 0.0136711
226.471000000, 0.000110299, 9.92355e-05, -0.259507, 0.0136539
226.501000000, 0.000111718, 0.000100159, -0.26472, 0.0136314
226.539000000, 0.000114247, 0.000102393, -0.268573, 0.013617
226.571000000, 0.000115643, 0.00010359, -0.271729, 0.0136128
226.605000000, 0.000117326, 0.000105219, -0.274456, 0.0136193
226.639000000, 0.000119751, 0.000107858, -0.275795, 0.0136167
226.671000000, 0.000122542, 0.000110983, -0.275131, 0.0136204
226.705000000, 0.000125138, 0.000113882, -0.272198, 0.0136376
226.737000000, 0.000128433, 0.000117561, -0.268031, 0.0136367
226.771000000, 0.000131033, 0.000120623, -0.263262, 0.0136306
226.805000000, 0.000135489, 0.000125649, -0.258135, 0.0136047
226.837000000, 0.000139543, 0.000130091, -0.253589, 0.0136462
226.871000000, 0.000144303, 0.000135182, -0.246112, 0.0136648
226.903000000, 0.000149523, 0.000140657, -0.24066, 0.0136896
226.939000000, 0.00015455, 0.000145657, -0.230917, 0.0136945
226.971000000, 0.00016092, 0.000150664, -0.222151, 0.0137003
227.005000000, 0.000170128, 0.000155408, -0.211791, 0.0136866
227.039000000, 0.000185741, 0.000160194, -0.197075, 0.0136244
227.073000000, 0.00020794, 0.000164707, -0.182182, 0.0135958
227.105000000, 0.000235935, 0.000168606, -0.168138, 0.0135474
227.139000000, 0.0002733, 0.000172032, -0.150093, 0.0134827
227.173000000, 0.000316257, 0.000175032, -0.130483, 0.0134631
227.205000000, 0.000366673, 0.000177833, -0.108842, 0.0133783
227.239000000, 0.000419216, 0.000180341, -0.0886687, 0.0133302
227.273000000, 0.000485951, 0.000182828, -0.0614999, 0.0133017
227.305000000, 0.000556626, 0.000185529, -0.0367067, 0.0132625
227.339000000, 0.000618074, 0.00018783, -0.0168773, 0.0131892
227.373000000, 0.000692244, 0.000190512, 0.00766447, 0.0131315
227.405000000, 0.000746848, 0.00019244, 0.027545, 0.0130332
227.439000000, 0.000802861, 0.000194511, 0.0481493, 0.0130103
227.473000000, 0.000849012, 0.000196355, 0.0643503, 0.0129476
227.505000000, 0.000881655, 0.000197906, 0.0794068, 0.0128942
227.539000000, 0.000904233, 0.000199338, 0.0939707, 0.0128662
227.573000000, 0.000916774, 0.000200592, 0.108495, 0.0128534
227.605000000, 0.000920101, 0.000201695, 0.1225, 0.0128468
227.639000000, 0.000914805, 0.000202642, 0.135945, 0.0128771
227.671000000, 0.000902365, 0.0002033, 0.148474, 0.012889
227.707000000, 0.000882491, 0.000203812, 0.161271, 0.0129044
227.739000000, 0.00086111, 0.000204137, 0.171548, 0.0128301
227.771000000, 0.000829242, 0.000204244, 0.184854, 0.0127747
227.805000000, 0.000799145, 0.000204488, 0.193117, 0.0127047
227.839000000, 0.000763934, 0.000204491, 0.20048, 0.0125504
227.873000000, 0.000731623, 0.000204256, 0.205907, 0.0124992
227.905000000, 0.000696091, 0.000204124, 0.212145, 0.0123494
227.939000000, 0.000652924, 0.000203627, 0.218849, 0.0122564
