Stamp, Max volume, Current volume
226.623000000, 28000, 53.432
226.723000000, 28000, 53.656
226.823000000, 28000, 53.872
226.923000000, 28000, 54
227.023000000, 28000, 54.056
227.123000000, 28000, 54.136
227.223000000, 28000, 54.144
227.323000000, 28000, 54.224
227.423000000, 28000, 54.224
227.523000000, 28000, 54.224
227.623000000, 28000, 54.232
227.723000000, 28000, 54.28
227.823000000, 28000, 54.376
227.923000000, 28000, 54.488
228.023000000, 28000, 54.696
228.123000000, 28000, 54.88
228.223000000, 28000, 55.056
228.323000000, 28000, 55.224
228.423000000, 28000, 55.224
228.523000000, 28000, 55.232
228.623000000, 28000, 55.232
228.723000000, 28000, 55.304
228.823000000, 28000, 55.304
228.923000000, 28000, 55.304
229.023000000, 28000, 55.376
229.123000000, 28000, 55.376
229.223000000, 28000, 55.384
229.323000000, 28000, 55.464
229.423000000, 28000, 55.464
229.523000000, 28000, 55.56
229.623000000, 28000, 55.648
229.723000000, 28000, 55.656
229.823000000, 28000, 55.664
229.923000000, 28000, 55.696
230.023000000, 28000, 55.8
230.123000000, 28000, 55.928
230.223000000, 28000, 56.016
230.323000000, 28000, 56.104
230.423000000, 28000, 56.104
230.523000000, 28000, 56.2
230.623000000, 28000, 56.288
230.723000000, 28000, 56.288
230.823000000, 28000, 56.36
230.923000000, 28000, 56.432
231.023000000, 28000, 56.44
231.123000000, 28000, 56.456
231.223000000, 28000, 56.472
231.323000000, 28000, 56.496
231.423000000, 28000, 56.504
231.523000000, 28000, 56.712
231.623000000, 28000, 57.024
231.723000000, 28000, 57.424
231.823000000, 28000, 57.864
231.923000000, 28000, 58.248
232.023000000, 28000, 58.512
232.123000000, 28000, 58.752
232.223000000, 28000, 59.112
232.323000000, 28000, 59.952
232.423000000, 28000, 61.648
232.523000000, 28000, 63.44
232.623000000, 28000, 65.552
232.723000000, 28000, 67.536
232.823000000, 28000, 69.864
232.925000000, 28000, 71.968
233.123000000, 28000, 76.704
233.223000000, 28000, 78.712
233.323000000, 28000, 81.08
233.423000000, 28000, 83.216
233.523000000, 28000, 85.344
233.623000000, 28000, 87.688
233.723000000, 28000, 89.728
233.823000000, 28000, 91.872
233.923000000, 28000, 94.136
234.025000000, 28000, 96.192
234.223000000, 28000, 100.504
234.323000000, 28000, 102.56
234.423000000, 28000, 104.528
234.523000000, 28000, 106.624
234.623000000, 28000, 108.584
234.723000000, 28000, 110.656
234.823000000, 28000, 112.848
234.923000000, 28000, 115.024
235.023000000, 28000, 117.296
235.123000000, 28000, 119.456
235.223000000, 28000, 121.528
235.323000000, 28000, 123.856
235.423000000, 28000, 125.984
235.523000000, 28000, 128.088
235.623000000, 28000, 130.2
235.723000000, 28000, 132.424
235.823000000, 28000, 134.8
235.923000000, 28000, 137.04
236.023000000, 28000, 139.288
236.123000000, 28000, 141.144
236.223000000, 28000, 142.6
236.323000000, 28000, 143.776
236.423000000, 28000, 144.912
236.523000000, 28000, 145.752
236.623000000, 28000, 146.624
236.723000000, 28000, 147.352
236.823000000, 28000, 148.064
236.923000000, 28000, 148.864
237.023000000, 28000, 149.584
237.123000000, 28000, 150.288
237.223000000, 28000, 150.96
237.325000000, 28000, 151.544
237.523000000, 28000, 152.864
237.623000000, 28000, 153.496
237.723000000, 28000, 154.128
237.823000000, 28000, 154.8
237.923000000, 28000, 155.488
238.027000000, 28000, 156.2
238.127000000, 28000, 156.472
238.227000000, 28000, 156.72
238.327000000, 28000, 157.056
238.427000000, 28000, 157.608
238.527000000, 28000, 158.168
238.627000000, 28000, 158.584
238.729000000, 28000, 158.792
238.927000000, 28000, 159.152
239.027000000, 28000, 159.296
239.127000000, 28000, 159.424
239.227000000, 28000, 160.208
239.327000000, 28000, 160.544
239.427000000, 28000, 160.64
239.527000000, 28000, 160.768
239.629000000, 28000, 160.936
239.827000000, 28000, 161.04
239.927000000, 28000, 161.08
240.029000000, 28000, 161.12
240.227000000, 28000, 161.2
240.327000000, 28000, 161.248
240.427000000, 28000, 161.36
240.527000000, 28000, 161.392
240.627000000, 28000, 161.448
240.727000000, 28000, 161.48
240.827000000, 28000, 161.512
240.927000000, 28000, 161.52
241.027000000, 28000, 161.52
241.129000000, 28000, 161.52
241.327000000, 28000, 161.52
241.427000000, 28000, 161.648
241.527000000, 28000, 162.128
241.627000000, 28000, 162.616
241.727000000, 28000, 163.24
241.827000000, 28000, 164.232
241.927000000, 28000, 165.256
242.029000000, 28000, 166.208
242.227000000, 28000, 167.736
242.327000000, 28000, 168.336
242.427000000, 28000, 169.088
242.527000000, 28000, 169.832
242.627000000, 28000, 170.472
242.727000000, 28000, 171
242.827000000, 28000, 171.56
242.927000000, 28000, 172
243.027000000, 28000, 172.592
243.127000000, 28000, 173.096
243.327000000, 28000, 174.128
243.427000000, 28000, 174.496
243.627000000, 28000, 175.488
243.727000000, 28000, 176.232
243.827000000, 28000, 176.872
244.027000000, 28000, 177.944
244.127000000, 28000, 178.288
244.227000000, 28000, 178.568
244.427000000, 28000, 179.04
244.527000000, 28000, 179.192
244.627000000, 28000, 179.376
244.827000000, 28000, 179.472
245.027000000, 28000, 179.52
245.127000000, 28000, 179.592
245.227000000, 28000, 179.752
245.427000000, 28000, 180.368
245.527000000, 28000, 180.712
245.627000000, 28000, 181.112
245.827000000, 28000, 181.888
245.927000000, 28000, 182.272
246.127000000, 28000, 183.248
246.227000000, 28000, 183.864
246.327000000, 28000, 184.72
246.427000000, 28000, 185.512
246.627000000, 28000, 187.48
246.727000000, 28000, 188.552
246.827000000, 28000, 189.728
247.027000000, 28000, 192.136
247.127000000, 28000, 193.4
247.227000000, 28000, 194.912
247.327000000, 28000, 196.16
247.427000000, 28000, 197.304
247.527000000, 28000, 198.384
247.629000000, 28000, 199.632
247.927000000, 28000, 201.312
248.027000000, 28000, 201.568
248.227000000, 28000, 201.776
248.327000000, 28000, 201.904
248.427000000, 28000, 202.128
248.627000000, 28000, 202.656
248.727000000, 28000, 202.912
248.827000000, 28000, 203.12
249.027000000, 28000, 203.624
249.127000000, 28000, 203.952
249.227000000, 28000, 204.376
249.427000000, 28000, 205.352
249.527000000, 28000, 205.792
249.727000000, 28000, 206.68
249.827000000, 28000, 207.136
249.927000000, 28000, 207.552
