Stamp, X, Y, Z, Yaw
184.954223966, -0.00764748, -0.00473763, -0.0447794, -0.0443797
184.990323768, -0.00768497, -0.00480729, -0.0521614, -0.0443725
185.023323768, -0.00772583, -0.00485637, -0.0570713, -0.0443522
185.056323768, -0.00776692, -0.0049007, -0.0613599, -0.0443315
185.089443977, -0.00780838, -0.00494102, -0.0663601, -0.0443245
185.121443977, -0.00785076, -0.00497778, -0.0705102, -0.0443015
185.154443977, -0.00789015, -0.00503078, -0.0738854, -0.0442789
185.191569817, -0.0079285, -0.0051366, -0.0767965, -0.0442671
185.224569817, -0.00795897, -0.0052352, -0.0788039, -0.0442587
185.254569817, -0.00798616, -0.00532706, -0.0802494, -0.0442674
185.289698984, -0.008024, -0.00541371, -0.0812331, -0.0442671
185.324698984, -0.00805667, -0.00551308, -0.0816579, -0.0442543
185.356698984, -0.00808812, -0.00560491, -0.0814221, -0.0442475
185.391830764, -0.00811336, -0.00573997, -0.0809472, -0.0442343
185.421830764, -0.00813154, -0.00586557, -0.0804175, -0.0442167
185.454830764, -0.00815656, -0.0059859, -0.0796081, -0.0441866
185.488963536, -0.00818737, -0.00610045, -0.0788117, -0.0441651
185.521963536, -0.0082166, -0.00620791, -0.0791594, -0.0441178
185.556963536, -0.00818632, -0.00627555, -0.0789423, -0.0440718
185.589098393, -0.00799517, -0.00616114, -0.0790276, -0.0440494
185.624098393, -0.00782795, -0.00606038, -0.0810387, -0.0440107
185.657098393, -0.00767254, -0.00596808, -0.0825465, -0.0439798
185.689233059, -0.00753376, -0.00588531, -0.0835633, -0.0439336
185.721233059, -0.00740871, -0.00581032, -0.0859923, -0.0438802
185.754233059, -0.00729618, -0.00574209, -0.0880034, -0.0438297
185.791368561, -0.00717957, -0.00573949, -0.0900197, -0.0437945
185.822368561, -0.00709753, -0.00573785, -0.0916699, -0.0437393
185.854511150, -0.00702598, -0.00573701, -0.0928915, -0.0437277
185.892511150, -0.006944, -0.00573514, -0.0936974, -0.0437245
185.922511150, -0.00691052, -0.0057373, -0.094041, -0.0437385
185.959654400, -0.0068108, -0.00583129, -0.0941614, -0.0437482
185.989654400, -0.00670042, -0.00600861, -0.093721, -0.0437552
186.022654400, -0.00660535, -0.00617303, -0.0955992, -0.0437844
186.057797680, -0.00652335, -0.00632746, -0.0994291, -0.043799
186.089797680, -0.00644744, -0.00647083, -0.102601, -0.0438004
186.122797680, -0.00638003, -0.00660533, -0.105002, -0.0438009
186.157938711, -0.00632695, -0.00664193, -0.107272, -0.0438134
186.189938711, -0.00627118, -0.00635514, -0.109369, -0.0438267
186.222938711, -0.00623903, -0.00615162, -0.110534, -0.0438513
186.260078970, -0.00620315, -0.00591969, -0.111284, -0.0438834
186.293078970, -0.00618182, -0.00575036, -0.111726, -0.0438945
186.325078970, -0.00616471, -0.00559316, -0.111688, -0.0439189
186.358218640, -0.00615423, -0.00546702, -0.111089, -0.0439291
186.393218640, -0.00615647, -0.00540537, -0.110255, -0.0439276
186.425218640, -0.00615201, -0.00533162, -0.109039, -0.0439453
186.458358205, -0.00615683, -0.00527573, -0.107688, -0.0439619
186.493358205, -0.00617136, -0.00523463, -0.106537, -0.0439653
186.523358205, -0.00617743, -0.00518389, -0.104598, -0.0439699
186.558499091, -0.00616696, -0.005147, -0.102204, -0.0439695
186.590499091, -0.00611059, -0.00518685, -0.100116, -0.0439816
186.626499091, -0.00606492, -0.00522343, -0.0978369, -0.0439875
186.659644145, -0.00602278, -0.00525811, -0.0955464, -0.0439912
186.691644145, -0.00598661, -0.00529081, -0.0930108, -0.0439994
186.724644145, -0.0059428, -0.00532934, -0.0896436, -0.0440242
186.756789548, -0.00585843, -0.00531835, -0.0866711, -0.0440303
186.791789548, -0.00572598, -0.00526958, -0.0837922, -0.04405
186.826789548, -0.00560577, -0.00522376, -0.0809234, -0.0440743
186.859932218, -0.0054634, -0.0051715, -0.0785006, -0.0440867
186.891932218, -0.00536504, -0.00513111, -0.0766269, -0.0440839
186.924932218, -0.00527512, -0.00509228, -0.0746451, -0.0440984
186.957075342, -0.00520795, -0.00503126, -0.0730767, -0.0441058
186.992075342, -0.00516194, -0.00495043, -0.0716266, -0.044107
187.027075342, -0.00512042, -0.00487517, -0.0699352, -0.0441091
187.057216062, -0.00508088, -0.00480675, -0.0685842, -0.0441119
187.092216062, -0.00504687, -0.00474078, -0.0671275, -0.0441116
187.127216062, -0.00500598, -0.00466769, -0.0653573, -0.0440931
187.157357283, -0.0049512, -0.00459217, -0.0651246, -0.0440801
187.192357283, -0.00487783, -0.00450012, -0.067038, -0.0440693
187.222357283, -0.00482838, -0.00443302, -0.0680493, -0.0440565
187.257499021, -0.00475005, -0.00433629, -0.0691456, -0.04404
187.292499021, -0.00469624, -0.00426123, -0.0717243, -0.0440372
187.327499021, -0.0046349, -0.00417917, -0.0751792, -0.0440236
187.360640038, -0.00458069, -0.00413655, -0.0778239, -0.0440075
187.390640038, -0.00449654, -0.00415785, -0.0798166, -0.0440042
187.425640038, -0.00442156, -0.00417189, -0.0812112, -0.0440087
187.459778689, -0.00435391, -0.00418271, -0.0820685, -0.0440082
187.492778689, -0.00429249, -0.00419199, -0.0824807, -0.0439987
187.527778689, -0.00422389, -0.00420355, -0.082291, -0.043984
187.557917876, -0.00418526, -0.00422789, -0.0819714, -0.0439765
187.589917876, -0.00417779, -0.00430177, -0.0811493, -0.0439769
187.624917876, -0.00417176, -0.00436534, -0.0801046, -0.0439763
187.658057029, -0.00416666, -0.00442323, -0.0788253, -0.0439757
187.695057029, -0.0041632, -0.00447125, -0.0785197, -0.0439695
187.728057029, -0.00415941, -0.00453077, -0.0777055, -0.0439684
187.758196673, -0.00416599, -0.00455779, -0.0766291, -0.0439631
187.793196673, -0.00419697, -0.00454288, -0.075455, -0.0439626
187.825196673, -0.00422577, -0.00452915, -0.0742995, -0.0439511
187.860336411, -0.00425314, -0.00451381, -0.0727845, -0.0439319
187.893336411, -0.00427865, -0.00449955, -0.0710243, -0.0439237
187.928336411, -0.00430797, -0.00448438, -0.0692895, -0.0439218
187.960473918, -0.00441293, -0.00458424, -0.0680682, -0.0439092
187.995473918, -0.00459007, -0.00478533, -0.0665562, -0.0438993
188.025473918, -0.00475304, -0.00497286, -0.064963, -0.0438752
188.058614160, -0.00490522, -0.0051452, -0.0633455, -0.0438632
188.095614160, -0.00507997, -0.00534388, -0.0609329, -0.0438436
188.128614160, -0.00521071, -0.00549003, -0.0587436, -0.0438033
188.160755312, -0.0053089, -0.00559358, -0.0570671, -0.0437582
188.192755312, -0.0056182, -0.00596736, -0.0544957, -0.0437259
188.227755312, -0.00585383, -0.00624362, -0.0532361, -0.0436632
188.257894427, -0.00607066, -0.00649918, -0.0516785, -0.0436187
188.292894427, -0.00627846, -0.00673815, -0.050522, -0.0435855
188.327894427, -0.00651298, -0.00701114, -0.0488506, -0.0435114
188.361033506, -0.00668702, -0.00718362, -0.0472372, -0.0434512
188.396033506, -0.00683892, -0.00725662, -0.0454826, -0.0434398
188.428033506, -0.00695672, -0.0073135, -0.0441194, -0.0434113
188.461173225, -0.00711505, -0.00738683, -0.0421385, -0.0433879
188.493173225, -0.00724271, -0.00744564, -0.0403448, -0.0433636
188.528173225, -0.00736818, -0.00750238, -0.0384745, -0.0433523
188.561309918, -0.00744465, -0.00756113, -0.036394, -0.0433373
188.596309918, -0.00738508, -0.00765144, -0.0350599, -0.043334
188.628309918, -0.00735197, -0.00772033, -0.0340591, -0.0433223
188.661446245, -0.00732461, -0.0077838, -0.0329156, -0.0433094
188.696446245, -0.00728952, -0.00785156, -0.0310699, -0.0432916
188.728446245, -0.00727258, -0.00790473, -0.0300211, -0.0432724
188.758582704, -0.00726892, -0.0079232, -0.0291193, -0.0432501
188.796582704, -0.00724851, -0.00787123, -0.0273472, -0.0432367
188.828582704, -0.00723895, -0.00783674, -0.0259273, -0.0432305
188.861719124, -0.00723249, -0.00780628, -0.0246091, -0.0432309
188.893719124, -0.00721806, -0.00776752, -0.0229207, -0.0432411
188.928719124, -0.00722056, -0.00774602, -0.0214357, -0.0432498
188.961853227, -0.00722, -0.00781168, -0.0200914, -0.0432567
188.993853227, -0.00721981, -0.00795534, -0.0189232, -0.0432601
189.028853227, -0.00722514, -0.00809083, -0.0175456, -0.0432755
189.061987335, -0.00722971, -0.008215, -0.0163151, -0.0432938
