Stamp, X, Y, Z, Yaw
138.729000000, 8.61726e-18, -1.73464e-33, -0.0703653, 0.0101615
138.763000000, 8.25496e-18, -1.66171e-33, -0.0674068, 0.0100722
138.797000000, 7.86613e-18, -1.58344e-33, -0.0642318, 0.0100611
138.829000000, 7.46366e-18, -1.50242e-33, -0.0609454, 0.0100583
138.863000000, 7.04845e-18, -1.41884e-33, -0.0575549, 0.0100481
138.895000000, 6.64808e-18, -1.33824e-33, -0.0542857, 0.0100954
138.929000000, 6.39937e-18, -1.28818e-33, -0.0522548, 0.0101634
138.963000000, 5.92648e-18, -1.19299e-33, -0.0483934, 0.0103285
138.995000000, 5.48879e-18, -1.10488e-33, -0.0448193, 0.0104504
139.029000000, 5.07291e-18, -1.02117e-33, -0.0414234, 0.010645
139.063000000, 4.71951e-18, -9.50027e-34, -0.0385377, 0.0108113
139.095000000, 4.62182e-18, -9.30364e-34, -0.0377401, 0.0109235
139.129000000, 3.96644e-06, -9.52483e-05, -0.0375878, 0.0109309
139.161000000, 5.29723e-06, -8.73029e-05, -0.0365791, 0.0108947
139.197000000, 6.41042e-06, -7.99294e-05, -0.0356577, 0.0107575
139.229000000, 7.63858e-06, -7.01162e-05, -0.0345786, 0.0106587
139.263000000, 8.44272e-06, -6.23339e-05, -0.0331252, 0.01045
139.295000000, 9.22565e-06, -5.50901e-05, -0.031152, 0.0101223
139.329000000, -0.000224332, -4.88127e-05, -0.0292156, 0.00994847
139.363000000, -0.000506544, -4.32727e-05, -0.0329678, 0.0095549
139.395000000, -0.000756589, -3.83179e-05, -0.0374327, 0.0091255
139.429000000, -0.000978538, -3.42405e-05, -0.0411393, 0.00888172
139.463000000, -0.00122034, -2.99431e-05, -0.0449928, 0.00850661
139.497000000, -0.00138917, -2.73594e-05, -0.0509548, 0.00798634
139.529000000, -0.00169402, -2.40739e-05, -0.0559615, 0.00778117
139.561000000, -0.00196352, -2.13893e-05, -0.0608939, 0.00727507
139.597000000, -0.0022014, -1.91111e-05, -0.0649523, 0.00682881
139.629000000, -0.00246106, -1.64226e-05, -0.0685594, 0.00663696
139.663000000, -0.00259742, -1.57576e-05, -0.0712439, 0.00613094
139.697000000, -0.00279963, -1.41037e-05, -0.0760478, 0.00570332
139.731000000, -0.00301109, -0.000221328, -0.0790116, 0.00549065
139.763000000, -0.00321933, -0.000471575, -0.081341, 0.00493211
139.797000000, -0.00340378, -0.000694633, -0.082954, 0.00440713
139.829000000, -0.0036038, -0.000938228, -0.0842797, 0.00412761
139.865000000, -0.00374153, -0.0011096, -0.0845816, 0.00355441
139.897000000, -0.0038611, -0.00126193, -0.0845047, 0.00308464
139.931000000, -0.00388, -0.00156746, -0.08393, 0.00288723
139.963000000, -0.00389468, -0.00183773, -0.0833136, 0.00252493
139.997000000, -0.00390656, -0.00207642, -0.0824481, 0.00226219
140.031000000, -0.00392037, -0.00233433, -0.0816761, 0.00215708
140.063000000, -0.00392758, -0.00251287, -0.0808065, 0.00183069
140.097000000, -0.00393249, -0.00266884, -0.0795929, 0.00157233
140.131000000, -0.00400185, -0.00294883, -0.078065, 0.00141715
140.165000000, -0.00406237, -0.00319783, -0.076278, 0.00118222
140.197000000, -0.00411561, -0.00341808, -0.0744046, 0.000926809
140.231000000, -0.00416014, -0.00361216, -0.0726555, 0.000834338
140.263000000, -0.00419704, -0.00378365, -0.0709288, 0.000627144
140.297000000, -0.00422892, -0.00393639, -0.0691842, 0.000465806
140.329000000, -0.00426455, -0.00420368, -0.0671921, 0.000385727
140.365000000, -0.00427932, -0.00440858, -0.0657564, 0.000278338
140.397000000, -0.00428351, -0.00459038, -0.0640407, 0.000176005
140.431000000, -0.00427613, -0.00475166, -0.0628076, 0.000124754
140.463000000, -0.00426345, -0.00489515, -0.06202, 5.47908e-05
