Stamp, Min, Max, Current, Mean
140.099000000, 2, 3, 0.324239, 0.324239
140.135000000, 2, 3, 0.32427, 0.324255
140.167000000, 2, 3, 0.324363, 0.324291
140.203000000, 2, 3, 0.324495, 0.324342
140.237000000, 2, 3, 0.324669, 0.324407
140.271000000, 2, 3, 0.324823, 0.324477
140.307000000, 2, 3, 0.324989, 0.32455
140.339000000, 2, 3, 0.32513, 0.324622
140.373000000, 2, 3, 0.325336, 0.324702
140.405000000, 2, 3, 0.325673, 0.324799
140.439000000, 2, 3, 0.325989, 0.324907
140.471000000, 2, 3, 0.32628, 0.325021
140.505000000, 2, 3, 0.32665, 0.325147
140.539000000, 2, 3, 0.326967, 0.325277
140.571000000, 2, 3, 0.327259, 0.325409
140.605000000, 2, 3, 0.32752, 0.325541
140.639000000, 2, 3, 0.327772, 0.325672
140.673000000, 2, 3, 0.327786, 0.325789
140.705000000, 2, 3, 0.327469, 0.325878
140.739000000, 2, 3, 0.327235, 0.325946
140.773000000, 2, 3, 0.325511, 0.325925
140.805000000, 2, 3, 0.323897, 0.325833
140.839000000, 2, 3, 0.322897, 0.325705
140.873000000, 2, 3, 0.322125, 0.325556
140.905000000, 2, 3, 0.321463, 0.325392
140.939000000, 2, 3, 0.320893, 0.325219
140.971000000, 2, 3, 0.320248, 0.325035
141.007000000, 2, 3, 0.319684, 0.324844
141.041000000, 2, 3, 0.319375, 0.324655
141.073000000, 2, 3, 0.319221, 0.324474
141.107000000, 2, 3, 0.319163, 0.324303
141.141000000, 2, 3, 0.319144, 0.324142
141.173000000, 2, 3, 0.319139, 0.32399
141.209000000, 2, 3, 0.319151, 0.323848
141.241000000, 2, 3, 0.319196, 0.323715
141.275000000, 2, 3, 0.31921, 0.32359
141.309000000, 2, 3, 0.319224, 0.323472
141.341000000, 2, 3, 0.31925, 0.323361
141.375000000, 2, 3, 0.319274, 0.323256
141.407000000, 2, 3, 0.319304, 0.323157
141.443000000, 2, 3, 0.319341, 0.323064
141.475000000, 2, 3, 0.31942, 0.322977
141.511000000, 2, 3, 0.319541, 0.322897
141.543000000, 2, 3, 0.319635, 0.322823
141.577000000, 2, 3, 0.319728, 0.322754
141.611000000, 2, 3, 0.319822, 0.322691
141.643000000, 2, 3, 0.319908, 0.322631
141.677000000, 2, 3, 0.319942, 0.322575
141.711000000, 2, 3, 0.319959, 0.322522
141.743000000, 2, 3, 0.319987, 0.322471
141.775000000, 2, 3, 0.320013, 0.322423
141.811000000, 2, 3, 0.320044, 0.322377
141.843000000, 2, 3, 0.320082, 0.322334
141.875000000, 2, 3, 0.320208, 0.322295
141.909000000, 2, 3, 0.320334, 0.322259
141.943000000, 2, 3, 0.320453, 0.322227
141.977000000, 2, 3, 0.320577, 0.322198
142.009000000, 2, 3, 0.320733, 0.322173
142.043000000, 2, 3, 0.320868, 0.32215
142.077000000, 2, 3, 0.321045, 0.322132
142.109000000, 2, 3, 0.321218, 0.322117
142.143000000, 2, 3, 0.321455, 0.322106
142.175000000, 2, 3, 0.321593, 0.322098
142.211000000, 2, 3, 0.321701, 0.322092
142.243000000, 2, 3, 0.321755, 0.322087
142.277000000, 2, 3, 0.321792, 0.322082
142.309000000, 2, 3, 0.321763, 0.322078
142.343000000, 2, 3, 0.321692, 0.322072
142.377000000, 2, 3, 0.321638, 0.322066
142.409000000, 2, 3, 0.321621, 0.322059
142.443000000, 2, 3, 0.321552, 0.322052
142.477000000, 2, 3, 0.321431, 0.322044
142.511000000, 2, 3, 0.321222, 0.322032
142.543000000, 2, 3, 0.321044, 0.322019
142.575000000, 2, 3, 0.320809, 0.322003
142.611000000, 2, 3, 0.320622, 0.321985
142.645000000, 2, 3, 0.32046, 0.321965
142.677000000, 2, 3, 0.320261, 0.321943
142.711000000, 2, 3, 0.320107, 0.32192
142.745000000, 2, 3, 0.319989, 0.321896
142.777000000, 2, 3, 0.31989, 0.321871
142.811000000, 2, 3, 0.31982, 0.321846
142.843000000, 2, 3, 0.319524, 0.321818
142.877000000, 2, 3, 0.31939, 0.321789
142.911000000, 2, 3, 0.319341, 0.32176
142.943000000, 2, 3, 0.319352, 0.321732
142.977000000, 2, 3, 0.319375, 0.321705
143.011000000, 2, 3, 0.319403, 0.321679
143.045000000, 2, 3, 0.319421, 0.321654
143.077000000, 2, 3, 0.319493, 0.32163
143.111000000, 2, 3, 0.319593, 0.321607
143.145000000, 2, 3, 0.319679, 0.321586
143.181000000, 2, 3, 0.31974, 0.321566
143.213000000, 2, 3, 0.319751, 0.321547
143.247000000, 2, 3, 0.319738, 0.321528
143.279000000, 2, 3, 0.319664, 0.321509
143.313000000, 2, 3, 0.319558, 0.321488
143.347000000, 2, 3, 0.319406, 0.321467
143.379000000, 2, 3, 0.319292, 0.321445
143.413000000, 2, 3, 0.31916, 0.321422
143.447000000, 2, 3, 0.319018, 0.321399
143.479000000, 2, 3, 0.318997, 0.321375
143.513000000, 2, 3, 0.319022, 0.321352
143.545000000, 2, 3, 0.319068, 0.32133
143.581000000, 2, 3, 0.319115, 0.321309
143.615000000, 2, 3, 0.319159, 0.321289
143.647000000, 2, 3, 0.319183, 0.321269
143.681000000, 2, 3, 0.319278, 0.321251
143.713000000, 2, 3, 0.319328, 0.321233
143.749000000, 2, 3, 0.319406, 0.321216
143.781000000, 2, 3, 0.319512, 0.321201
143.815000000, 2, 3, 0.319589, 0.321187
143.849000000, 2, 3, 0.319663, 0.321173
143.881000000, 2, 3, 0.319651, 0.32116
143.915000000, 2, 3, 0.319652, 0.321147
143.947000000, 2, 3, 0.319739, 0.321135
143.983000000, 2, 3, 0.31995, 0.321124
144.015000000, 2, 3, 0.320319, 0.321118
144.049000000, 2, 3, 0.320916, 0.321116
144.081000000, 2, 3, 0.321707, 0.321121
144.115000000, 2, 3, 0.322934, 0.321136
144.149000000, 2, 3, 0.324396, 0.321163
144.181000000, 2, 3, 0.326236, 0.321204
144.215000000, 2, 3, 0.328066, 0.321259
144.249000000, 2, 3, 0.330431, 0.321333
144.283000000, 2, 3, 0.332296, 0.32142
144.315000000, 2, 3, 3.30659, 0.344925
144.349000000, 2, 3, 3.30634, 0.368061
144.381000000, 2, 3, 3.30616, 0.390837
144.415000000, 2, 3, 3.30603, 0.413261
144.449000000, 2, 3, 3.3059, 0.435343
144.481000000, 2, 3, 3.30576, 0.457088
144.515000000, 2, 3, 3.30562, 0.478506
144.549000000, 2, 3, 3.30549, 0.499603
144.581000000, 2, 3, 3.30538, 0.520386
144.615000000, 2, 3, 3.30526, 0.540863
144.649000000, 2, 3, 3.30514, 0.56104
144.683000000, 2, 3, 3.30521, 0.580926
144.715000000, 2, 3, 3.30535, 0.600526
144.749000000, 2, 3, 3.30546, 0.619847
144.781000000, 2, 3, 3.30558, 0.638895
144.815000000, 2, 3, 3.30572, 0.657675
144.849000000, 2, 3, 3.30582, 0.676193
144.881000000, 2, 3, 3.30585, 0.694455
144.917000000, 2, 3, 3.30589, 0.712465
144.949000000, 2, 3, 3.30593, 0.730228
144.981000000, 2, 3, 3.30597, 0.74775
145.017000000, 2, 3, 3.30601, 0.765036
145.049000000, 2, 3, 3.30605, 0.78209
145.083000000, 2, 3, 3.30594, 0.798915
145.115000000, 2, 3, 3.30584, 0.815518
145.149000000, 2, 3, 3.30573, 0.831901
145.183000000, 2, 3, 3.30564, 0.848069
145.215000000, 2, 3, 3.30555, 0.864026
145.249000000, 2, 3, 3.30546, 0.879778
145.285000000, 2, 3, 3.30543, 0.895327
145.317000000, 2, 3, 3.30542, 0.910678
145.351000000, 2, 3, 3.30541, 0.925834
145.385000000, 2, 3, 3.30537, 0.9408
145.417000000, 2, 3, 3.30533, 0.955578
145.451000000, 2, 3, 3.30529, 0.970173
145.483000000, 2, 3, 3.30524, 0.984587
145.517000000, 2, 3, 3.30519, 0.998823
145.551000000, 2, 3, 3.30514, 1.01289
145.585000000, 2, 3, 3.30516, 1.02678
145.619000000, 2, 3, 3.30521, 1.0405
145.651000000, 2, 3, 3.30524, 1.05407
145.685000000, 2, 3, 3.30527, 1.06747
145.719000000, 2, 3, 3.30531, 1.08071
145.751000000, 2, 3, 3.30535, 1.09379
145.785000000, 2, 3, 3.30526, 1.10673
145.817000000, 2, 3, 3.30521, 1.11951
145.851000000, 2, 3, 3.30515, 1.13214
145.885000000, 2, 3, 3.30511, 1.14463
145.917000000, 2, 3, 3.30506, 1.15698
145.951000000, 2, 3, 3.30504, 1.16918
145.985000000, 2, 3, 3.30522, 1.18125
146.017000000, 2, 3, 3.30552, 1.19318
146.051000000, 2, 3, 3.30573, 1.20498
146.085000000, 2, 3, 3.30593, 1.21666
146.117000000, 2, 3, 3.30613, 1.2282
146.151000000, 2, 3, 3.30633, 1.23962
146.183000000, 2, 3, 3.3068, 1.25091
146.219000000, 2, 3, 3.30704, 1.26209
146.251000000, 2, 3, 3.30717, 1.27314
146.285000000, 2, 3, 3.3073, 1.28408
146.317000000, 2, 3, 3.30744, 1.2949
146.351000000, 2, 3, 3.30752, 1.30561
146.385000000, 2, 3, 3.30761, 1.3162
146.417000000, 2, 3, 3.30768, 1.32668
146.451000000, 2, 3, 3.30774, 1.33705
146.485000000, 2, 3, 3.3078, 1.34732
146.517000000, 2, 3, 3.30787, 1.35747
146.551000000, 2, 3, 3.30793, 1.36753
146.585000000, 2, 3, 3.30835, 1.37748
146.619000000, 2, 3, 3.30873, 1.38733
146.653000000, 2, 3, 3.30911, 1.39709
146.685000000, 2, 3, 3.30955, 1.40675
146.719000000, 2, 3, 3.30985, 1.41631
146.751000000, 2, 3, 3.31016, 1.42578
146.785000000, 2, 3, 3.31053, 1.43516
146.819000000, 2, 3, 3.31083, 1.44444
146.851000000, 2, 3, 3.31114, 1.45364
146.883000000, 2, 3, 3.31146, 1.46275
146.919000000, 2, 3, 3.31174, 1.47177
146.951000000, 2, 3, 3.31207, 1.4807
146.985000000, 2, 3, 3.3123, 1.48955
147.017000000, 2, 3, 3.31249, 1.49831
147.053000000, 2, 3, 3.31269, 1.50699
147.087000000, 2, 3, 3.31288, 1.51559
147.119000000, 2, 3, 3.31306, 1.52411
147.153000000, 2, 3, 3.3132, 1.53255
147.187000000, 2, 3, 3.3132, 1.54091
147.221000000, 2, 3, 3.3132, 1.54919
147.253000000, 2, 3, 3.31318, 1.5574
147.287000000, 2, 3, 3.31315, 1.56552
147.321000000, 2, 3, 3.31313, 1.57358
147.353000000, 2, 3, 3.3131, 1.58156
147.387000000, 2, 3, 3.3132, 1.58946
147.419000000, 2, 3, 3.31331, 1.5973
147.453000000, 2, 3, 3.31344, 1.60507
147.487000000, 2, 3, 3.31355, 1.61276
147.519000000, 2, 3, 3.31366, 1.62039
147.553000000, 2, 3, 3.31377, 1.62795
147.587000000, 2, 3, 3.31387, 1.63544
147.621000000, 2, 3, 3.31395, 1.64287
147.653000000, 2, 3, 3.31403, 1.65023
147.687000000, 2, 3, 3.31411, 1.65753
147.721000000, 2, 3, 3.31417, 1.66476
147.755000000, 2, 3, 3.31424, 1.67193
147.787000000, 2, 3, 3.3143, 1.67904
147.821000000, 2, 3, 3.31435, 1.68609
147.853000000, 2, 3, 3.3144, 1.69308
147.889000000, 2, 3, 3.31444, 1.70001
147.921000000, 2, 3, 3.31448, 1.70688
147.953000000, 2, 3, 3.31452, 1.71369
147.989000000, 2, 3, 3.31455, 1.72045
148.021000000, 2, 3, 3.31458, 1.72714
148.053000000, 2, 3, 3.31461, 1.73379
148.089000000, 2, 3, 3.31463, 1.74037
148.121000000, 2, 3, 3.31466, 1.74691
148.155000000, 2, 3, 3.31468, 1.75338
148.187000000, 2, 3, 3.31471, 1.75981
148.221000000, 2, 3, 3.31473, 1.76618
148.255000000, 2, 3, 3.31475, 1.7725
148.287000000, 2, 3, 3.31477, 1.77877
148.321000000, 2, 3, 3.31478, 1.78499
148.355000000, 2, 3, 3.31485, 1.79116
148.387000000, 2, 3, 3.3151, 1.79728
148.421000000, 2, 3, 3.31533, 1.80335
148.453000000, 2, 3, 3.31554, 1.80938
148.487000000, 2, 3, 3.31572, 1.81535
148.521000000, 2, 3, 3.31588, 1.82129
148.553000000, 2, 3, 3.31603, 1.82717
148.587000000, 2, 3, 3.31609, 1.83301
148.619000000, 2, 3, 3.31612, 1.8388
148.655000000, 2, 3, 3.31614, 1.84455
148.687000000, 2, 3, 3.31616, 1.85025
148.721000000, 2, 3, 3.31617, 1.85591
148.753000000, 2, 3, 3.31621, 1.86153
148.787000000, 2, 3, 3.31631, 1.86711
148.821000000, 2, 3, 3.31637, 1.87264
148.853000000, 2, 3, 3.31646, 1.87813
148.887000000, 2, 3, 3.31653, 1.88357
148.921000000, 2, 3, 3.3166, 1.88898
148.953000000, 2, 3, 3.31667, 1.89435
148.987000000, 2, 3, 3.31679, 1.89968
149.019000000, 2, 3, 3.31688, 1.90497
149.055000000, 2, 3, 3.31696, 1.91021
149.087000000, 2, 3, 3.31701, 1.91542
149.121000000, 2, 3, 3.31705, 1.9206
149.153000000, 2, 3, 3.31707, 1.92573
149.187000000, 2, 3, 3.31728, 1.93083
149.221000000, 2, 3, 3.31759, 1.93589
149.253000000, 2, 3, 3.31781, 1.94091
149.287000000, 2, 3, 3.31803, 1.9459
149.321000000, 2, 3, 3.31824, 1.95086
149.353000000, 2, 3, 3.31847, 1.95578
149.387000000, 2, 3, 3.31861, 1.96066
149.419000000, 2, 3, 3.31881, 1.96551
149.455000000, 2, 3, 3.31893, 1.97033
149.487000000, 2, 3, 3.31903, 1.97511
149.521000000, 2, 3, 3.31912, 1.97986
149.553000000, 2, 3, 3.31919, 1.98458
149.587000000, 2, 3, 3.31931, 1.98926
149.621000000, 2, 3, 3.31938, 1.99391
149.653000000, 2, 3, 3.31942, 1.99853
149.687000000, 2, 3, 3.31945, 2.00312
149.721000000, 2, 3, 3.31946, 2.00767
149.755000000, 2, 3, 3.31945, 2.01219
149.787000000, 2, 3, 3.31946, 2.01669
149.821000000, 2, 3, 3.31952, 2.02115
149.853000000, 2, 3, 3.31952, 2.02558
149.887000000, 2, 3, 3.31959, 2.02998
149.921000000, 2, 3, 3.31969, 2.03435
149.953000000, 2, 3, 3.31973, 2.0387
149.987000000, 2, 3, 3.31971, 2.04301
150.021000000, 2, 3, 3.31972, 2.04729
150.053000000, 2, 3, 3.31968, 2.05155
150.087000000, 2, 3, 3.3196, 2.05578
150.119000000, 2, 3, 3.31948, 2.05997
150.155000000, 2, 3, 3.31938, 2.06414
150.187000000, 2, 3, 3.31938, 2.06829
150.221000000, 2, 3, 3.31932, 2.0724
150.253000000, 2, 3, 3.31925, 2.07649
150.287000000, 2, 3, 3.31918, 2.08055
150.321000000, 2, 3, 3.3191, 2.08459
150.353000000, 2, 3, 3.31898, 2.08859
150.387000000, 2, 3, 3.31896, 2.09257
150.419000000, 2, 3, 3.31902, 2.09653
150.453000000, 2, 3, 3.31911, 2.10046
150.487000000, 2, 3, 3.31913, 2.10437
150.519000000, 2, 3, 3.31913, 2.10825
150.555000000, 2, 3, 3.31907, 2.11211
150.587000000, 2, 3, 3.31921, 2.11594
150.619000000, 2, 3, 3.31919, 2.11975
150.653000000, 2, 3, 3.31918, 2.12353
150.687000000, 2, 3, 3.31912, 2.12729
150.721000000, 2, 3, 3.31903, 2.13102
150.753000000, 2, 3, 3.31898, 2.13474
150.787000000, 2, 3, 3.31897, 2.13843
150.819000000, 2, 3, 3.319, 2.14209
150.853000000, 2, 3, 3.31902, 2.14574
