Stamp, X, Y, Z, Yaw
257.133406358, 0.000793004, -0.0103421, 0.243094, -0.0550857
257.167406358, 0.00103315, -0.0103751, 0.240762, -0.0550321
257.200406358, 0.00124556, -0.0104039, 0.232428, -0.0550082
257.235722975, 0.001429, -0.0104359, 0.223691, -0.054944
257.265722975, 0.0015925, -0.0104608, 0.214948, -0.0548703
257.300722975, 0.00173119, -0.0104925, 0.209238, -0.0548496
257.336038124, 0.00189947, -0.0105238, 0.20444, -0.0547889
257.368038124, 0.00209616, -0.0105522, 0.200021, -0.0547324
257.401038124, 0.00231268, -0.0105762, 0.194385, -0.0547028
257.436354921, 0.00246206, -0.0106083, 0.193076, -0.0546652
257.468354921, 0.00256393, -0.0106414, 0.194081, -0.0546444
257.503354921, 0.00271244, -0.01067, 0.19231, -0.0546355
257.533671330, 0.00287552, -0.0106939, 0.19131, -0.0546377
257.568671330, 0.00304034, -0.0107238, 0.192115, -0.054641
257.603671330, 0.00321645, -0.01075, 0.192179, -0.0546465
257.636986832, 0.00334385, -0.0107774, 0.189107, -0.0546734
257.668986832, 0.00347343, -0.0108007, 0.169685, -0.0547026
257.698986832, 0.00355198, -0.0108295, 0.161169, -0.0547103
257.737302313, 0.00372195, -0.0108559, 0.14605, -0.0547313
257.770302313, 0.00383586, -0.0108862, 0.140613, -0.05475
257.802616585, 0.00396089, -0.0109109, 0.132577, -0.054763
257.837616585, 0.00409097, -0.0109348, 0.123714, -0.0547684
257.870616585, 0.00418848, -0.0109598, 0.117697, -0.0547619
257.905934096, 0.00428148, -0.0109884, 0.108633, -0.0547531
257.937934096, 0.00450385, -0.011009, 0.100624, -0.0547246
257.970934096, 0.00475395, -0.0110287, 0.0942062, -0.0546788
258.001251551, 0.00497896, -0.0110462, 0.0885174, -0.0546597
258.038251551, 0.00523554, -0.0110697, 0.0832356, -0.0546109
258.068251551, 0.00542312, -0.0110898, 0.0803564, -0.0545656
258.103565652, 0.00561216, -0.0111183, 0.0793832, -0.054554
258.133565652, 0.00578965, -0.0112359, 0.0778459, -0.0545166
258.168565652, 0.00597188, -0.0113847, 0.0770313, -0.0544776
258.203879753, 0.00614404, -0.0115257, 0.0772195, -0.0544585
258.238879753, 0.00631904, -0.0116781, 0.070526, -0.0544144
258.268879753, 0.00644494, -0.0117801, 0.0671894, -0.0543684
258.304193979, 0.00660043, -0.0119193, 0.0601232, -0.0543493
258.339193979, 0.0067423, -0.0120128, 0.0565142, -0.0543246
258.369193979, 0.00686534, -0.0120887, 0.0531127, -0.0542931
258.404507936, 0.00700055, -0.0121726, 0.0517644, -0.0542801
258.439507936, 0.00713138, -0.0122589, 0.0498326, -0.0542573
258.471507936, 0.00724652, -0.0123339, 0.0500693, -0.0542338
258.501819344, 0.00735066, -0.0124035, 0.0503438, -0.0542206
258.536819344, 0.00746589, -0.012457, 0.0519008, -0.0541923
258.569819344, 0.0075684, -0.0124992, 0.0538743, -0.054168
258.605130035, 0.00767925, -0.0125479, 0.0569625, -0.0541637
258.637130035, 0.00777981, -0.0125936, 0.0600344, -0.0541653
258.672130035, 0.00788085, -0.0126412, 0.0639343, -0.0541786
258.705440400, 0.00798049, -0.0126898, 0.0679892, -0.0541896
258.740440400, 0.00807829, -0.0128206, 0.0721307, -0.0542186
258.772440400, 0.00816262, -0.012967, 0.0762697, -0.0542459
258.805747569, 0.00824841, -0.013107, 0.0809111, -0.0542554
258.837747569, 0.0083364, -0.0132426, 0.0857603, -0.0542885
258.872747569, 0.00842332, -0.0133931, 0.0901693, -0.0543384
258.908054819, 0.0085274, -0.0135257, 0.0955337, -0.054363
258.941054819, 0.0087383, -0.0139225, 0.0996245, -0.0544263
258.971054819, 0.00891144, -0.0141744, 0.104135, -0.054491
259.008358643, 0.00913345, -0.0145405, 0.109042, -0.0545214
259.038358643, 0.00930151, -0.0147702, 0.113444, -0.0545994
259.073358643, 0.00950218, -0.0150939, 0.118012, -0.0546835
259.103662338, 0.00966977, -0.0153451, 0.121874, -0.0547237
259.138662338, 0.00977718, -0.0154298, 0.126431, -0.0548012
259.171662338, 0.0098482, -0.0154552, 0.130737, -0.0548681
259.208965416, 0.00992724, -0.0154866, 0.135708, -0.0548964
259.238965416, 0.0100201, -0.015534, 0.139551, -0.0549453
259.276965416, 0.0101127, -0.0155797, 0.144356, -0.054982
259.307264747, 0.0101922, -0.0156212, 0.148659, -0.0549969
259.339264747, 0.0102483, -0.0156208, 0.152923, -0.0550462
259.374264747, 0.0102814, -0.0155926, 0.157214, -0.0550848
259.404560497, 0.0103275, -0.0155854, 0.16122, -0.0550997
259.442560497, 0.0104254, -0.0156101, 0.166467, -0.0551234
259.472560497, 0.0105148, -0.0156389, 0.170259, -0.055171
259.509855770, 0.010602, -0.0156571, 0.1748, -0.0551936
259.541855770, 0.0106459, -0.015533, 0.177747, -0.0552509
259.574855770, 0.0106858, -0.0153785, 0.180764, -0.0552927
259.610151835, 0.0107519, -0.0152498, 0.184259, -0.0553117
259.640151835, 0.0107977, -0.0151222, 0.187228, -0.0553292
259.675151835, 0.0108536, -0.0149783, 0.190969, -0.0553401
259.708446862, 0.0109354, -0.0148905, 0.195138, -0.0553461
259.740446862, 0.0110726, -0.0147806, 0.198861, -0.0553536
259.775446862, 0.0112457, -0.0146804, 0.203058, -0.0553553
259.805740591, 0.0113912, -0.014581, 0.206443, -0.0553526
259.840740591, 0.0115622, -0.01447, 0.21049, -0.0553289
259.872740591, 0.0117431, -0.0144402, 0.215436, -0.0553062
259.911030203, 0.0119415, -0.0143645, 0.22045, -0.0552924
259.944030203, 0.0119441, -0.0142871, 0.223478, -0.0552507
259.976030203, 0.0119087, -0.014212, 0.226536, -0.0552278
260.011319746, 0.0118559, -0.0141229, 0.229671, -0.0552255
260.043319746, 0.0118625, -0.0140722, 0.232673, -0.0552118
260.074319746, 0.011916, -0.0140518, 0.23577, -0.0552058
260.111606492, 0.0119421, -0.0140049, 0.232206, -0.0552041
260.143606492, 0.01193, -0.0140502, 0.226632, -0.0552212
260.174606492, 0.0118984, -0.0141153, 0.22158, -0.0552392
260.209892758, 0.0119196, -0.0141914, 0.216338, -0.0552455
260.241892758, 0.0119419, -0.0142636, 0.211065, -0.055264
260.273892758, 0.0119754, -0.0143359, 0.205966, -0.0552901
260.309177751, 0.0120061, -0.0144178, 0.198789, -0.0553016
260.344177751, 0.0120829, -0.0143525, 0.194525, -0.0553519
260.379177751, 0.0121321, -0.0142103, 0.189191, -0.0553976
260.411463212, 0.0122154, -0.014122, 0.18677, -0.0554222
260.446463212, 0.0123281, -0.0140515, 0.185183, -0.0554775
260.479463212, 0.0124342, -0.0139875, 0.182705, -0.0555467
260.509747043, 0.0125329, -0.0139281, 0.180194, -0.0555807
260.544747043, 0.0126467, -0.0138496, 0.178548, -0.0556347
260.576747043, 0.0127545, -0.0137784, 0.175525, -0.0556816
260.612027711, 0.0128627, -0.0136939, 0.171166, -0.055705
260.642027711, 0.0129988, -0.0136653, 0.169815, -0.0557409
260.680027711, 0.0131483, -0.0136076, 0.166831, -0.0557618
260.710308312, 0.0132771, -0.01357, 0.165304, -0.0557686
260.742308312, 0.0133399, -0.0135162, 0.164064, -0.0557725
260.780308312, 0.0133802, -0.0134457, 0.162269, -0.0557757
260.812588553, 0.0134476, -0.013402, 0.161561, -0.0557737
260.845588553, 0.0135308, -0.0133664, 0.161463, -0.0557553
260.877588553, 0.0136279, -0.0133377, 0.162062, -0.055746
260.912865247, 0.0137562, -0.0133187, 0.163601, -0.0557367
260.945865247, 0.0137521, -0.013268, 0.164102, -0.0557277
260.977865247, 0.0137708, -0.0132263, 0.164591, -0.0557303
261.011142360, 0.0138092, -0.0131915, 0.165289, -0.0557265
261.043142360, 0.0138656, -0.0131636, 0.166441, -0.0557097
261.078142360, 0.0139181, -0.0131304, 0.167345, -0.0556963
261.111416943, 0.0140101, -0.0131151, 0.168909, -0.0556891
261.146416943, 0.0140059, -0.0130752, 0.170547, -0.055666
261.178416943, 0.0140074, -0.0130397, 0.171874, -0.0556465
261.213692236, 0.0140486, -0.0130137, 0.174073, -0.0556371
261.243692236, 0.0140697, -0.0129881, 0.175726, -0.0556319
261.278692236, 0.0141501, -0.0129741, 0.178364, -0.0556408
261.313966076, 0.0142096, -0.0129546, 0.179635, -0.0556576
261.345966076, 0.0142064, -0.0129253, 0.180499, -0.0556641
261.378966076, 0.0141925, -0.0128946, 0.181625, -0.0556706
261.414237536, 0.0142214, -0.0128728, 0.183051, -0.055675
261.446237536, 0.0142031, -0.0128425, 0.183455, -0.055697
261.481237536, 0.0142711, -0.0128317, 0.185155, -0.0557277
261.510510444, 0.0143266, -0.0128218, 0.18619, -0.0557414
261.545510444, 0.0142346, -0.0128, 0.187495, -0.0557713
261.580510444, 0.0141054, -0.0127763, 0.188371, -0.0558191
261.613780295, 0.0139107, -0.0127444, 0.187691, -0.0558351
261.648780295, 0.0138559, -0.0127328, 0.188633, -0.0558638
261.681780295, 0.0138081, -0.0127229, 0.189268, -0.0558788
261.714049385, 0.0137856, -0.0127172, 0.189773, -0.0558835
261.747049385, 0.0138974, -0.0126943, 0.18919, -0.0558832
261.782049385, 0.0140777, -0.0126725, 0.189276, -0.0558735
261.816319270, 0.0142507, -0.0126452, 0.188418, -0.0558679
261.846319270, 0.0144168, -0.0126306, 0.188538, -0.0558708
