Stamp, X, Y, Z, Yaw
132.681000000, 1.89054e-06, 3.08609e-05, 0.149572, 0.0143942
132.715000000, 2.07171e-06, 2.9338e-05, 0.141612, 0.0144463
132.749000000, 2.18162e-06, 2.87284e-05, 0.137908, 0.0145612
132.783000000, 2.15858e-06, 2.74018e-05, 0.130635, 0.014721
132.817000000, 1.8483e-06, 2.6713e-05, 0.125781, 0.0147707
132.851000000, 1.5193e-06, 2.59631e-05, 0.12056, 0.0147699
132.885000000, 1.23613e-06, 2.53047e-05, 0.113653, 0.0147053
132.919000000, 9.93845e-07, 2.43869e-05, 0.102915, 0.0146678
132.953000000, 7.1552e-07, 2.40033e-05, 0.0946323, 0.0145636
132.987000000, 3.72308e-07, 2.38924e-05, 0.0867396, 0.0144836
133.019000000, 7.43927e-08, 2.40637e-05, 0.0810252, 0.0144464
133.053000000, -1.70655e-07, 2.42224e-05, 0.0738281, 0.0143014
133.087000000, -4.60493e-07, 2.42443e-05, 0.0655537, 0.0141394
133.121000000, -8.41543e-07, 2.48708e-05, 0.0605889, 0.0140622
133.155000000, -1.06357e-06, 2.53845e-05, 0.0564981, 0.0138699
133.189000000, -1.30748e-06, 2.60481e-05, 0.0530391, 0.013723
133.221000000, -1.47017e-06, 2.65045e-05, 0.0493598, 0.0136553
133.255000000, -1.69223e-06, 2.77945e-05, 0.0454879, 0.0134449
133.287000000, -1.72182e-06, 2.90963e-05, 0.0408985, 0.0132247
133.321000000, -1.64718e-06, 3.03541e-05, 0.0366872, 0.0131384
133.355000000, -1.47373e-06, 3.23492e-05, 0.0332984, 0.0129514
133.389000000, -1.24432e-06, 3.46576e-05, 0.029053, 0.0127724
133.421000000, -9.78445e-07, 3.68312e-05, 0.0253507, 0.0127182
133.455000000, -6.98612e-07, 3.89236e-05, 0.0220435, 0.0125646
133.489000000, -4.2551e-07, 4.12197e-05, 0.0198076, 0.0123966
133.521000000, -3.46946e-07, 4.37609e-05, 0.0182483, 0.0123172
133.555000000, -4.63282e-07, 4.60784e-05, 0.0171216, 0.0120944
133.589000000, -7.2578e-07, 4.81468e-05, 0.0165987, 0.0119645
133.623000000, -1.13733e-06, 5.07815e-05, 0.0148345, 0.0119007
133.655000000, -1.60062e-06, 5.32901e-05, 0.0134913, 0.011834
133.689000000, -2.07332e-06, 5.60382e-05, 0.0126297, 0.0118266
133.721000000, -1.34756e-18, 2.71261e-34, 0.0110036, 0.0118302
133.755000000, -1.13109e-18, 2.27685e-34, 0.00923601, 0.0119375
133.789000000, -1.01014e-18, 2.03338e-34, 0.00824838, 0.0121395
133.823000000, -9.4842e-19, 1.90915e-34, 0.00774443, 0.012237
133.855000000, -9.31893e-19, 1.87588e-34, 0.00760948, 0.0124704
133.889000000, -9.50929e-19, 1.9142e-34, 0.00776492, 0.0127219
133.921000000, -9.01707e-19, 1.81512e-34, 0.007363, 0.0128563
133.955000000, -5.45898e-19, 1.09888e-34, 0.00445759, 0.013089
133.989000000, -6.90105e-20, 1.38917e-35, 0.000563513, 0.0133541
134.021000000, 3.83999e-19, -7.72983e-35, -0.00313559, 0.0134632
134.055000000, 8.13662e-19, -1.63788e-34, -0.00664405, 0.0137444
134.089000000, 1.27071e-18, -2.55791e-34, -0.0103761, 0.0139823
134.123000000, 1.80227e-18, -3.62793e-34, -0.0147166, 0.0141027
134.155000000, 2.33996e-18, -4.71029e-34, -0.0191072, 0.0143046
134.187000000, 2.7757e-18, -5.58743e-34, -0.0226653, 0.0144809
134.223000000, 3.12583e-18, -6.29223e-34, -0.0255243, 0.0145307
134.255000000, 3.36095e-18, -6.76553e-34, -0.0274443, 0.0146258
134.289000000, 3.59858e-18, -7.24387e-34, -0.0293846, 0.0146769
134.321000000, 3.93506e-18, -7.92119e-34, -0.0321322, 0.0146833
134.355000000, 4.67134e-18, -9.40332e-34, -0.0381444, 0.0146984
134.389000000, 5.40035e-18, -1.08708e-33, -0.0440972, 0.0147456
134.421000000, 6.22464e-18, -1.25301e-33, -0.0508281, 0.0147856
134.455000000, 6.97661e-18, -1.40438e-33, -0.0569684, 0.014838
134.487000000, 7.79822e-18, -1.56977e-33, -0.0636773, 0.0148947
134.521000000, 8.52305e-18, -1.71567e-33, -0.069596, 0.0149345
134.555000000, 9.557e-18, -1.9238e-33, -0.0780388, 0.0150332
134.589000000, 1.04663e-17, -2.10685e-33, -0.0854639, 0.0151813
134.621000000, 1.12241e-17, -2.25938e-33, -0.0916515, 0.0152264
134.655000000, 1.1961e-17, -2.40772e-33, -0.0976687, 0.015336
134.689000000, 1.29138e-17, -2.59952e-33, -0.105449, 0.0154328
134.721000000, 1.37442e-17, -2.76668e-33, -0.11223, 0.0154853
