Stamp, X, Y, Z, Yaw
170.705000000, -0.00474098, -0.00129797, -0.0325072, -0.000291733
170.741000000, -0.00476209, -0.00118903, -0.0311184, -0.000279089
170.773000000, -0.00478294, -0.00107964, -0.0294882, -0.000255655
170.807000000, -0.00495972, -0.00111371, -0.027952, -0.000226658
170.841000000, -0.00516082, -0.00115285, -0.0262088, -0.000211822
170.875000000, -0.00534425, -0.00117048, -0.0250775, -0.000188557
170.909000000, -0.00545223, -0.00116139, -0.0244863, -0.000162932
170.941000000, -0.00558609, -0.00115304, -0.0234801, -0.000148433
170.977000000, -0.00571207, -0.00113892, -0.0221914, -0.000131574
171.009000000, -0.00585002, -0.00111884, -0.0206023, -0.000111175
171.043000000, -0.00595478, -0.00108929, -0.0190825, -0.00010106
171.075000000, -0.00605994, -0.00104079, -0.0171935, -8.38633e-05
171.109000000, -0.00615558, -0.00099719, -0.0150204, -7.93115e-05
171.143000000, -0.00624814, -0.000944574, -0.0126091, -5.62155e-05
171.177000000, -0.00633354, -0.000893023, -0.0102585, -4.3909e-05
171.211000000, -0.00654377, -0.000859625, -0.00813132, -3.3119e-05
171.243000000, -0.00678524, -0.00081253, -0.00561859, -2.55325e-05
171.277000000, -0.0069682, -0.000765885, -0.00348938, -9.51636e-06
171.309000000, -0.00714144, -0.000716313, -0.0010625, -1.25571e-06
171.343000000, -0.00730481, -0.000662892, 0.00161355, 1.22313e-05
171.379000000, -0.00745909, -0.00060506, 0.00418576, 2.79101e-05
171.415000000, -0.00758369, -0.000543365, 0.00598454, 3.0439e-05
171.447000000, -0.00771377, -0.000484252, 0.00764811, 4.56128e-05
171.483000000, -0.00782585, -0.000413965, 0.00937723, 6.70234e-05
171.517000000, -0.00791386, -0.00034971, 0.0107667, 8.06791e-05
171.549000000, -0.00801498, -0.000277725, 0.0128095, 9.06258e-05
171.583000000, -0.00800638, -0.000269154, 0.0154965, 0.00010917
171.617000000, -0.00787512, -0.000326059, 0.0144903, 0.000133278
171.651000000, -0.00772155, -0.000390821, 0.00991289, 0.000149969
171.683000000, -0.0076225, -0.000413823, 0.00730064, 0.000175088
171.717000000, -0.00752994, -0.000432154, 0.00544545, 0.00020712
171.751000000, -0.0074483, -0.000439944, 0.00397535, 0.000219764
171.783000000, -0.0073767, -0.000472858, 0.00307353, 0.000248423
171.817000000, -0.00731652, -0.00059158, 0.00220504, 0.000260561
171.851000000, -0.00724674, -0.000721209, 0.00141132, 0.000285511
171.885000000, -0.00720066, -0.000801538, 0.000977749, 0.000307259
171.917000000, -0.00715758, -0.000872418, 0.000560205, 0.000332547
171.951000000, -0.00712542, -0.000920352, 0.000636345, 0.000341313
