Stamp, Max volume, Current volume
185.473000000, 28000, 33.048
185.573000000, 28000, 33.048
185.673000000, 28000, 33.072
185.773000000, 28000, 33.096
185.873000000, 28000, 33.112
185.973000000, 28000, 33.112
186.073000000, 28000, 33.128
186.173000000, 28000, 33.144
186.273000000, 28000, 33.16
186.373000000, 28000, 33.16
186.473000000, 28000, 33.16
186.573000000, 28000, 33.16
186.673000000, 28000, 33.16
186.773000000, 28000, 33.16
186.873000000, 28000, 33.176
186.973000000, 28000, 33.256
187.075000000, 28000, 33.32
187.175000000, 28000, 33.376
187.373000000, 28000, 33.424
187.473000000, 28000, 33.44
187.573000000, 28000, 33.44
187.673000000, 28000, 33.44
187.773000000, 28000, 33.44
187.873000000, 28000, 33.44
187.973000000, 28000, 33.44
188.073000000, 28000, 33.512
188.173000000, 28000, 33.624
188.273000000, 28000, 33.696
188.373000000, 28000, 33.776
188.475000000, 28000, 33.864
188.673000000, 28000, 34.024
188.773000000, 28000, 34.08
188.873000000, 28000, 34.16
188.973000000, 28000, 34.232
189.073000000, 28000, 34.296
189.173000000, 28000, 34.368
189.273000000, 28000, 34.408
189.373000000, 28000, 34.424
189.473000000, 28000, 34.424
189.573000000, 28000, 34.424
189.673000000, 28000, 34.424
189.773000000, 28000, 34.424
189.873000000, 28000, 34.424
189.975000000, 28000, 34.424
190.173000000, 28000, 34.424
190.273000000, 28000, 34.424
190.373000000, 28000, 34.424
190.473000000, 28000, 34.424
190.573000000, 28000, 34.424
190.675000000, 28000, 34.424
190.873000000, 28000, 34.424
190.973000000, 28000, 34.424
191.073000000, 28000, 34.424
191.175000000, 28000, 34.424
191.373000000, 28000, 34.424
191.475000000, 28000, 34.424
191.673000000, 28000, 34.424
191.773000000, 28000, 34.424
191.873000000, 28000, 34.424
191.973000000, 28000, 34.424
192.073000000, 28000, 34.424
192.175000000, 28000, 34.424
192.373000000, 28000, 34.424
192.473000000, 28000, 34.424
192.573000000, 28000, 34.424
192.673000000, 28000, 34.424
192.773000000, 28000, 34.424
192.873000000, 28000, 34.424
192.973000000, 28000, 34.424
193.073000000, 28000, 34.424
193.173000000, 28000, 34.424
193.273000000, 28000, 34.424
