Stamp, X, Y, Z, Yaw
224.529000000, -1.64138e-06, -5.79182e-07, -0.0634117, -0.0275346
224.563000000, -1.47979e-06, -4.8216e-07, -0.0671152, -0.0275072
224.597000000, -1.1806e-06, -4.0982e-07, -0.0690279, -0.0274425
224.631000000, -8.01985e-07, -3.56036e-07, -0.0725328, -0.027358
224.663000000, -2.97836e-07, -3.65837e-07, -0.0764519, -0.0273193
224.697000000, 3.39414e-07, -4.80086e-07, -0.0799607, -0.0272453
224.731000000, 1.13335e-06, -7.80578e-07, -0.0811259, -0.0271607
224.763000000, 1.93675e-06, -1.12041e-06, -0.0809858, -0.0271266
224.799000000, 2.73833e-06, -1.49961e-06, -0.0814758, -0.027043
224.833000000, 3.40222e-06, -1.87213e-06, -0.0818048, -0.0269518
224.867000000, 4.13072e-06, -2.45771e-06, -0.0817612, -0.0269069
224.901000000, 4.76322e-06, -3.0105e-06, -0.0812027, -0.0268226
224.937000000, 5.3894e-06, -3.58366e-06, -0.0819293, -0.0267334
224.969000000, 6.03408e-06, -4.11408e-06, -0.0879533, -0.0266937
225.003000000, 6.68594e-06, -4.59656e-06, -0.0936314, -0.02658
225.037000000, 7.41032e-06, -5.15424e-06, -0.0970096, -0.0264914
225.071000000, 7.95522e-06, -5.59672e-06, -0.0985697, -0.0264357
225.105000000, 8.44241e-06, -6.13816e-06, -0.0995227, -0.0263282
225.139000000, 8.7269e-06, -6.56604e-06, -0.0990838, -0.026205
225.171000000, 8.99183e-06, -6.91097e-06, -0.0987078, -0.0261578
225.205000000, 9.24792e-06, -7.08343e-06, -0.0992916, -0.0260527
225.239000000, 9.56712e-06, -7.13416e-06, -0.10138, -0.0258965
225.271000000, 9.79659e-06, -6.9887e-06, -0.108752, -0.0258373
225.307000000, 1.00719e-05, -6.56108e-06, -0.127003, -0.0256921
225.339000000, 1.00908e-05, -5.94108e-06, -0.146003, -0.0255463
225.373000000, 9.94211e-06, -5.10872e-06, -0.166991, -0.0254771
225.407000000, 9.82665e-06, -4.22587e-06, -0.182043, -0.0253279
225.441000000, 9.66709e-06, -2.83476e-06, -0.200704, -0.0251642
225.475000000, 9.52967e-06, -1.32458e-06, -0.215162, -0.025086
225.507000000, 9.44842e-06, 3.88525e-07, -0.227279, -0.0249167
225.541000000, 9.39075e-06, 2.48216e-06, -0.237741, -0.0247655
225.575000000, 9.38538e-06, 4.20066e-06, -0.243646, -0.024683
225.607000000, 9.61651e-06, 5.68837e-06, -0.246741, -0.0245437
225.641000000, 9.9718e-06, 7.68295e-06, -0.249045, -0.0244069
225.673000000, 1.02494e-05, 9.19849e-06, -0.258034, -0.0243291
225.707000000, 1.06709e-05, 1.05904e-05, -0.266332, -0.0241864
225.741000000, 1.14864e-05, 1.20481e-05, -0.272773, -0.0240025
225.773000000, 1.23761e-05, 1.33249e-05, -0.276814, -0.0239245
225.807000000, 1.38016e-05, 1.49998e-05, -0.278053, -0.0238287
225.841000000, 1.52848e-05, 1.62876e-05, -0.276242, -0.0238192
225.873000000, 1.7748e-05, 1.67216e-05, -0.272993, -0.023847
225.907000000, 2.35195e-05, 1.56e-05, -0.264434, -0.0239476
225.941000000, 3.44573e-05, 1.25886e-05, -0.251312, -0.02406
225.975000000, 4.95194e-05, 8.5088e-06, -0.235578, -0.0241185
226.007000000, 7.52842e-05, 1.84533e-06, -0.215182, -0.0242837
226.041000000, 0.000110643, -6.49005e-06, -0.189266, -0.0244704
226.075000000, 0.000148764, -1.48063e-05, -0.168896, -0.0245891
226.107000000, 0.000201715, -2.55088e-05, -0.14088, -0.0247991
226.141000000, 0.000262847, -3.69812e-05, -0.111065, -0.0250025
