Stamp, X, Y, Z, Yaw
226.155000000, 6.96621e-05, 2.93728e-05, 0.172334, 0.0412246
226.189000000, 7.19229e-05, 3.08994e-05, 0.167769, 0.0409871
226.223000000, 7.31598e-05, 3.23044e-05, 0.161751, 0.0408489
226.255000000, 7.44595e-05, 3.37179e-05, 0.158927, 0.0405878
226.289000000, 7.56392e-05, 3.51146e-05, 0.158273, 0.04031
226.321000000, 7.7489e-05, 3.68427e-05, 0.158711, 0.040177
226.357000000, 7.82767e-05, 3.81203e-05, 0.159978, 0.0399144
226.391000000, 7.96834e-05, 3.98889e-05, 0.162295, 0.0396366
226.425000000, 8.02236e-05, 4.13621e-05, 0.165851, 0.0395245
226.459000000, 8.03555e-05, 4.26387e-05, 0.170642, 0.0392391
226.493000000, 8.03079e-05, 4.41025e-05, 0.175486, 0.0389449
226.525000000, 8.15662e-05, 4.58827e-05, 0.177785, 0.0388385
226.559000000, 8.11014e-05, 4.68192e-05, 0.179085, 0.0385423
226.591000000, 8.13085e-05, 4.82414e-05, 0.180718, 0.038241
226.627000000, 8.24735e-05, 5.00417e-05, 0.182468, 0.0381007
226.659000000, 8.17112e-05, 5.09099e-05, 0.186235, 0.0378425
226.691000000, 8.2833e-05, 5.25332e-05, 0.18928, 0.0375174
226.725000000, 8.23807e-05, 5.3218e-05, 0.19362, 0.0373583
226.759000000, 8.2735e-05, 5.45172e-05, 0.196801, 0.0371034
226.791000000, 8.22051e-05, 5.51215e-05, 0.200585, 0.0368027
226.825000000, 8.03959e-05, 5.50728e-05, 0.20656, 0.0366397
226.859000000, 7.91828e-05, 5.53247e-05, 0.210773, 0.0363138
226.901000000, 7.80734e-05, 5.55782e-05, 0.212628, 0.035926
226.935000000, 7.6739e-05, 5.55324e-05, 0.214373, 0.0357802
226.969000000, 7.60949e-05, 5.57259e-05, 0.216103, 0.0354141
227.003000000, 7.3669e-05, 5.4798e-05, 0.217223, 0.0350488
227.035000000, 7.21116e-05, 5.4031e-05, 0.217223, 0.0348116
227.071000000, 7.13602e-05, 5.36254e-05, 0.217821, 0.0344121
227.105000000, 6.88849e-05, 5.2039e-05, 0.218934, 0.0339877
227.139000000, 6.69038e-05, 5.05226e-05, 0.219625, 0.03368
227.173000000, 6.44377e-05, 4.86138e-05, 0.220484, 0.0331906
227.209000000, 6.32015e-05, 4.74075e-05, 0.220992, 0.0327308
227.241000000, 6.09346e-05, 4.51242e-05, 0.220548, 0.0324452
227.275000000, 5.76558e-05, 4.17671e-05, 0.221057, 0.0319266
227.309000000, 5.57286e-05, 3.90143e-05, 0.22248, 0.0314203
227.345000000, 5.41067e-05, 3.60951e-05, 0.22142, 0.0310997
227.377000000, 5.23592e-05, 3.29241e-05, 0.217193, 0.0305444
227.411000000, 4.94247e-05, 2.86324e-05, 0.21208, 0.0300762
227.447000000, 4.76965e-05, 2.48546e-05, 0.20914, 0.029738
227.479000000, 4.59974e-05, 2.08933e-05, 0.20777, 0.0292418
227.513000000, 4.4438e-05, 1.65971e-05, 0.206014, 0.0285899
227.547000000, 4.28274e-05, 1.22166e-05, 0.204579, 0.0282545
227.581000000, 4.15926e-05, 7.70094e-06, 0.20429, 0.0276339
227.615000000, 4.03977e-05, 3.2742e-06, 0.205183, 0.0269556
227.647000000, 3.8416e-05, -1.88703e-06, 0.206431, 0.0266277
227.681000000, 3.72427e-05, -6.70545e-06, 0.208206, 0.0259284
227.715000000, 3.6216e-05, -1.19638e-05, 0.210879, 0.025336
227.749000000, 3.51715e-05, -1.71412e-05, 0.214071, 0.0250505
