Stamp, Min, Max, Current, Mean
224.761000000, 2, 4, 0.317547, 0.317547
224.795000000, 2, 4, 0.317039, 0.317293
224.831000000, 2, 4, 0.31682, 0.317135
224.865000000, 2, 4, 0.316643, 0.317012
224.899000000, 2, 4, 0.316534, 0.316917
224.935000000, 2, 4, 0.316507, 0.316848
224.969000000, 2, 4, 0.316556, 0.316806
225.003000000, 2, 4, 0.316649, 0.316787
225.037000000, 2, 4, 0.316418, 0.316746
225.071000000, 2, 4, 0.316338, 0.316705
225.105000000, 2, 4, 0.316312, 0.316669
225.141000000, 2, 4, 0.316301, 0.316639
225.175000000, 2, 4, 0.316274, 0.316611
225.207000000, 2, 4, 0.316218, 0.316583
225.241000000, 2, 4, 0.316202, 0.316557
225.275000000, 2, 4, 0.316205, 0.316535
225.309000000, 2, 4, 0.316202, 0.316516
225.341000000, 2, 4, 0.316165, 0.316496
225.377000000, 2, 4, 0.316156, 0.316478
225.409000000, 2, 4, 0.31617, 0.316463
225.443000000, 2, 4, 0.316171, 0.316449
225.475000000, 2, 4, 0.316154, 0.316436
225.509000000, 2, 4, 0.316142, 0.316423
225.543000000, 2, 4, 0.316142, 0.316411
225.577000000, 2, 4, 0.316198, 0.316403
225.609000000, 2, 4, 0.316371, 0.316401
225.643000000, 2, 4, 0.316587, 0.316408
225.677000000, 2, 4, 0.316936, 0.316427
225.709000000, 2, 4, 0.317368, 0.316459
225.743000000, 2, 4, 0.318002, 0.316511
225.775000000, 2, 4, 0.318712, 0.316582
225.809000000, 2, 4, 0.319502, 0.316673
225.843000000, 2, 4, 0.320401, 0.316786
225.877000000, 2, 4, 0.321317, 0.316919
225.909000000, 2, 4, 0.32273, 0.317085
225.945000000, 2, 4, 0.32449, 0.317291
225.979000000, 2, 4, 0.326535, 0.317541
226.011000000, 2, 4, 0.328289, 0.317824
226.045000000, 2, 4, 0.330384, 0.318146
226.077000000, 2, 4, 3.14157, 0.388731
226.113000000, 2, 4, 3.14128, 0.455867
226.145000000, 2, 4, 3.14113, 0.519802
226.179000000, 2, 4, 3.14099, 0.58076
226.211000000, 2, 4, 3.14088, 0.638944
226.245000000, 2, 4, 3.14082, 0.694541
226.279000000, 2, 4, 3.14074, 0.74772
226.311000000, 2, 4, 3.14067, 0.798634
226.347000000, 2, 4, 3.14063, 0.847425
226.379000000, 2, 4, 3.14064, 0.894225
226.413000000, 2, 4, 3.14065, 0.939154
226.445000000, 2, 4, 3.14068, 0.982321
226.479000000, 2, 4, 3.14084, 1.02383
226.515000000, 2, 4, 3.14099, 1.06378
226.547000000, 2, 4, 3.14117, 1.10225
226.581000000, 2, 4, 3.14133, 1.13932
226.615000000, 2, 4, 3.14145, 1.17507
226.647000000, 2, 4, 3.14153, 1.20957
226.681000000, 2, 4, 0.330464, 1.19442
226.715000000, 2, 4, 0.329343, 1.17975
226.747000000, 2, 4, 0.328544, 1.16557
226.781000000, 2, 4, 0.327957, 1.15184
226.815000000, 2, 4, 0.327356, 1.13854
226.847000000, 2, 4, 0.326494, 1.12565
226.879000000, 2, 4, 0.325872, 1.11315
226.915000000, 2, 4, 0.325506, 1.10103
226.947000000, 2, 4, 0.325371, 1.08928
226.981000000, 2, 4, 0.324416, 1.07787
227.015000000, 2, 4, 0.322967, 1.06676
227.047000000, 2, 4, 0.32161, 1.05596
227.081000000, 2, 4, 0.320058, 1.04545
227.115000000, 2, 4, 0.318168, 1.03521
227.147000000, 2, 4, 0.317051, 1.02523
227.181000000, 2, 4, 0.316347, 1.01552
227.215000000, 2, 4, 0.316119, 1.00607
227.247000000, 2, 4, 0.316077, 0.996872
227.281000000, 2, 4, 0.31611, 0.987915
227.313000000, 2, 4, 0.316295, 0.979192
227.347000000, 2, 4, 0.316645, 0.970698
227.381000000, 2, 4, 0.317122, 0.962425
227.417000000, 2, 4, 0.317435, 0.954363
227.447000000, 2, 4, 0.317693, 0.946502
227.481000000, 2, 4, 0.317978, 0.938838
227.515000000, 2, 4, 0.318152, 0.931359
227.547000000, 2, 4, 0.318166, 0.924059
227.579000000, 2, 4, 0.318491, 0.916935
227.615000000, 2, 4, 0.320488, 0.91
227.647000000, 2, 4, 0.32193, 0.90324
227.679000000, 2, 4, 0.323131, 0.896648
227.713000000, 2, 4, 0.324097, 0.890215
227.747000000, 2, 4, 0.324665, 0.883931
227.781000000, 2, 4, 0.325142, 0.877791
227.813000000, 2, 4, 0.325203, 0.871784
227.849000000, 2, 4, 0.325117, 0.865906
227.881000000, 2, 4, 0.324904, 0.860151
227.915000000, 2, 4, 0.32447, 0.854512
227.949000000, 2, 4, 0.325152, 0.848998
227.983000000, 2, 4, 0.325448, 0.8436
228.015000000, 2, 4, 0.325782, 0.838317
228.049000000, 2, 4, 0.325934, 0.833141
228.081000000, 2, 4, 0.325899, 0.828068
228.115000000, 2, 4, 0.325794, 0.823095
228.149000000, 2, 4, 0.325427, 0.818216
228.181000000, 2, 4, 0.324798, 0.813426
228.215000000, 2, 4, 0.324073, 0.808721
228.249000000, 2, 4, 0.323705, 0.804101
228.281000000, 2, 4, 0.323267, 0.799565
228.315000000, 2, 4, 0.322933, 0.795111
228.347000000, 2, 4, 0.322191, 0.790732
228.383000000, 2, 4, 0.321416, 0.786426
228.415000000, 2, 4, 0.320523, 0.782191
228.447000000, 2, 4, 0.319609, 0.778023
228.481000000, 2, 4, 0.318789, 0.773923
228.515000000, 2, 4, 0.318102, 0.769889
228.549000000, 2, 4, 0.317508, 0.765921
228.581000000, 2, 4, 0.316851, 0.762016
228.615000000, 2, 4, 0.316502, 0.758175
228.649000000, 2, 4, 0.316281, 0.754398
228.683000000, 2, 4, 0.316231, 0.750685
228.717000000, 2, 4, 0.316356, 0.747035
228.749000000, 2, 4, 0.316578, 0.743448
228.783000000, 2, 4, 0.316701, 0.739921
228.817000000, 2, 4, 0.316825, 0.736453
228.849000000, 2, 4, 0.317091, 0.733044
228.883000000, 2, 4, 0.31736, 0.729692
228.915000000, 2, 4, 0.317533, 0.726394
228.953000000, 2, 4, 0.317689, 0.723151
228.987000000, 2, 4, 0.317791, 0.719959
229.019000000, 2, 4, 0.317886, 0.716818
229.053000000, 2, 4, 0.318154, 0.713727
229.087000000, 2, 4, 0.318481, 0.710687
229.119000000, 2, 4, 0.319026, 0.707697
229.153000000, 2, 4, 0.319876, 0.704759
229.185000000, 2, 4, 0.320736, 0.701872
229.219000000, 2, 4, 0.321798, 0.699035
229.253000000, 2, 4, 0.322982, 0.69625
229.285000000, 2, 4, 0.324298, 0.693515
229.319000000, 2, 4, 0.325774, 0.690831
229.353000000, 2, 4, 0.326058, 0.688187
229.385000000, 2, 4, 0.326305, 0.685584
229.419000000, 2, 4, 0.326262, 0.683017
229.451000000, 2, 4, 0.326233, 0.680487
229.485000000, 2, 4, 0.325628, 0.677988
229.519000000, 2, 4, 0.325105, 0.67552
229.551000000, 2, 4, 0.324787, 0.673084
229.585000000, 2, 4, 0.32482, 0.670683
229.619000000, 2, 4, 0.325113, 0.668316
229.653000000, 2, 4, 0.325583, 0.665984
229.687000000, 2, 4, 0.326275, 0.663689
229.719000000, 2, 4, 0.326962, 0.661429
229.753000000, 2, 4, 0.32814, 0.659207
229.787000000, 2, 4, 0.329256, 0.657022
229.819000000, 2, 4, 0.330501, 0.654874
229.853000000, 2, 4, 0.331617, 0.652761
229.887000000, 2, 4, 3.02478, 0.668164
229.921000000, 2, 4, 3.02468, 0.683367
229.955000000, 2, 4, 3.02463, 0.698375
229.989000000, 2, 4, 3.02462, 0.713192
230.023000000, 2, 4, 3.02464, 0.727821
230.055000000, 2, 4, 3.14139, 0.743001
230.089000000, 2, 4, 3.14135, 0.757991
230.123000000, 2, 4, 3.14129, 0.772794
230.157000000, 2, 4, 3.14125, 0.787414
230.191000000, 2, 4, 3.1412, 0.801854
230.223000000, 2, 4, 3.14118, 0.816119
230.257000000, 2, 4, 3.14115, 0.83021
