Stamp, X, Y, Z, Yaw
523.134056239, -0.00512491, -0.00777981, 0.181318, -0.0298942
523.169056239, -0.00520086, -0.00769317, 0.183142, -0.0298961
523.202056239, -0.00527079, -0.00761088, 0.184595, -0.0298968
523.234170028, -0.00535441, -0.00752046, 0.185703, -0.0298963
523.269170028, -0.005391, -0.00742232, 0.188873, -0.0298971
523.302170028, -0.0053803, -0.00728357, 0.192142, -0.0298911
523.332281848, -0.00537048, -0.00715566, 0.19559, -0.0298804
523.369281848, -0.00535275, -0.00702412, 0.201196, -0.0298755
523.399281848, -0.00533983, -0.00690979, 0.204212, -0.0298724
523.434395745, -0.00532389, -0.00677862, 0.208254, -0.0298887
523.464395745, -0.00530466, -0.00669004, 0.213105, -0.0298954
523.502395745, -0.00505255, -0.00651092, 0.218996, -0.0299046
523.532507904, -0.00486673, -0.00637818, 0.223913, -0.0299125
523.567507904, -0.00468591, -0.00624548, 0.230123, -0.0299181
523.599507904, -0.00451912, -0.00612454, 0.235966, -0.0299296
523.634621104, -0.00433158, -0.00599216, 0.241986, -0.0299461
523.669621104, -0.00417833, -0.00587383, 0.246516, -0.029957
523.699621104, -0.00402839, -0.00574266, 0.245738, -0.029982
523.736734728, -0.00387775, -0.00560948, 0.2472, -0.0300029
523.766734728, -0.00374758, -0.0054966, 0.248568, -0.0300113
523.801734728, -0.00360051, -0.00537005, 0.249404, -0.0300278
523.831849753, -0.00348889, -0.00527387, 0.250083, -0.0300394
523.869849753, -0.00337189, -0.00516619, 0.253015, -0.0300429
523.899849753, -0.00326342, -0.00505311, 0.255336, -0.0300473
523.936963065, -0.00313859, -0.0049238, 0.25912, -0.0300474
523.969963065, -0.00305741, -0.00484057, 0.263567, -0.0300447
524.001963065, -0.00296864, -0.00475006, 0.268289, -0.0300366
524.037076837, -0.00287305, -0.00465312, 0.273861, -0.0300088
524.067076837, -0.00276295, -0.00457285, 0.279272, -0.0299983
524.100076837, -0.0025496, -0.00447528, 0.285515, -0.0299581
524.132189310, -0.00235283, -0.00438636, 0.291543, -0.0299407
524.170189310, -0.0021311, -0.00428878, 0.298519, -0.0299286
524.200189310, -0.00200045, -0.00422934, 0.303685, -0.0299075
524.235303569, -0.00181614, -0.00415109, 0.309954, -0.0298895
524.270303569, -0.00167619, -0.00408255, 0.316095, -0.029886
524.302303569, -0.00155651, -0.0040016, 0.321936, -0.0298707
524.335415421, -0.00144678, -0.00392852, 0.327803, -0.0298738
524.367415421, -0.00134722, -0.00386284, 0.333735, -0.0298751
524.402415421, -0.00125518, -0.00380259, 0.339336, -0.0298736
524.437528899, -0.00115918, -0.00374011, 0.345026, -0.0298409
524.467528899, -0.0010912, -0.00368801, 0.349974, -0.0298231
524.502528899, -0.00103131, -0.00361916, 0.355279, -0.029783
524.537639834, -0.000970827, -0.00354647, 0.361082, -0.0297624
524.567639834, -0.000935907, -0.00350547, 0.365137, -0.0297522
524.602639834, -0.000897169, -0.00345804, 0.369732, -0.0297251
524.637753063, -0.000858999, -0.00340875, 0.375058, -0.0296805
524.670753063, -0.000832561, -0.00336745, 0.379782, -0.0296609
524.702753063, -0.000808792, -0.00331072, 0.369923, -0.0296314
524.737863958, -0.000785726, -0.00324996, 0.359067, -0.0296103
524.770863958, -0.000772011, -0.0032085, 0.35204, -0.0295999
524.802863958, -0.000762357, -0.00317347, 0.346578, -0.0295958
524.832975855, -0.000758105, -0.00315199, 0.343558, -0.0296047
524.867975855, -0.000748886, -0.00311247, 0.339288, -0.0296065
524.902975855, -0.000736702, -0.00306459, 0.338249, -0.0296101
524.933086314, -0.000725688, -0.0030227, 0.337364, -0.0296122
524.968086314, -0.000716469, -0.00298905, 0.337508, -0.0296091
525.001086314, -0.000707998, -0.0029607, 0.33825, -0.0296137
525.038197890, -0.000698744, -0.00293189, 0.338713, -0.0296161
525.071197890, -0.000689642, -0.00290742, 0.340436, -0.0296235
525.100197890, -0.000673162, -0.00286379, 0.342796, -0.029627
525.137308051, -0.000656153, -0.00281867, 0.346269, -0.0296312
525.170308051, -0.00064859, -0.00280205, 0.349638, -0.0296401
525.202308051, -0.000640376, -0.00277929, 0.352772, -0.029656
525.235420032, -0.000634767, -0.0027621, 0.35605, -0.0296879
525.270420032, -0.000628284, -0.00270136, 0.360063, -0.0297054
525.300420032, -0.000622604, -0.00257725, 0.362429, -0.0297362
525.337530912, -0.000614909, -0.00238342, 0.366212, -0.0297748
525.370530912, -0.00061266, -0.00224506, 0.369992, -0.0297937
525.402530912, -0.000613464, -0.00212031, 0.374096, -0.0298215
525.437641105, -0.000617923, -0.00200903, 0.378839, -0.0298488
