Stamp, X, Y, Z, Yaw
310.348599161, -0.000841534, -0.00609671, -0.0601565, -0.0367701
310.385599161, -0.000799266, -0.00608295, -0.0694729, -0.0367975
310.416599161, -0.000760838, -0.00607304, -0.07764, -0.0368383
310.449794834, -0.000719467, -0.00606361, -0.0847551, -0.0368705
310.481794834, -0.000676112, -0.00605433, -0.0909106, -0.0368865
310.516794834, -0.000628718, -0.00604511, -0.0966198, -0.0369124
310.551993462, -0.000460438, -0.00597566, -0.101919, -0.03692
310.583993462, -0.000303424, -0.00591219, -0.108618, -0.0369265
310.616993462, -0.000152491, -0.00585347, -0.116403, -0.0369236
310.652194013, 2.01799e-05, -0.00578657, -0.124788, -0.0369079
310.682194013, 0.000133481, -0.00574892, -0.129316, -0.0368926
310.717194013, 0.00027304, -0.00570204, -0.134406, -0.0368544
310.747395100, 0.000632724, -0.00560529, -0.138407, -0.0368406
310.782395100, 0.000978023, -0.00551638, -0.142717, -0.0368128
310.819395100, 0.00136986, -0.00541667, -0.148235, -0.0367883
310.850595577, 0.00166439, -0.00534426, -0.152214, -0.036772
310.882595577, 0.00194982, -0.00527694, -0.157045, -0.0367705
310.917595577, 0.00225501, -0.00518938, -0.162208, -0.0367822
310.949794238, 0.00241396, -0.00510991, -0.164856, -0.0367962
310.982794238, 0.00261666, -0.00499433, -0.167732, -0.0368111
311.017794238, 0.00279566, -0.0049083, -0.169473, -0.036827
311.052991843, 0.00297083, -0.00482861, -0.170803, -0.0368216
311.085991843, 0.00315341, -0.00474185, -0.172144, -0.0368117
311.117991843, 0.00329145, -0.00469558, -0.174911, -0.0367982
311.153193825, 0.00338126, -0.00470602, -0.179007, -0.0367857
311.185193825, 0.00346189, -0.00472073, -0.182929, -0.0367819
311.216193825, 0.00354771, -0.00472344, -0.186107, -0.0367839
311.253408211, 0.00364575, -0.00473233, -0.190673, -0.0367987
311.285408211, 0.00373465, -0.00473678, -0.193662, -0.036809
311.318643849, 0.00377341, -0.00450692, -0.195764, -0.0368313
311.353643849, 0.00380818, -0.00421717, -0.197233, -0.0368381
311.383643849, 0.00383459, -0.00395278, -0.19783, -0.0368569
311.420892935, 0.0038883, -0.00369871, -0.198248, -0.0368844
311.453892935, 0.00393208, -0.00346479, -0.19789, -0.0369001
311.483892935, 0.00397321, -0.00324837, -0.197064, -0.0369293
311.521151646, 0.00390063, -0.00309324, -0.196017, -0.0369566
311.554151646, 0.00362245, -0.00299356, -0.194044, -0.0369893
311.586151646, 0.00344461, -0.00290738, -0.19259, -0.0370062
311.619414619, 0.00328822, -0.00282324, -0.190854, -0.0370408
311.654414619, 0.00315681, -0.00273752, -0.188963, -0.0370782
311.687414619, 0.00299086, -0.00264753, -0.186426, -0.0371032
311.717685027, 0.00274012, -0.0027592, -0.184922, -0.03713
311.754685027, 0.0023368, -0.00294124, -0.181919, -0.0371803
311.787685027, 0.00205456, -0.00306616, -0.179534, -0.0372042
311.817956883, 0.00179631, -0.00318053, -0.176978, -0.0372453
311.849956883, 0.00156818, -0.00327976, -0.174687, -0.0372617
311.887956883, 0.00130954, -0.00339298, -0.172493, -0.037302
311.920227899, 0.00117696, -0.00354483, -0.171349, -0.0373417
311.950227899, 0.00109646, -0.003643, -0.170287, -0.0373567
311.988227899, 0.000962946, -0.00380194, -0.168073, -0.0373744
312.020500336, 0.000876045, -0.00391233, -0.166333, -0.0373913
312.055500336, 0.000777711, -0.00403953, -0.163475, -0.0373973
312.085500336, 0.000739258, -0.0041012, -0.161806, -0.0373934
312.118772864, 0.000615232, -0.00423217, -0.159359, -0.0373856
312.155772864, 0.000450412, -0.00440016, -0.156046, -0.0373705
312.188772864, 0.0003409, -0.00451728, -0.153754, -0.0373698
312.219042923, 0.000242796, -0.00462429, -0.151408, -0.0373591
312.254042923, 0.000164139, -0.00471717, -0.149211, -0.0373521
312.286042923, 9.37008e-05, -0.00480272, -0.146719, -0.0373317
312.319312698, 2.70712e-05, -0.00502445, -0.144006, -0.0373152
312.356312698, -4.79087e-05, -0.0053326, -0.140673, -0.0373103
312.386312698, -9.77218e-05, -0.0055561, -0.138128, -0.0373119
312.419583080, -0.000119373, -0.00570904, -0.136347, -0.0373135
312.456583080, -0.000178049, -0.00599182, -0.132627, -0.037314
312.488583080, -0.000200809, -0.00616028, -0.130402, -0.0373151
312.518852196, -0.000115768, -0.0062174, -0.131484, -0.0373093
312.556852196, 8.32743e-06, -0.00630509, -0.132858, -0.0373082
312.585852196, 8.85269e-05, -0.00635534, -0.133555, -0.037331
312.624123127, 0.000205464, -0.00643181, -0.134137, -0.0373627
312.656123127, 0.000299554, -0.00648772, -0.134265, -0.0373954
312.687123127, 0.000389111, -0.00653922, -0.133935, -0.0374527
312.724392267, 0.000390603, -0.00652702, -0.132962, -0.0375193
312.757392267, 0.000381051, -0.00650608, -0.131829, -0.0375401
312.787392267, 0.000375316, -0.00648735, -0.130513, -0.0375862
312.822659161, 0.000382593, -0.00647211, -0.129273, -0.0376121
312.854659161, 0.000392085, -0.00645828, -0.127814, -0.0376349
312.887659161, 0.000406251, -0.00644599, -0.126202, -0.0376503
312.919925565, 0.000407663, -0.00638652, -0.124372, -0.0376693
312.957925565, 0.000415257, -0.00631839, -0.12274, -0.0376735
312.986925565, 0.000409954, -0.00623945, -0.1206, -0.0376732
313.022192137, 0.000425003, -0.00618475, -0.118712, -0.0376711
313.058192137, 0.000443619, -0.00613469, -0.117615, -0.0376654
313.087192137, 0.00045915, -0.00608835, -0.117889, -0.0376505
313.122458661, 0.000408645, -0.00609012, -0.118327, -0.0376337
313.157458661, 0.000319202, -0.00610792, -0.119109, -0.0376195
313.190458661, 0.000264677, -0.00612096, -0.120401, -0.0376067
313.222724327, 0.000220119, -0.00613268, -0.121545, -0.0375729
313.257724327, 0.000169204, -0.00614504, -0.123482, -0.0375494
313.287724327, 0.000154528, -0.00615276, -0.124263, -0.0375406
313.322988201, 3.11856e-05, -0.00621299, -0.124732, -0.0375086
313.357988201, -6.30419e-05, -0.00626658, -0.124476, -0.0374826
313.390988201, -0.000147089, -0.00631468, -0.12402, -0.0374664
313.423253704, -0.000219101, -0.00635829, -0.123874, -0.0374379
313.455253704, -0.000280794, -0.00639817, -0.123649, -0.0374241
313.490253704, -0.00033152, -0.0064353, -0.123064, -0.0374129
313.523517011, -0.000455544, -0.006509, -0.12175, -0.0373952
313.558517011, -0.000565475, -0.00658091, -0.120497, -0.0373793
313.590517011, -0.000663682, -0.0066457, -0.119271, -0.0373558
313.625780145, -0.000746965, -0.00670496, -0.118477, -0.0373443
313.658780145, -0.000821841, -0.00675882, -0.117795, -0.0373429
313.688780145, -0.000888929, -0.00680762, -0.116905, -0.0373345
313.721042902, -0.000914049, -0.00694046, -0.117878, -0.0373315
313.757042902, -0.000901784, -0.00714839, -0.118924, -0.0373304
313.791042902, -0.000887123, -0.0073822, -0.119478, -0.0373223
313.826303302, -0.000864932, -0.00755669, -0.119608, -0.0372992
313.859303302, -0.000840718, -0.00771718, -0.119304, -0.0372869
313.889303302, -0.000815044, -0.00786541, -0.118996, -0.0372645
313.927562574, -0.0008666, -0.00805118, -0.118464, -0.0372421
313.959562574, -0.000911508, -0.00819141, -0.118007, -0.0372224
313.991562574, -0.000946897, -0.00832179, -0.117644, -0.0371824
314.024819559, -0.000973904, -0.00844336, -0.117169, -0.0371564
314.059819559, -0.000991074, -0.00855892, -0.116404, -0.0371458
314.089819559, -0.00100651, -0.00866284, -0.115176, -0.0371297
314.125076495, -0.00101249, -0.00876937, -0.114892, -0.0371131
314.160076495, -0.00102252, -0.00889094, -0.114564, -0.0371087
314.192076495, -0.00102063, -0.00898497, -0.114012, -0.0371023
314.227331142, -0.00101206, -0.00907552, -0.114777, -0.037088
314.260331142, -0.00100185, -0.00915815, -0.11579, -0.0370839
314.292331142, -0.000992259, -0.00924624, -0.11675, -0.0370885
314.327587141, -0.000976529, -0.00919529, -0.117061, -0.0371026
314.360587141, -0.000960234, -0.00914695, -0.117224, -0.0371072
314.392587141, -0.00094158, -0.00910245, -0.117101, -0.0371185
314.425840292, -0.000920294, -0.00906139, -0.116594, -0.0371311
314.460840292, -0.000893966, -0.00902552, -0.116414, -0.0371343
314.490840292, -0.000870357, -0.00898908, -0.116527, -0.0371329
314.526094013, -0.000904944, -0.00877723, -0.117332, -0.0371221
314.561094013, -0.000951035, -0.00854122, -0.118674, -0.0371159
314.591094013, -0.00099383, -0.00832069, -0.119879, -0.0371089
314.628344793, -0.00102106, -0.00811999, -0.12056, -0.0370861
314.661344793, -0.00104681, -0.00793139, -0.120743, -0.0370795
314.694344793, -0.00106601, -0.0077568, -0.121039, -0.0370728
314.728596068, -0.000899092, -0.00761147, -0.121056, -0.0370689
314.758596068, -0.000733728, -0.0075142, -0.12052, -0.0370522
314.793596068, -0.000569019, -0.00742211, -0.119556, -0.0370451
314.823846700, -0.000416248, -0.00733595, -0.118427, -0.0370306
314.859846700, -0.00026145, -0.00725394, -0.118597, -0.0370146
314.894846700, -0.000110575, -0.00717642, -0.118713, -0.037003
314.927096158, 1.98165e-05, -0.0070265, -0.12078, -0.0369867
314.962096158, 0.00013031, -0.00690166, -0.12202, -0.0369753
314.994096158, 0.000235464, -0.00678651, -0.1227, -0.0369558
315.029342817, 0.000343805, -0.00667768, -0.122837, -0.0369383
315.059342817, 0.000441943, -0.00657828, -0.122805, -0.036921
315.092342817, 0.000543249, -0.00648433, -0.122316, -0.0369125
315.124590379, 0.000616362, -0.00635581, -0.12159, -0.0369033
315.162590379, 0.000692409, -0.00619423, -0.12008, -0.0368926
315.194590379, 0.00075964, -0.0060735, -0.118793, -0.0368904
315.229837932, 0.000833369, -0.00595905, -0.117052, -0.0368859
315.259837932, 0.000898081, -0.00585584, -0.11534, -0.0368852
315.294837932, 0.00097365, -0.00575543, -0.113933, -0.0368986
315.330082289, 0.00101553, -0.00560197, -0.111994, -0.0369076
315.363082289, 0.00105477, -0.0054766, -0.110181, -0.0369127
315.395082289, 0.00110267, -0.00538018, -0.108748, -0.0369281
315.430326569, 0.00114696, -0.00524817, -0.106234, -0.0369533
315.463326569, 0.00119439, -0.00514575, -0.104143, -0.0369672
315.495326569, 0.00124398, -0.00504979, -0.102486, -0.0369823
315.528571455, 0.00120892, -0.00493187, -0.100885, -0.0369871
315.563571455, 0.00113272, -0.00479063, -0.0991314, -0.0369906
315.593571455, 0.00108828, -0.00468435, -0.0975493, -0.0369936
315.628813362, 0.00106368, -0.00457926, -0.0957337, -0.0369921
315.663813362, 0.00104744, -0.00448012, -0.0939774, -0.0369829
315.698813362, 0.00103916, -0.00438642, -0.0920909, -0.0369575
315.729055374, 0.00094953, -0.00428199, -0.0900931, -0.0369266
315.764055374, 0.000821799, -0.00415565, -0.0873026, -0.0369106
315.796055374, 0.000742774, -0.00405569, -0.0846671, -0.036886
315.829294981, 0.000676806, -0.00396183, -0.0822851, -0.0368768
315.864294981, 0.000626481, -0.00386949, -0.0797559, -0.0368761
315.894294981, 0.000577516, -0.00378816, -0.0772105, -0.0368698
315.929536850, 0.000532385, -0.00368685, -0.0745436, -0.0368649
315.964536850, 0.000470084, -0.00357371, -0.0715526, -0.0368801
315.996536850, 0.000438532, -0.00348293, -0.0693292, -0.0368915
316.029775604, 0.000415034, -0.00339647, -0.0671752, -0.0369135
316.064775604, 0.00040293, -0.00331047, -0.06693, -0.0369407
316.096775604, 0.000393896, -0.00323197, -0.0681119, -0.0369596
316.130014928, 0.000358249, -0.00324798, -0.0693984, -0.0370145
316.165014928, 0.000348755, -0.00326159, -0.0697792, -0.0370329
316.198014928, 0.000342545, -0.00327285, -0.0703851, -0.0370731
316.233257772, 0.000333616, -0.0032892, -0.071007, -0.0371114
316.263257772, 0.000347149, -0.00328297, -0.0714054, -0.0371249
316.295257772, 0.000348087, -0.00329273, -0.0723749, -0.0371382
316.333499598, 0.000484063, -0.0032552, -0.0731033, -0.0371244
316.365499598, 0.000607898, -0.00322405, -0.0734294, -0.0371139
316.398499598, 0.000728898, -0.0031923, -0.0735702, -0.0370994
316.433741386, 0.000866095, -0.00315978, -0.0734524, -0.0370859
316.463741386, 0.000977022, -0.00312998, -0.0742443, -0.0370763
316.498741386, 0.0010964, -0.00309227, -0.0756126, -0.0370661
316.530980703, 0.00108801, -0.00303792, -0.0762624, -0.0370565
316.565980703, 0.00109402, -0.00298114, -0.0772781, -0.0370384
316.599980703, 0.00110462, -0.00292776, -0.0793699, -0.0370231
316.632227126, 0.00112127, -0.00287607, -0.0812693, -0.0369899
316.667227126, 0.00113965, -0.00282084, -0.0830669, -0.0369718
316.700227126, 0.00117832, -0.0027709, -0.0838943, -0.0369646
316.732470341, 0.00115448, -0.00277211, -0.0847009, -0.0369596
316.767470341, 0.00105867, -0.00283669, -0.0898239, -0.0369474
316.797470341, 0.00100087, -0.00287649, -0.0930326, -0.0369407
316.832713810, 0.000964987, -0.00290174, -0.0956315, -0.0369312
316.865713810, 0.000911937, -0.00294052, -0.0996068, -0.0369222
316.900713810, 0.000870825, -0.00297596, -0.102269, -0.0368949
316.930955450, 0.000753801, -0.00307903, -0.104577, -0.0368517
316.967955450, 0.000668319, -0.00315909, -0.106903, -0.0368263
316.999955450, 0.000588731, -0.00323409, -0.108845, -0.0367819
317.035197735, 0.000528741, -0.00329441, -0.110202, -0.0367523
317.065197735, 0.0004712, -0.00335232, -0.111353, -0.036744
317.098197735, 0.000429088, -0.00339902, -0.112426, -0.0367325
317.133438222, 0.000380643, -0.00345339, -0.120385, -0.0367144
317.165438222, 0.000360291, -0.00348358, -0.127036, -0.0367142
317.198438222, 0.000364494, -0.00349267, -0.131523, -0.0367121
317.233678289, 0.000241361, -0.00361439, -0.13741, -0.0367193
317.265678289, 0.000147858, -0.00370989, -0.141291, -0.0367206
317.300678289, 4.1794e-05, -0.00381862, -0.145187, -0.0367293
317.333919095, -2.08009e-05, -0.00388838, -0.147723, -0.0367266
317.365919095, -7.23724e-05, -0.00394886, -0.149722, -0.0367228
317.401919095, -0.000108578, -0.0039975, -0.154131, -0.0367201
317.432164441, -1.67572e-05, -0.00412503, -0.157697, -0.036718
317.464164441, 7.81799e-05, -0.00423502, -0.16044, -0.0367196
317.499164441, 0.000176917, -0.00432897, -0.162827, -0.0367152
317.534410032, 0.000284333, -0.00443859, -0.164829, -0.0367102
317.569410032, 0.000383395, -0.00450811, -0.165976, -0.036704
317.602410032, 0.000477917, -0.00457123, -0.166554, -0.0367085
317.632653914, 0.000528772, -0.00472228, -0.166201, -0.0367184
317.668653914, 0.000595163, -0.00489239, -0.165024, -0.0367251
317.701653914, 0.000657767, -0.00501148, -0.163972, -0.0367368
317.736900642, 0.000727877, -0.00511795, -0.162643, -0.0367318
317.769900642, 0.000796578, -0.00521597, -0.160892, -0.036728
317.802900642, 0.000865478, -0.0053049, -0.159107, -0.0367077
317.835149794, 0.00103496, -0.00544292, -0.157288, -0.0366779
317.868149794, 0.00119876, -0.00556835, -0.155592, -0.0366498
317.900149794, 0.00135776, -0.00568297, -0.153708, -0.0366407
317.935398028, 0.00153767, -0.00581352, -0.151152, -0.0366102
317.965398028, 0.00168144, -0.00590636, -0.148916, -0.0365905
318.000398028, 0.00183389, -0.00598904, -0.146492, -0.0365664
318.035646359, 0.00184245, -0.00611433, -0.144028, -0.0365509
318.068646359, 0.00185407, -0.00622834, -0.141899, -0.0365514
318.100646359, 0.00187405, -0.00633142, -0.14043, -0.0365533
318.133892133, 0.00190141, -0.00642483, -0.138839, -0.0365523
318.170892133, 0.00193673, -0.00652918, -0.136814, -0.0365476
318.200892133, 0.00197127, -0.00660364, -0.134989, -0.0365478
318.236138427, 0.00197279, -0.00659755, -0.132943, -0.0365481
318.271138427, 0.00196538, -0.00658994, -0.13012, -0.0365434
318.301138427, 0.00197363, -0.00658366, -0.128299, -0.0365455
318.334382016, 0.00200885, -0.00657886, -0.127054, -0.0365589
318.369382016, 0.00202791, -0.0065706, -0.125736, -0.0365701
318.401382016, 0.00206111, -0.0065634, -0.12507, -0.0365807
318.436625245, 0.00197758, -0.0066088, -0.123995, -0.0365973
318.466625245, 0.0018981, -0.00664878, -0.122629, -0.0366032
318.504625245, 0.00181786, -0.00669233, -0.120614, -0.0366266
318.536868735, 0.00177365, -0.0067226, -0.118742, -0.0366257
318.569868735, 0.00174116, -0.00674903, -0.116614, -0.0366076
318.601868735, 0.00171878, -0.00677216, -0.114746, -0.0365964
318.637112011, 0.00145729, -0.00683977, -0.112917, -0.0365514
318.672112011, 0.00122513, -0.00690015, -0.111536, -0.0364894
318.702112011, 0.00100734, -0.00695423, -0.110936, -0.0364558
318.737352977, 0.000822199, -0.00700272, -0.112902, -0.0363955
318.770352977, 0.000653941, -0.00704579, -0.114537, -0.0363399
318.805352977, 0.000460946, -0.00709275, -0.116014, -0.0363076
318.837594070, 0.000110513, -0.00716812, -0.117314, -0.0362468
318.870594070, -0.000208383, -0.00723613, -0.118933, -0.0362235
318.902594070, -0.000496751, -0.00729726, -0.120525, -0.0361907
318.935834361, -0.000757639, -0.00735222, -0.121499, -0.0361646
318.969834361, -0.000992941, -0.00740212, -0.122289, -0.0361544
319.004834361, -0.00126137, -0.0074558, -0.123538, -0.0361538
319.040072153, -0.00142411, -0.00766633, -0.124342, -0.0361468
319.070072153, -0.00157604, -0.00785866, -0.124969, -0.0361447
319.105072153, -0.00174591, -0.00807591, -0.125144, -0.0361431
319.140312047, -0.00186291, -0.00823733, -0.124974, -0.0361449
319.170312047, -0.00197055, -0.00838439, -0.124834, -0.0361515
319.205312047, -0.00206363, -0.00852225, -0.124231, -0.0361547
319.235552090, -0.00220861, -0.00840763, -0.123558, -0.0361725
319.270552090, -0.00233635, -0.00830546, -0.122679, -0.036207
319.302552090, -0.00244974, -0.00821147, -0.122633, -0.0362317
319.340789494, -0.00257538, -0.00810332, -0.123555, -0.0362653
319.370789494, -0.00266397, -0.00802358, -0.123753, -0.0362864
319.407789494, -0.00274099, -0.00795035, -0.123596, -0.0363236
319.438028290, -0.0027859, -0.00792503, -0.123739, -0.036346
319.473028290, -0.00283361, -0.00789359, -0.123609, -0.036362
319.505028290, -0.0028646, -0.00786936, -0.123163, -0.0363708
319.540264999, -0.00289003, -0.00784564, -0.122485, -0.0363636
319.570264999, -0.00291151, -0.00782203, -0.1218, -0.0363558
319.603264999, -0.00292805, -0.00779895, -0.120918, -0.0363481
319.640502781, -0.00291872, -0.0075676, -0.11979, -0.0363277
319.673502781, -0.00290848, -0.00735408, -0.118411, -0.0363213
319.708502781, -0.00289491, -0.00711011, -0.116217, -0.0363015
319.738740584, -0.0028838, -0.00697056, -0.114753, -0.0362812
319.770740584, -0.00286933, -0.00679639, -0.112999, -0.0362773
319.803740584, -0.00285369, -0.00663277, -0.111519, -0.0362779
319.838975366, -0.00281688, -0.00640224, -0.109472, -0.0362848
319.873975366, -0.00278324, -0.00621836, -0.10786, -0.0362902
319.905975366, -0.0027507, -0.0060481, -0.106217, -0.0363074
319.939208263, -0.00271868, -0.00588856, -0.104387, -0.0363177
319.971208263, -0.00268711, -0.00573877, -0.102342, -0.0363249
